mlsId,price,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,soldDate,listingDate,listingPrice,lat,lon,addressDetails
R2899694,664000.0,2.0,2.0,"22233 River Rd, Maple Ridge, BC, Canada",1182.0,1.0,2260.0,549.0,1998.0,Condo,30/06/2024,2024-06-26,649888.0,49.1848829,-122.5638411,"River Road, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1G2, Canada"
R2892182,1350000.0,3.0,2.0,"21069 Barker Ave, Maple Ridge, BC, Canada",1913.0,6.0,5182.0,731.0,1983.0,SingleFamily,28/06/2024,2024-06-06,1399999.0,49.2155411,-122.6375296,"Barker Avenue, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 1Z9, Canada"
R2888559,740000.0,3.0,2.0,"23085 118 Ave, Maple Ridge, BC, Canada",1671.0,2.0,3154.0,460.0,1996.0,Townhouse,26/06/2024,2024-05-28,769000.0,49.21671,-122.5753517,"118 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3L8, Canada"
R2889099,790000.0,3.0,2.0,"13819 232St, Maple Ridge, BC, Canada",1537.0,2.0,3037.0,520.0,2011.0,Townhouse,26/06/2024,2024-05-30,799900.0,,,
R2899117,759900.0,3.0,2.0,"13819 232St, Maple Ridge, BC, Canada",1452.0,2.0,3095.0,523.0,2011.0,Townhouse,25/06/2024,2024-06-24,759900.0,,,
R2896151,1575000.0,6.0,6.0,"10159 247b St, Maple Ridge, BC, Canada",4470.0,4.0,6995.0,352.0,2016.0,SingleFamily,24/06/2024,2024-06-17,1575000.0,49.1862859,-122.535604,"247B Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 2G4, Canada"
R2862136,621000.0,2.0,2.0,"12148 224St, Maple Ridge, BC, Canada",1353.0,0.0,2451.0,480.0,1998.0,Condo,24/06/2024,2024-03-21,649900.0,,,
R2892397,520000.0,1.0,1.0,"22265 Dewdney Trunk Rd, Maple Ridge, BC, Canada",768.0,0.0,2340.0,649.0,2022.0,Condo,23/06/2024,2024-06-09,499000.0,49.2205583,-122.6199566,"Dewdney Trunk Road, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 5P6, Canada"
R2869211,582500.0,2.0,2.0,"12238 224St, Maple Ridge, BC, Canada",950.0,2.0,2699.0,620.0,2007.0,Condo,23/06/2024,2024-04-08,589900.0,,,
R2897083,842000.0,3.0,2.0,"12161 237St, Maple Ridge, BC, Canada",1294.0,3.0,3425.0,656.0,2014.0,Townhouse,23/06/2024,2024-06-17,849900.0,,,
R2896332,480000.0,1.0,1.0,"12075 Edge St, Maple Ridge, BC, Canada",674.0,1.0,2078.0,734.0,2013.0,Condo,23/06/2024,2024-06-17,495000.0,49.219726,-122.5978166,"Edge Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 6G2, Canada"
R2839265,700000.0,3.0,2.0,"22327 River Rd, Maple Ridge, BC, Canada",1490.0,2.0,3716.0,503.0,2015.0,Condo,23/06/2024,2024-01-02,749900.0,49.1848829,-122.5638411,"River Road, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1G2, Canada"
R2897282,1287000.0,6.0,3.0,"24038 109a Ave, Maple Ridge, BC, Canada",3000.0,4.0,6628.0,433.0,2001.0,SingleFamily,23/06/2024,2024-06-20,1299000.0,49.2008438,-122.555226,"109A Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1B8, Canada"
R2893591,949900.0,3.0,3.0,"20841 Dewdney Trunk Rd, Maple Ridge, BC, Canada",2696.0,5.0,4446.0,352.0,1993.0,Townhouse,22/06/2024,2024-06-10,949900.0,49.2204908,-122.6045091,"Dewdney Trunk Road, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3C2, Canada"
R2872425,505000.0,1.0,1.0,"11887 Burnett St, Maple Ridge, BC, Canada",843.0,1.0,2188.0,610.0,2013.0,Condo,22/06/2024,2024-04-16,514900.0,49.2199948,-122.5883472,"Burnett Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3V0, Canada"
R2863155,429000.0,2.0,1.0,"23580 Dewdney Trunk Rd, Maple Ridge, BC, Canada",1046.0,2.0,1672.0,410.0,1990.0,Townhouse,22/06/2024,2024-03-25,429000.0,49.2204908,-122.6045091,"Dewdney Trunk Road, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3C2, Canada"
R2874150,702000.0,3.0,1.0,"20636 Battle Ave, Maple Ridge, BC, Canada",900.0,2.0,4210.0,832.0,9999.0,SingleFamily,22/06/2024,2024-04-18,749000.0,49.2070173,-122.6511417,"Battle Avenue, Port Hammond, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3M5, Canada"
R2897886,558500.0,2.0,2.0,"12070 227St, Maple Ridge, BC, Canada",890.0,2.0,2405.0,639.0,2015.0,Condo,22/06/2024,2024-06-20,569000.0,,,
R2889187,910000.0,3.0,2.0,"24108 104 Ave, Maple Ridge, BC, Canada",1807.0,2.0,3649.0,509.0,2019.0,Townhouse,20/06/2024,2024-05-30,920000.0,49.1913782,-122.5608401,"104 Avenue, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 6A9, Canada"
R2896681,430000.0,2.0,2.0,"11605 227St, Maple Ridge, BC, Canada",1026.0,1.0,2013.0,447.0,1995.0,Condo,20/06/2024,2024-06-18,459000.0,,,
R2897151,965000.0,4.0,2.0,"10294 243St, Maple Ridge, BC, Canada",2382.0,2.0,4785.0,405.0,2003.0,SingleFamily,20/06/2024,2024-06-19,965000.0,,,
R2895047,810000.0,3.0,2.0,"11737 236St, Maple Ridge, BC, Canada",1912.0,3.0,4198.0,431.0,1994.0,Townhouse,19/06/2024,2024-06-12,824900.0,,,
R2890519,285000.0,2.0,1.0,"12170 222St, Maple Ridge, BC, Canada",938.0,1.0,1445.0,318.0,1976.0,Condo,19/06/2024,2024-06-03,298888.0,,,
R2850538,389900.0,0.0,1.0,"12075 Edge St, Maple Ridge, BC, Canada",560.0,1.0,1952.0,714.0,2013.0,Condo,19/06/2024,2024-02-15,399900.0,49.219726,-122.5978166,"Edge Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 6G2, Canada"
R2888476,1450000.0,5.0,3.0,"10565 245b St, Maple Ridge, BC, Canada",3158.0,10.0,6058.0,474.0,2009.0,SingleFamily,18/06/2024,2024-05-29,1499000.0,49.195835,-122.5409333,"245B Street, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 2G4, Canada"
R2890129,637500.0,3.0,2.0,"11665 Haney Bypass, Maple Ridge, BC, Canada",1295.0,2.0,2702.0,501.0,2007.0,Condo,18/06/2024,2024-06-02,649000.0,49.2111725,-122.6005261,"Haney Bypass, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 0S4, Canada"
R2893607,1360000.0,6.0,3.0,"23713 106 Ave, Maple Ridge, BC, Canada",3064.0,4.0,6196.0,456.0,1993.0,SingleFamily,17/06/2024,2024-06-10,1399900.0,49.1964254,-122.5641949,"106 Avenue, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1B8, Canada"
R2876851,600000.0,2.0,2.0,"22226 Brown Ave, Maple Ridge, BC, Canada",944.0,1.0,1573.0,667.0,2022.0,Condo,17/06/2024,2024-04-29,630000.0,49.221886,-122.6041863,"Brown Avenue, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3H8, Canada"
R2890811,880000.0,3.0,1.0,"21535 121 Ave, Maple Ridge, BC, Canada",1005.0,4.0,4936.0,855.0,9999.0,SingleFamily,17/06/2024,2024-06-04,859900.0,49.2222992,-122.4905979,"121 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1N1, Canada"
R2876083,810000.0,3.0,2.0,"10151 240St, Maple Ridge, BC, Canada",1415.0,2.0,3177.0,586.0,2016.0,Townhouse,17/06/2024,2024-04-28,829999.0,,,
R2893804,1250000.0,5.0,2.0,"11966 248St, Maple Ridge, BC, Canada",2821.0,5.0,5528.0,467.0,1961.0,SingleFamily,16/06/2024,2024-06-11,1320000.0,,,
R2890697,1255000.0,5.0,3.0,"23125 124b Ave, Maple Ridge, BC, Canada",1621.0,4.0,5696.0,843.0,1992.0,SingleFamily,16/06/2024,2024-06-03,1368000.0,49.2286114,-122.6538158,"124B Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3C9, Canada"
R2893846,1420000.0,6.0,3.0,"12566 220St, Maple Ridge, BC, Canada",2663.0,6.0,5753.0,548.0,1989.0,SingleFamily,16/06/2024,2024-06-10,1460000.0,,,
R2890668,1385000.0,4.0,2.0,"11584 Anderson Pl, Maple Ridge, BC, Canada",2806.0,4.0,6393.0,498.0,1983.0,SingleFamily,16/06/2024,2024-06-03,1399000.0,49.2123352,-122.6312443,"Anderson Place, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 1Z9, Canada"
R2872655,999000.0,3.0,1.0,"21562 123 Ave, Maple Ridge, BC, Canada",1960.0,4.0,5124.0,560.0,1958.0,SingleFamily,16/06/2024,2024-04-17,1098000.0,49.2257881,-122.473749,"123 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1N1, Canada"
R2886279,1175000.0,3.0,2.0,"23818 112 Ave, Maple Ridge, BC, Canada",2694.0,5.0,5799.0,445.0,1996.0,SingleFamily,15/06/2024,2024-05-21,1199900.0,49.2056273,-122.4436042,"112 Avenue, Ruskin, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1M1, Canada"
R2887946,1532000.0,3.0,2.0,"22827 Nelson Crt, Maple Ridge, BC, Canada",3120.0,4.0,6340.0,492.0,2017.0,SingleFamily,14/06/2024,2024-05-27,1538000.0,49.2471125,-122.5897549,"Nelson Court, Yennadon, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 2P6, Canada"
R2887909,1032500.0,4.0,1.0,"11476 Barclay St, Maple Ridge, BC, Canada",1814.0,5.0,4522.0,595.0,1968.0,SingleFamily,14/06/2024,2024-05-27,1080000.0,49.2108066,-122.6555312,"Barclay Street, Port Hammond, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 8G1, Canada"
R2839611,1499900.0,4.0,3.0,"11211 250b St, Maple Ridge, BC, Canada",3163.0,0.0,1668.0,490.0,2023.0,SingleFamily,14/06/2024,2024-01-04,1549900.0,49.2065689,-122.5275886,"250B Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 1X2, Canada"
R2894395,1230000.0,5.0,3.0,"10956 240St, Maple Ridge, BC, Canada",2392.0,8.0,5307.0,522.0,2003.0,SingleFamily,14/06/2024,2024-06-11,1250000.0,,,
R2875105,499900.0,1.0,1.0,"11887 Burnett St, Maple Ridge, BC, Canada",890.0,1.0,2241.0,561.0,2013.0,Condo,13/06/2024,2024-04-23,499900.0,49.2199948,-122.5883472,"Burnett Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3V0, Canada"
R2876911,308000.0,2.0,1.0,"12170 222St, Maple Ridge, BC, Canada",939.0,0.0,1465.0,362.0,1977.0,Condo,13/06/2024,2024-04-28,340000.0,,,
R2893900,1000500.0,3.0,2.0,"20440 Westfield Ave, Maple Ridge, BC, Canada",1825.0,6.0,5356.0,534.0,1986.0,SingleFamily,12/06/2024,2024-06-11,975000.0,49.2103382,-122.6526921,"Westfield Avenue, Port Hammond, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 8G1, Canada"
R2889685,1110000.0,4.0,2.0,"12077 Mcintyre Crt, Maple Ridge, BC, Canada",1842.0,8.0,5216.0,618.0,1985.0,SingleFamily,12/06/2024,2024-06-02,1139000.0,49.2217103,-122.6297265,"McIntyre Court, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2S1, Canada"
R2882717,475000.0,2.0,2.0,"22318 Lougheed Highway, Maple Ridge, BC, Canada",907.0,1.0,2739.0,550.0,2013.0,Condo,12/06/2024,2024-05-13,499000.0,49.1810072,-122.5482422,"Lougheed Highway, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1G2, Canada"
R2893171,1488000.0,6.0,4.0,"10039 247St, Maple Ridge, BC, Canada",3800.0,4.0,7543.0,391.0,2013.0,SingleFamily,12/06/2024,2024-06-10,1488000.0,,,
R2880046,1380000.0,3.0,2.0,"27780 Sayers Cres, Maple Ridge, BC, Canada",2920.0,6.0,5903.0,479.0,1992.0,SingleFamily,12/06/2024,2024-05-06,1399900.0,49.2325471,-122.4548626,"Sayers Crescent, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1M1, Canada"
R2885361,820000.0,3.0,2.0,"11305 240St, Maple Ridge, BC, Canada",1331.0,2.0,3249.0,634.0,2015.0,Townhouse,12/06/2024,2024-05-20,844900.0,,,
R2874303,1575000.0,4.0,2.0,"12757 228a St, Maple Ridge, BC, Canada",2584.0,9.0,6348.0,618.0,1997.0,SingleFamily,11/06/2024,2024-04-22,1599000.0,49.2499254,-122.5896836,"228A Street, Silver Valley, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 2P6, Canada"
R2891201,1020000.0,3.0,2.0,"21155 Cook Ave, Maple Ridge, BC, Canada",2170.0,6.0,5047.0,460.0,1953.0,SingleFamily,11/06/2024,2024-06-04,999000.0,49.2196457,-122.6331205,"Cook Avenue, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2R3, Canada"
R2873357,1420000.0,5.0,3.0,"10548 239St, Maple Ridge, BC, Canada",3856.0,6.0,6942.0,388.0,1999.0,SingleFamily,10/06/2024,2024-04-21,1498000.0,,,
R2891878,1500000.0,4.0,3.0,"12415 Skillen St, Maple Ridge, BC, Canada",2593.0,6.0,6469.0,523.0,1976.0,SingleFamily,10/06/2024,2024-06-06,1358000.0,49.2278198,-122.6441169,"Skillen Street, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 2N1, Canada"
R2888723,1310000.0,6.0,3.0,"24115 Hill Ave, Maple Ridge, BC, Canada",2801.0,6.0,6336.0,463.0,2003.0,SingleFamily,10/06/2024,2024-05-29,1298800.0,49.1850299,-122.5551525,"Hill Avenue, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1G2, Canada"
R2889544,465000.0,1.0,1.0,"11935 Burnett St, Maple Ridge, BC, Canada",733.0,1.0,2032.0,653.0,2011.0,Condo,10/06/2024,2024-06-02,479000.0,49.2199948,-122.5883472,"Burnett Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3V0, Canada"
R2871444,710000.0,3.0,2.0,"11757 236St, Maple Ridge, BC, Canada",1310.0,2.0,3604.0,564.0,1994.0,Townhouse,10/06/2024,2024-04-14,739000.0,,,
R2891527,1015000.0,4.0,1.0,"21432 Campbell Ave, Maple Ridge, BC, Canada",1033.0,4.0,5838.0,967.0,1957.0,SingleFamily,09/06/2024,2024-06-05,999900.0,49.2238026,-122.6274231,"Campbell Avenue, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2S1, Canada"
R2888340,1075000.0,3.0,2.0,"12214 211St, Maple Ridge, BC, Canada",1406.0,5.0,5132.0,782.0,1975.0,SingleFamily,09/06/2024,2024-05-28,1099999.0,,,
R2892214,1275000.0,4.0,3.0,"12015 205St, Maple Ridge, BC, Canada",2299.0,6.0,5898.0,565.0,1992.0,SingleFamily,08/06/2024,2024-06-06,1299000.0,,,
R2888543,1155000.0,3.0,2.0,"11860 Meadowlark Dr, Maple Ridge, BC, Canada",2096.0,4.0,5269.0,570.0,1985.0,SingleFamily,08/06/2024,2024-05-28,1195000.0,49.2180034,-122.5717622,"Meadowlark Drive, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3L8, Canada"
R2884350,1150000.0,5.0,3.0,"11874 249St, Maple Ridge, BC, Canada",2195.0,4.0,6051.0,542.0,1987.0,SingleFamily,08/06/2024,2024-05-16,1189900.0,,,
R2890235,805000.0,3.0,2.0,"24108 104 Ave, Maple Ridge, BC, Canada",1288.0,3.0,3268.0,621.0,2018.0,Townhouse,08/06/2024,2024-06-03,799900.0,49.1913782,-122.5608401,"104 Avenue, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 6A9, Canada"
R2889063,818880.0,3.0,2.0,"11865 227St, Maple Ridge, BC, Canada",1445.0,2.0,3910.0,566.0,2022.0,Condo,07/06/2024,2024-05-29,818880.0,,,
R2866603,779000.0,3.0,2.0,"23151 Haney Bypass, Maple Ridge, BC, Canada",1470.0,2.0,3711.0,529.0,1992.0,Townhouse,07/06/2024,2024-04-03,779000.0,49.2111725,-122.6005261,"Haney Bypass, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 0S4, Canada"
R2873723,660000.0,2.0,2.0,"11893 227St, Maple Ridge, BC, Canada",959.0,1.0,2569.0,698.0,2019.0,Condo,07/06/2024,2024-04-21,669900.0,,,
R2888826,855000.0,3.0,2.0,"11305 240St, Maple Ridge, BC, Canada",1481.0,3.0,3405.0,594.0,2016.0,Townhouse,06/06/2024,2024-05-29,879900.0,,,
R2877754,973000.0,3.0,2.0,"20565 Westfield Ave, Maple Ridge, BC, Canada",1410.0,6.0,4573.0,744.0,1946.0,SingleFamily,06/06/2024,2024-04-30,1050000.0,49.2103382,-122.6526921,"Westfield Avenue, Port Hammond, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 8G1, Canada"
R2889569,1630000.0,3.0,1.0,"12279 252St, Maple Ridge, BC, Canada",1442.0,6.0,5119.0,1247.0,1950.0,SingleFamily,06/06/2024,2024-06-02,1799000.0,,,
R2885522,760000.0,3.0,2.0,"11757 236St, Maple Ridge, BC, Canada",1516.0,2.0,3894.0,511.0,1995.0,Townhouse,06/06/2024,2024-05-20,774900.0,,,
R2890063,1445800.0,4.0,2.0,"20321 123b Ave, Maple Ridge, BC, Canada",2715.0,4.0,6313.0,532.0,1990.0,SingleFamily,05/06/2024,2024-06-02,1445800.0,49.2272164,-122.6543036,"123B Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2P0, Canada"
R2871287,1025000.0,3.0,3.0,"11495 Cottonwood Dr, Maple Ridge, BC, Canada",2412.0,2.0,3817.0,434.0,2001.0,Townhouse,05/06/2024,2024-04-15,1049000.0,49.2110468,-122.577094,"Cottonwood Drive, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1C1, Canada"
R2890201,356000.0,2.0,1.0,"11900 228St, Maple Ridge, BC, Canada",928.0,1.0,1551.0,396.0,1981.0,Condo,05/06/2024,2024-06-02,368000.0,,,
R2884644,820000.0,3.0,2.0,"11295 Pazarena Pl, Maple Ridge, BC, Canada",1432.0,2.0,3394.0,576.0,2021.0,Townhouse,05/06/2024,2024-05-19,825000.0,49.2080813,-122.5834835,"Pazarena Place, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1C1, Canada"
R2879646,543000.0,2.0,2.0,"12238 224St, Maple Ridge, BC, Canada",854.0,2.0,2161.0,642.0,2007.0,Condo,04/06/2024,2024-05-05,549000.0,,,
R2873380,1331000.0,4.0,3.0,"10501 Robertson St, Maple Ridge, BC, Canada",2771.0,3.0,5863.0,496.0,2015.0,SingleFamily,04/06/2024,2024-04-21,1374900.0,49.1921747,-122.5374954,"Robertson Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 2G4, Canada"
R2888891,780000.0,3.0,2.0,"22206 124 Ave, Maple Ridge, BC, Canada",1332.0,2.0,3751.0,593.0,2008.0,Townhouse,04/06/2024,2024-05-29,789900.0,49.2277421,-122.5349178,"124 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 1X2, Canada"
R2878661,670000.0,3.0,2.0,"12075 207a St, Maple Ridge, BC, Canada",1177.0,1.0,3398.0,577.0,1988.0,Townhouse,03/06/2024,2024-05-20,679900.0,49.2241922,-122.6469563,"207A Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 1X7, Canada"
R2888818,1047000.0,4.0,3.0,"11461 236St, Maple Ridge, BC, Canada",2194.0,2.0,3859.0,477.0,2014.0,Townhouse,03/06/2024,2024-05-27,1047000.0,,,
R2889158,1365000.0,4.0,3.0,"12162 Irving St, Maple Ridge, BC, Canada",3145.0,6.0,5837.0,437.0,1987.0,SingleFamily,03/06/2024,2024-05-30,1375000.0,49.2237174,-122.6584208,"Irving Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3C9, Canada"
R2889627,619000.0,2.0,2.0,"22233 River Rd, Maple Ridge, BC, Canada",1144.0,1.0,2910.0,541.0,1998.0,Condo,03/06/2024,2024-06-02,619000.0,49.1848829,-122.5638411,"River Road, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1G2, Canada"
R2863817,577500.0,3.0,1.0,"21555 Dewdney Trunk Rd, Maple Ridge, BC, Canada",1081.0,1.0,2757.0,543.0,1970.0,Townhouse,03/06/2024,2024-03-27,588000.0,49.2204908,-122.6045091,"Dewdney Trunk Road, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3C2, Canada"
R2881467,985000.0,5.0,3.0,"24070 102a Ave, Maple Ridge, BC, Canada",2234.0,2.0,4663.0,447.0,2002.0,SingleFamily,02/06/2024,2024-05-09,999988.0,49.1882087,-122.5506808,"102A Avenue, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 0E7, Canada"
R2889924,1194900.0,5.0,2.0,"22756 Reid Ave, Maple Ridge, BC, Canada",2476.0,6.0,5410.0,484.0,1973.0,SingleFamily,02/06/2024,2024-05-31,1199900.0,49.2274156,-122.5893508,"Reid Avenue, Yennadon, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 6L4, Canada"
R2888335,1400000.0,5.0,3.0,"23092 135 Ave, Maple Ridge, BC, Canada",3231.0,4.0,6271.0,429.0,2018.0,SingleFamily,02/06/2024,2024-05-28,1389000.0,49.2475526,-122.5836375,"135 Avenue, Yennadon, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 2S6, Canada"
R2884218,448000.0,2.0,1.0,"20799 119 Ave, Maple Ridge, BC, Canada",900.0,1.0,3024.0,511.0,1988.0,Condo,02/06/2024,2024-05-15,459900.0,49.218578,-122.6032069,"119 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3C2, Canada"
R2880451,720000.0,2.0,2.0,"10151 240St, Maple Ridge, BC, Canada",1089.0,2.0,2670.0,665.0,2016.0,Townhouse,01/06/2024,2024-05-06,724900.0,,,
R2888272,999999.0,4.0,2.0,"10077 243a St, Maple Ridge, BC, Canada",2344.0,2.0,4667.0,426.0,1999.0,SingleFamily,01/06/2024,2024-05-28,999999.0,49.1870575,-122.547977,"243A Street, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 0E7, Canada"
R2872785,2100000.0,2.0,1.0,"24533 Dewdney Trunk Rd, Maple Ridge, BC, Canada",1248.0,6.0,5593.0,1834.0,1958.0,SingleFamily,31/05/2024,2024-04-21,2290000.0,49.2204908,-122.6045091,"Dewdney Trunk Road, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3C2, Canada"
R2877637,575000.0,2.0,2.0,"11665 Haney Bypass, Maple Ridge, BC, Canada",1070.0,2.0,2638.0,542.0,2007.0,Condo,31/05/2024,2024-04-30,580000.0,49.2111725,-122.6005261,"Haney Bypass, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 0S4, Canada"
R2888367,940000.0,3.0,3.0,"11384 Burnett St, Maple Ridge, BC, Canada",2577.0,2.0,3775.0,368.0,2012.0,Townhouse,31/05/2024,2024-05-28,949900.0,49.2199948,-122.5883472,"Burnett Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3V0, Canada"
R2872486,620000.0,3.0,1.0,"12145 Faber Cres, Maple Ridge, BC, Canada",1150.0,2.0,3464.0,546.0,1979.0,Townhouse,31/05/2024,2024-04-18,629000.0,49.2228375,-122.6340218,"Faber Crescent, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 2H6, Canada"
R2885188,1349000.0,6.0,4.0,"11966 239St, Maple Ridge, BC, Canada",3145.0,4.0,6031.0,428.0,2011.0,SingleFamily,30/05/2024,2024-05-21,1349000.0,,,
R2883442,565000.0,2.0,1.0,"23560 119 Ave, Maple Ridge, BC, Canada",1111.0,1.0,3200.0,526.0,1996.0,Townhouse,30/05/2024,2024-05-22,585000.0,49.218578,-122.6032069,"119 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3C2, Canada"
R2887390,1140000.0,3.0,2.0,"12142 221St, Maple Ridge, BC, Canada",2383.0,4.0,5185.0,498.0,1967.0,SingleFamily,30/05/2024,2024-05-26,1188000.0,,,
R2881309,1468000.0,4.0,3.0,"13028 237a St, Maple Ridge, BC, Canada",3048.0,4.0,6042.0,483.0,2018.0,SingleFamily,29/05/2024,2024-05-08,1474000.0,49.2198273,-122.5640103,"237A Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3L8, Canada"
R2879590,1282000.0,5.0,3.0,"24030 100 Ave, Maple Ridge, BC, Canada",3118.0,4.0,5376.0,426.0,2002.0,SingleFamily,29/05/2024,2024-05-05,1329000.0,49.1840072,-122.4927993,"100 Avenue, Whonnock, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1V0, Canada"
R2888990,1244800.0,3.0,2.0,"21795 119 Ave, Maple Ridge, BC, Canada",1850.0,0.0,6246.0,680.0,1975.0,SingleFamily,29/05/2024,2024-05-27,1259800.0,49.218578,-122.6032069,"119 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3C2, Canada"
R2878381,875000.0,3.0,2.0,"22865 Telosky Ave, Maple Ridge, BC, Canada",2040.0,2.0,3425.0,441.0,2010.0,Townhouse,28/05/2024,2024-05-01,899999.0,49.210115,-122.5868193,"Telosky Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2V7, Canada"
R2883701,884000.0,3.0,2.0,"10295 243a St, Maple Ridge, BC, Canada",1972.0,1.0,4591.0,450.0,2002.0,SingleFamily,28/05/2024,2024-05-14,889000.0,49.1888871,-122.5479007,"243A Street, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 2G4, Canada"
R2877972,2000000.0,8.0,6.0,"13169 236b St, Maple Ridge, BC, Canada",5266.0,6.0,3271.0,415.0,2023.0,SingleFamily,28/05/2024,2024-05-01,2188888.0,49.2175872,-122.5660198,"236B Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3L8, Canada"
R2887560,1149000.0,4.0,3.0,"10315 243St, Maple Ridge, BC, Canada",2140.0,2.0,4995.0,536.0,2002.0,SingleFamily,28/05/2024,2024-05-26,1149000.0,,,
R2882467,778500.0,4.0,1.0,"23575 119 Ave, Maple Ridge, BC, Canada",1404.0,2.0,3699.0,569.0,1996.0,Townhouse,28/05/2024,2024-05-12,800000.0,49.218578,-122.6032069,"119 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3C2, Canada"
R2879447,1715000.0,3.0,2.0,"28511 104 Ave, Maple Ridge, BC, Canada",1845.0,9.0,7259.0,989.0,1993.0,SingleFamily,28/05/2024,2024-05-05,1825000.0,49.1913782,-122.5608401,"104 Avenue, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 6A9, Canada"
R2885152,511000.0,1.0,1.0,"11887 Burnett St, Maple Ridge, BC, Canada",866.0,1.0,2609.0,600.0,2013.0,Condo,28/05/2024,2024-05-20,519800.0,49.2199948,-122.5883472,"Burnett Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3V0, Canada"
