mlsId,price,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,soldDate,listingDate,listingPrice,lat,lon,addressDetails
R2865503,1727500.0,4.0,2.0,"3883 204 A Street, Langley, BC, Canada",2822.0,8.0,6132.0,637.0,1987.0,SingleFamily,05/05/2024,2024-04-02,1799900.0,,,
R2874981,770000.0,3.0,2.0,"20760 Duncan Way, Langley, BC, Canada",1593.0,2.0,2396.0,495.0,2004.0,Townhouse,05/05/2024,2024-04-24,789000.0,49.1092205,-122.6496696,"Duncan Way, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 0C2, Canada"
R2852602,908000.0,3.0,4.0,"19932 70 Avenue, Langley, BC, Canada",2079.0,4.0,3830.0,440.0,2006.0,Townhouse,05/05/2024,2024-02-20,914900.0,49.1298521,-122.6443823,"70 Avenue, Milner, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 1T2, Canada"
R2878375,820000.0,3.0,2.0,"7938 209 Street, Langley, BC, Canada",1317.0,3.0,3891.0,630.0,2012.0,Townhouse,05/05/2024,2024-05-01,829900.0,49.1454282,-122.6427632,"209 Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 0Z5, Canada"
R2863013,1030000.0,4.0,3.0,"7947 209 Street, Langley, BC, Canada",1897.0,2.0,4388.0,553.0,2020.0,Townhouse,05/05/2024,2024-03-25,1050000.0,49.1454282,-122.6427632,"209 Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 0Z5, Canada"
R2876360,618000.0,2.0,2.0,"20211 66 Avenue, Langley, BC, Canada",904.0,2.0,3164.0,663.0,2013.0,Condo,05/05/2024,2024-04-28,600000.0,49.1234503,-122.66357087120225,"20211 B, 66 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 0L4, Canada"
R2878716,1299000.0,4.0,3.0,"21858 47 B Avenue, Langley, BC, Canada",2597.0,2.0,5232.0,500.0,2020.0,Townhouse,05/05/2024,2024-05-02,1299000.0,,,
R2877530,735000.0,2.0,2.0,"20367 85 Avenue, Langley, BC, Canada",890.0,2.0,2953.0,842.0,2022.0,Condo,05/05/2024,2024-04-30,749900.0,49.1579034,-122.6490472,"85 Avenue, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 2Y6, Canada"
R2863716,1620000.0,4.0,3.0,"19967 46 Avenue, Langley, BC, Canada",3655.0,7.0,8652.0,459.0,1994.0,SingleFamily,05/05/2024,2024-04-01,1679785.0,49.0856901,-122.64629,"46 Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 3B3, Canada"
R2877283,480000.0,1.0,1.0,"20211 66 Avenue, Langley, BC, Canada",602.0,1.0,2718.0,830.0,2017.0,Condo,05/05/2024,2024-04-29,500000.0,49.1234503,-122.66357087120225,"20211 B, 66 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 0L4, Canada"
R2872338,1367500.0,3.0,2.0,"26984 25 Avenue, Langley, BC, Canada",1985.0,8.0,5967.0,692.0,1993.0,SingleFamily,04/05/2024,2024-04-22,1374900.0,49.0477092,-122.4781512,"25 Avenue, Aldergrove, Township of Langley, Metro Vancouver Regional District, British Columbia, V4W 3K1, Canada"
R2878385,1800000.0,3.0,1.0,"8920 Bartlett Street, Langley, BC, Canada",1194.0,6.0,5564.0,1549.0,1973.0,SingleFamily,04/05/2024,2024-04-30,1850000.0,49.1653811,-122.5794954,"Bartlett Street, Fort Langley, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 0G4, Canada"
R2877532,1365000.0,4.0,2.0,"19702 36 Avenue, Langley, BC, Canada",2161.0,6.0,4395.0,638.0,1979.0,SingleFamily,04/05/2024,2024-04-30,1379900.0,49.0673192,-122.5099179,"36 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V4W 2B1, Canada"
R2874125,709000.0,2.0,2.0,"20487 65 Avenue, Langley, BC, Canada",965.0,2.0,3170.0,745.0,2022.0,Condo,04/05/2024,2024-04-21,719000.0,49.1209693,-122.65611203996784,"Building B, 20487, 65 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 3C1, Canada"
R2870606,1535000.0,4.0,3.0,"5697 248 Street, Langley, BC, Canada",2304.0,10.0,6105.0,694.0,1987.0,SingleFamily,04/05/2024,2024-04-15,1599999.0,49.0332415,-122.5369719,"248 Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 1J9, Canada"
R2877050,1278000.0,4.0,3.0,"19675 46 Avenue, Langley, BC, Canada",2383.0,10.0,4877.0,503.0,1974.0,SingleFamily,03/05/2024,2024-04-30,1198800.0,49.0856901,-122.64629,"46 Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 3B3, Canada"
R2874071,1115000.0,4.0,2.0,"2391 Wakefield Drive, Langley, BC, Canada",2147.0,0.0,4900.0,535.0,1980.0,SingleFamily,03/05/2024,2024-04-22,1149000.0,49.1242864,-122.674002,"Wakefield Drive, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 1C1, Canada"
R2878552,1240000.0,5.0,3.0,"20642 87 Avenue, Langley, BC, Canada",2504.0,1.0,5066.0,497.0,1997.0,SingleFamily,03/05/2024,2024-05-02,1245000.0,49.1608706,-122.5426686,"87 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 3N1, Canada"
R2862481,371000.0,1.0,1.0,"27358 32 Avenue, Langley, BC, Canada",740.0,1.0,2336.0,513.0,1993.0,Condo,03/05/2024,2024-03-24,380000.0,49.0599244,-122.581671,"32 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 2J9, Canada"
R2877517,1355000.0,4.0,2.0,"19856 44 Avenue, Langley, BC, Canada",2512.0,8.0,4993.0,596.0,1955.0,SingleFamily,03/05/2024,2024-04-30,1499000.0,49.0821715,-122.621786,"44 Avenue, Murrayville, Township of Langley, Metro Vancouver Regional District, British Columbia, V3A 8H8, Canada"
R2874732,874000.0,3.0,3.0,"8716 Walnut Grove Drive, Langley, BC, Canada",1595.0,2.0,3557.0,547.0,1992.0,Townhouse,03/05/2024,2024-04-23,874000.0,49.161552,-122.6402575,"Walnut Grove Drive, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 2C9, Canada"
R2872361,485000.0,1.0,1.0,"27358 32 Avenue, Langley, BC, Canada",690.0,1.0,2959.0,724.0,2021.0,Condo,03/05/2024,2024-04-17,499900.0,49.0599244,-122.581671,"32 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 2J9, Canada"
R2878067,1475000.0,3.0,2.0,"4938 198 B Street, Langley, BC, Canada",1872.0,8.0,5898.0,787.0,1976.0,SingleFamily,03/05/2024,2024-05-01,1474900.0,,,
R2870779,960000.0,3.0,2.0,"20057 82 Avenue, Langley, BC, Canada",1516.0,2.0,2543.0,659.0,2023.0,Townhouse,03/05/2024,2024-04-14,999999.0,49.1519195,-122.6649229,"82 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 0C7, Canada"
R2878202,760000.0,3.0,2.0,"8067 207 Street, Langley, BC, Canada",1117.0,2.0,3589.0,688.0,2015.0,Condo,03/05/2024,2024-04-29,769500.0,49.1221014,-122.6508816,"207 Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 3C1, Canada"
R2862042,2250000.0,9.0,7.0,"4444 203 Street, Langley, BC, Canada",5621.0,8.0,3587.0,460.0,2023.0,SingleFamily,02/05/2024,2024-03-19,2588800.0,49.17827,-122.6603216,"203 Street, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 0B9, Canada"
R2876467,567500.0,2.0,2.0,"20976 56 Avenue, Langley, BC, Canada",991.0,1.0,2135.0,580.0,1992.0,Condo,02/05/2024,2024-04-29,574800.0,49.1047227,-122.6492572,"56 Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 4S9, Canada"
R2877490,1492500.0,4.0,2.0,"9488 209Th Street, Langley, BC, Canada",2074.0,6.0,5788.0,722.0,1991.0,SingleFamily,02/05/2024,2024-04-30,1499000.0,,,
R2874768,850000.0,2.0,2.0,"8050 204 Street, Langley, BC, Canada",1305.0,2.0,3939.0,635.0,2018.0,Townhouse,02/05/2024,2024-04-21,829880.0,49.086629,-122.658057,"204 Street, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 3B1, Canada"
R2873938,799880.0,4.0,2.0,"20771 Duncan Way, Langley, BC, Canada",1470.0,2.0,2307.0,544.0,2003.0,Townhouse,02/05/2024,2024-04-22,799880.0,49.1092205,-122.6496696,"Duncan Way, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 0C2, Canada"
R2877632,549900.0,2.0,2.0,"20064 56 Avenue, Langley, BC, Canada",1277.0,1.0,2371.0,430.0,1991.0,Condo,02/05/2024,2024-04-30,549900.0,49.1047227,-122.6492572,"56 Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 4S9, Canada"
R2878330,839900.0,2.0,2.0,"23255 Billy Brown Road, Langley, BC, Canada",1051.0,2.0,3864.0,799.0,2012.0,Condo,02/05/2024,2024-05-01,839900.0,49.1717882,-122.5796625,"Billy Brown Road, Fort Langley, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 0B7, Canada"
R2864489,995000.0,4.0,3.0,"19624 56 Avenue, Langley, BC, Canada",1955.0,2.0,2313.0,510.0,2020.0,Townhouse,02/05/2024,2024-04-01,998000.0,49.1047227,-122.6492572,"56 Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 4S9, Canada"
R2876951,871000.0,3.0,2.0,"21138 88 Avenue, Langley, BC, Canada",1697.0,2.0,3896.0,500.0,1991.0,Townhouse,01/05/2024,2024-04-29,849000.0,49.1623149,-122.5310669,"88 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 3N1, Canada"
R2874719,539000.0,1.0,1.0,"8150 207 Street, Langley, BC, Canada",606.0,1.0,2733.0,904.0,2022.0,Condo,01/05/2024,2024-04-22,548000.0,49.1221014,-122.6508816,"207 Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 3C1, Canada"
R2875992,1469900.0,4.0,3.0,"21136 95 A Avenue, Langley, BC, Canada",2702.0,6.0,5348.0,544.0,1984.0,SingleFamily,01/05/2024,2024-04-30,1469900.0,,,
R2874641,1755000.0,6.0,4.0,"7303 198 A Street, Langley, BC, Canada",3720.0,6.0,6612.0,483.0,2009.0,SingleFamily,01/05/2024,2024-04-22,1799999.0,,,
R2874898,598000.0,3.0,1.0,"5127 203 Street, Langley, BC, Canada",1124.0,2.0,2598.0,532.0,1976.0,Townhouse,01/05/2024,2024-04-24,598000.0,49.17827,-122.6603216,"203 Street, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 0B9, Canada"
R2877338,2128000.0,4.0,3.0,"4544 Hitchingpost Crescent, Langley, BC, Canada",2336.0,9.0,6246.0,813.0,1978.0,SingleFamily,01/05/2024,2024-04-29,1900000.0,49.0871165,-122.5425618,"Hitchingpost Crescent, Salmon River Uplands, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 1E3, Canada"
R2876602,846000.0,2.0,2.0,"8138 204 Street, Langley, BC, Canada",1336.0,2.0,4004.0,628.0,2017.0,Townhouse,30/04/2024,2024-04-28,839800.0,49.086629,-122.658057,"204 Street, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 3B1, Canada"
R2875765,900000.0,3.0,2.0,"21928 48 Avenue, Langley, BC, Canada",1672.0,3.0,3705.0,538.0,1993.0,Townhouse,30/04/2024,2024-04-28,899900.0,49.0896072,-122.6541307,"48 Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 9H1, Canada"
R2877032,1498600.0,4.0,3.0,"21858 47 B Avenue, Langley, BC, Canada",2864.0,2.0,5928.0,523.0,2020.0,Townhouse,30/04/2024,2024-04-29,1498600.0,,,
R2876930,750000.0,3.0,2.0,"20890 57 Avenue, Langley, BC, Canada",1435.0,2.0,2929.0,522.0,1998.0,Townhouse,30/04/2024,2024-04-29,750000.0,49.1062664,-122.6459109,"57 Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 8S9, Canada"
R2873363,900000.0,4.0,3.0,"20738 84 Avenue, Langley, BC, Canada",1735.0,2.0,4067.0,518.0,2012.0,Townhouse,29/04/2024,2024-04-21,899000.0,49.1554377,-122.647155,"84 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 2B2, Canada"
R2865103,2300000.0,4.0,3.0,"5101 234 Street, Langley, BC, Canada",2930.0,7.0,6085.0,836.0,1972.0,SingleFamily,29/04/2024,2024-04-02,2450000.0,49.0958143,-122.5748494,"234 Street, Hopington, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 2P8, Canada"
R2869877,648600.0,2.0,2.0,"19935 75 A Avenue, Langley, BC, Canada",874.0,2.0,1700.0,778.0,2023.0,Condo,29/04/2024,2024-04-15,680000.0,,,
R2875366,950000.0,3.0,2.0,"7947 209 Street, Langley, BC, Canada",1530.0,2.0,4123.0,652.0,2020.0,Townhouse,29/04/2024,2024-04-24,998000.0,49.1454282,-122.6427632,"209 Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 0Z5, Canada"
R2872154,499900.0,1.0,2.0,"20696 Eastleigh Crescent, Langley, BC, Canada",706.0,1.0,1859.0,708.0,2020.0,Condo,29/04/2024,2024-04-16,499900.0,49.1055943,-122.6488682,"Eastleigh Crescent, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 4S9, Canada"
R2873544,2350000.0,4.0,1.0,"25786 40Th Avenue, Langley, BC, Canada",2128.0,0.0,6616.0,1174.0,1962.0,SingleFamily,29/04/2024,2024-04-21,2499000.0,,,
R2874594,510400.0,1.0,1.0,"8929 202 Street, Langley, BC, Canada",732.0,1.0,2540.0,702.0,2008.0,Condo,29/04/2024,2024-04-22,513888.0,49.0619424,-122.6639682,"202 Street, Brookswood-Fernridge, Township of Langley, Metro Vancouver Regional District, British Columbia, V3A 2W2, Canada"
R2869993,785000.0,2.0,2.0,"20391 96 Avenue, Langley, BC, Canada",1709.0,2.0,3476.0,468.0,1993.0,Townhouse,29/04/2024,2024-04-21,799900.0,49.1685646,-122.5804508,"96 Avenue, Fort Langley, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 0E8, Canada"
R2874601,1000000.0,4.0,3.0,"8430 203 A Street, Langley, BC, Canada",1518.0,2.0,3591.0,671.0,2022.0,Townhouse,29/04/2024,2024-04-22,1019900.0,,,
R2860329,1705500.0,5.0,4.0,"21180 83 B Avenue, Langley, BC, Canada",3304.0,2.0,6755.0,529.0,2007.0,SingleFamily,29/04/2024,2024-03-17,1749900.0,,,
R2873960,850000.0,3.0,2.0,"8526 202 B Street, Langley, BC, Canada",1150.0,2.0,3729.0,695.0,2021.0,Condo,29/04/2024,2024-04-22,799900.0,,,
R2873823,1347000.0,3.0,2.0,"9449 202 B Street, Langley, BC, Canada",1689.0,2.0,5244.0,828.0,1999.0,SingleFamily,29/04/2024,2024-04-21,1399000.0,,,
R2863700,4600000.0,6.0,5.0,"20339 2 Avenue, Langley, BC, Canada",8649.0,8.0,15321.0,531.0,2012.0,SingleFamily,29/04/2024,2024-03-26,4600000.0,49.0056951,-122.5999955,"2 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 2X3, Canada"
R2869533,1025000.0,4.0,3.0,"20582 67 Avenue, Langley, BC, Canada",2170.0,2.0,4249.0,488.0,2004.0,Townhouse,29/04/2024,2024-04-10,1059000.0,49.1243295,-122.6513591,"67 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 3C1, Canada"
R2873982,1400000.0,5.0,4.0,"27026 27 B Avenue, Langley, BC, Canada",2731.0,4.0,5530.0,519.0,1993.0,SingleFamily,29/04/2024,2024-04-22,1418000.0,,,
R2869255,999000.0,3.0,2.0,"20326 68 Avenue, Langley, BC, Canada",2163.0,2.0,4006.0,456.0,2007.0,Townhouse,28/04/2024,2024-04-23,988000.0,49.1262952,-122.6676183,"68 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 3B7, Canada"
R2867403,908000.0,3.0,2.0,"6897 201 Street, Langley, BC, Canada",1481.0,2.0,4322.0,619.0,2020.0,Townhouse,28/04/2024,2024-04-07,918000.0,49.1741491,-122.6655268,"201 Street, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 3E7, Canada"
R2875024,1350000.0,3.0,2.0,"5032 208 A Street, Langley, BC, Canada",1501.0,7.0,5291.0,912.0,1979.0,SingleFamily,28/04/2024,2024-04-24,1369000.0,,,
R2875774,540000.0,2.0,2.0,"20894 57 Avenue, Langley, BC, Canada",1080.0,1.0,1922.0,499.0,1996.0,Condo,28/04/2024,2024-04-24,539900.0,49.1062664,-122.6459109,"57 Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 8S9, Canada"
R2875243,432000.0,1.0,1.0,"20110 Michaud Crescent, Langley, BC, Canada",846.0,1.0,2021.0,514.0,1995.0,Condo,28/04/2024,2024-04-24,435000.0,49.1007063,-122.6686121,"Michaud Crescent, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 3X4, Canada"
R2858733,673000.0,2.0,2.0,"20367 85 Avenue, Langley, BC, Canada",940.0,2.0,2995.0,743.0,2022.0,Condo,28/04/2024,2024-03-12,699000.0,49.1579034,-122.6490472,"85 Avenue, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 2Y6, Canada"
R2873640,442000.0,1.0,1.0,"5475 201 Street, Langley, BC, Canada",681.0,1.0,1950.0,660.0,1998.0,Condo,28/04/2024,2024-04-22,449800.0,49.1741491,-122.6655268,"201 Street, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 3E7, Canada"
R2874011,865000.0,2.0,2.0,"21102 76 Avenue, Langley, BC, Canada",1409.0,2.0,4120.0,610.0,2020.0,Townhouse,28/04/2024,2024-04-22,859900.0,49.140891,-122.67593,"76 Avenue, Cloverdale, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 1R9, Canada"
R2855302,626000.0,2.0,1.0,"20328 86 Avenue, Langley, BC, Canada",800.0,2.0,3111.0,798.0,2022.0,Condo,28/04/2024,2024-03-03,638800.0,49.1588075,-122.6299343,"86 Avenue, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 2M4, Canada"
R2875078,610000.0,2.0,2.0,"20696 Eastleigh Crescent, Langley, BC, Canada",884.0,1.0,2155.0,695.0,2020.0,Condo,28/04/2024,2024-04-22,614900.0,49.1055943,-122.6488682,"Eastleigh Crescent, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 4S9, Canada"
R2874590,1730000.0,5.0,3.0,"20443 90 Crescent, Langley, BC, Canada",3038.0,8.0,6338.0,559.0,1980.0,SingleFamily,28/04/2024,2024-04-22,1698600.0,49.1660411,-122.6554406,"90 Crescent, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 2Y6, Canada"
R2874879,650000.0,2.0,2.0,"5638 201a Street, Langley, BC, Canada",913.0,1.0,2090.0,722.0,2019.0,Condo,28/04/2024,2024-04-22,660000.0,49.1056348,-122.664119,"201A Street, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 4E5, Canada"
R2873432,965000.0,4.0,3.0,"8675 Walnut Grove Drive, Langley, BC, Canada",2191.0,4.0,4424.0,446.0,1993.0,Townhouse,27/04/2024,2024-04-22,979000.0,49.161552,-122.6402575,"Walnut Grove Drive, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 2C9, Canada"
R2872285,889900.0,3.0,2.0,"21928 48 Avenue, Langley, BC, Canada",1671.0,3.0,3699.0,532.0,1993.0,Townhouse,27/04/2024,2024-04-18,889900.0,49.0896072,-122.6541307,"48 Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 9H1, Canada"
R2843309,3780000.0,7.0,4.0,"354 198 Street, Langley, BC, Canada",6891.0,8.0,13187.0,558.0,2008.0,SingleFamily,27/04/2024,2024-01-21,3850000.0,49.1167309,-122.674716,"198 Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 2E3, Canada"
R2860103,1650000.0,6.0,4.0,"8982 217 Street, Langley, BC, Canada",3947.0,4.0,6463.0,430.0,2003.0,SingleFamily,27/04/2024,2024-03-17,1699000.0,49.1660048,-122.6213327,"217 Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 4E4, Canada"
R2874452,1600000.0,6.0,3.0,"21192 81 B Avenue, Langley, BC, Canada",2979.0,4.0,6023.0,553.0,2008.0,SingleFamily,27/04/2024,2024-04-22,1649000.0,,,
R2874057,697000.0,2.0,1.0,"5355 201 A Street, Langley, BC, Canada",1286.0,2.0,2162.0,543.0,2004.0,Townhouse,27/04/2024,2024-04-23,699000.0,,,
R2869143,1149900.0,3.0,2.0,"9559 208 Street, Langley, BC, Canada",2714.0,3.0,4386.0,423.0,1995.0,Townhouse,27/04/2024,2024-04-23,1149900.0,49.1626245,-122.6459073,"208 Street, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 3X4, Canada"
R2873904,876000.0,3.0,2.0,"20350 68 Avenue, Langley, BC, Canada",1500.0,2.0,3640.0,572.0,2004.0,Townhouse,27/04/2024,2024-04-22,858800.0,49.1262952,-122.6676183,"68 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 3B7, Canada"
R2875877,1425000.0,3.0,2.0,"21198 91 A Avenue, Langley, BC, Canada",1827.0,6.0,5547.0,793.0,1989.0,SingleFamily,27/04/2024,2024-04-23,1450000.0,,,
R2857115,510000.0,1.0,1.0,"19945 Brydon Crescent, Langley, BC, Canada",662.0,1.0,1513.0,797.0,2023.0,Condo,26/04/2024,2024-03-06,527900.0,49.1015478,-122.6689342,"Brydon Crescent, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 3X4, Canada"
R2869336,848500.0,3.0,2.0,"20449 66 Avenue, Langley, BC, Canada",1683.0,2.0,3506.0,515.0,2004.0,Townhouse,26/04/2024,2024-04-14,868000.0,49.1238848,-122.6538944,"20449, 66 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 3C1, Canada"
R2851525,1525000.0,4.0,2.0,"21030 45 Avenue, Langley, BC, Canada",2412.0,8.0,6115.0,646.0,1995.0,SingleFamily,26/04/2024,2024-02-20,1559000.0,49.0839207,-122.6070179,"45 Avenue, Murrayville, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 1A3, Canada"
R2873503,635000.0,2.0,2.0,"8929 202 Street, Langley, BC, Canada",911.0,2.0,2917.0,702.0,2008.0,Condo,26/04/2024,2024-04-22,640000.0,49.0619424,-122.6639682,"202 Street, Brookswood-Fernridge, Township of Langley, Metro Vancouver Regional District, British Columbia, V3A 2W2, Canada"
R2855087,1900000.0,5.0,2.0,"6782 248 Street, Langley, BC, Canada",2066.0,10.0,5491.0,1064.0,1947.0,SingleFamily,26/04/2024,2024-03-03,2200000.0,49.0332415,-122.5369719,"248 Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 1J9, Canada"
R2870926,1720000.0,6.0,3.0,"8144 211 Street, Langley, BC, Canada",3879.0,4.0,6478.0,451.0,2009.0,SingleFamily,26/04/2024,2024-04-14,1749900.0,49.1431283,-122.638132,"211 Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 0Z5, Canada"
R2874159,999000.0,2.0,2.0,"19649 53 Avenue, Langley, BC, Canada",1412.0,3.0,3267.0,662.0,1991.0,Townhouse,25/04/2024,2024-04-24,934900.0,49.100239,-122.6773888,"53 Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 3X2, Canada"
R2874990,1810000.0,5.0,3.0,"7283 201 Street, Langley, BC, Canada",3620.0,6.0,6472.0,497.0,2006.0,SingleFamily,25/04/2024,2024-04-23,1799800.0,49.1741491,-122.6655268,"201 Street, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 3E7, Canada"
R2873733,1680000.0,4.0,3.0,"8464 215 A Street, Langley, BC, Canada",3804.0,6.0,6026.0,420.0,1993.0,SingleFamily,25/04/2024,2024-04-23,1599999.0,,,
R2874665,2075000.0,6.0,4.0,"20517 84 A Avenue, Langley, BC, Canada",3787.0,4.0,7560.0,554.0,2015.0,SingleFamily,24/04/2024,2024-04-23,2099800.0,,,
R2872639,590000.0,2.0,2.0,"19835 64 Avenue, Langley, BC, Canada",1094.0,2.0,2798.0,548.0,1993.0,Condo,24/04/2024,2024-04-18,599900.0,49.1195665,-122.67352279785197,"19835, 64 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 1G9, Canada"
R2859898,840000.0,2.0,2.0,"5550 Langley Bypass, Langley, BC, Canada",1460.0,2.0,2777.0,581.0,1989.0,Townhouse,24/04/2024,2024-03-17,848880.0,49.1097186,-122.6802011,"Langley Bypass, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V3A 4K8, Canada"
R2859291,1199999.0,5.0,2.0,"2995 266 B Street, Langley, BC, Canada",2390.0,3.0,5226.0,543.0,1974.0,SingleFamily,24/04/2024,2024-03-12,1298888.0,,,
R2869266,580000.0,2.0,2.0,"20976 56 Avenue, Langley, BC, Canada",1013.0,1.0,2173.0,587.0,1992.0,Condo,24/04/2024,2024-04-09,595000.0,49.1047227,-122.6492572,"56 Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 4S9, Canada"
R2871340,400000.0,1.0,1.0,"20058 Fraser Highway, Langley, BC, Canada",465.0,1.0,1264.0,903.0,2012.0,Condo,24/04/2024,2024-04-16,419900.0,49.1088637,-122.6685349,"Fraser Highway, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 4K7, Canada"
R2871090,1820000.0,4.0,3.0,"22906 Billy Brown Road, Langley, BC, Canada",3006.0,3.0,6262.0,615.0,2007.0,SingleFamily,24/04/2024,2024-04-15,1849000.0,49.1717882,-122.5796625,"Billy Brown Road, Fort Langley, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 0B7, Canada"
R2873563,802500.0,2.0,2.0,"7938 209 Street, Langley, BC, Canada",1292.0,2.0,3794.0,619.0,2012.0,Townhouse,23/04/2024,2024-04-21,799900.0,49.1454282,-122.6427632,"209 Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 0Z5, Canada"
R2867394,1495000.0,3.0,1.0,"3747 207 Street, Langley, BC, Canada",1865.0,12.0,4582.0,831.0,1977.0,SingleFamily,23/04/2024,2024-04-07,1550000.0,49.1221014,-122.6508816,"207 Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 3C1, Canada"
R2861298,1788000.0,7.0,3.0,"4752 217 A Street, Langley, BC, Canada",3774.0,6.0,7581.0,497.0,2008.0,SingleFamily,23/04/2024,2024-03-18,1878000.0,,,
R2872111,1495000.0,4.0,3.0,"20552 98 Avenue, Langley, BC, Canada",2554.0,7.0,6318.0,593.0,1992.0,SingleFamily,23/04/2024,2024-04-17,1515000.0,49.1813324,-122.6607456,"98 Avenue, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 0B1, Canada"
R2871860,848000.0,3.0,2.0,"19760 55 Avenue, Langley, BC, Canada",1510.0,2.0,2879.0,556.0,2021.0,Townhouse,23/04/2024,2024-04-17,839900.0,49.1021281,-122.5570391,"55 Avenue, Hopington, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 1G7, Canada"
