mlsId,price,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,soldDate,listingDate,listingPrice,lat,lon,addressDetails
R2856683,685000.0,2.0,1.0,"19142 122 Ave, Pitt Meadows, BC, Canada",1125.0,2.0,3193.0,620.0,1994.0,Condo,06/03/2024,2024-03-05,698000.0,49.2243541,-122.6935739,"122 Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2E9, Canada"
R2853176,799999.0,3.0,2.0,"19572 Fraser Way, Pitt Meadows, BC, Canada",1361.0,0.0,3863.0,587.0,2008.0,Townhouse,05/03/2024,2024-02-25,799999.0,49.2028045,-122.6784937,"Fraser Way, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 0B9, Canada"
R2840933,1200000.0,3.0,2.0,"12179 Mcmyn Ave, Pitt Meadows, BC, Canada",1701.0,6.0,5126.0,734.0,1997.0,SingleFamily,05/03/2024,2024-01-09,1249800.0,49.2238665,-122.6822989,"McMyn Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2E9, Canada"
R2853286,1360000.0,3.0,2.0,"19452 Fraser Way, Pitt Meadows, BC, Canada",1924.0,2.0,5292.0,725.0,2006.0,Condo,04/03/2024,2024-02-25,1395000.0,49.2028045,-122.6784937,"Fraser Way, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 0B9, Canada"
R2853546,629800.0,2.0,2.0,"12460 191St, Pitt Meadows, BC, Canada",867.0,1.0,2905.0,725.0,2019.0,Condo,03/03/2024,2024-02-26,629000.0,,,
R2854468,537000.0,1.0,1.0,"12069 Harris Rd, Pitt Meadows, BC, Canada",793.0,1.0,2763.0,680.0,2010.0,Condo,02/03/2024,2024-02-28,539900.0,49.2310176,-122.6895213,"Harris Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B0, Canada"
R2854144,635000.0,2.0,2.0,"12350 Harris Rd, Pitt Meadows, BC, Canada",970.0,2.0,2876.0,644.0,2007.0,Townhouse,29/02/2024,2024-02-27,625000.0,49.2310176,-122.6895213,"Harris Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B0, Canada"
R2850833,795000.0,2.0,2.0,"19160 119 Ave, Pitt Meadows, BC, Canada",1552.0,2.0,3679.0,515.0,1991.0,Townhouse,25/02/2024,2024-02-19,799900.0,49.2188296,-122.6826435,"119 Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1G1, Canada"
R2849528,900000.0,3.0,2.0,"12268 189a St, Pitt Meadows, BC, Canada",1595.0,2.0,3741.0,569.0,1992.0,Townhouse,21/02/2024,2024-02-12,909000.0,49.2251695,-122.6976711,"189A Street, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2845288,1200000.0,3.0,2.0,"11972 194 B St, Pitt Meadows, BC, Canada",1990.0,0.0,4768.0,642.0,1978.0,SingleFamily,21/02/2024,2024-01-29,1279000.0,,,
R2849814,1295000.0,3.0,3.0,"19538 Bishops Reach, Pitt Meadows, BC, Canada",1881.0,4.0,5381.0,690.0,2009.0,Townhouse,18/02/2024,2024-02-13,1299000.0,49.2016671,-122.6799847,"Bishops Reach, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 0B9, Canada"
R2848641,609000.0,2.0,1.0,"12449 191St, Pitt Meadows, BC, Canada",1076.0,1.0,3235.0,580.0,1995.0,Townhouse,18/02/2024,2024-02-08,625000.0,,,
R2846247,832000.0,3.0,2.0,"19572 Fraser Way, Pitt Meadows, BC, Canada",1680.0,2.0,3996.0,499.0,2007.0,Townhouse,17/02/2024,2024-01-31,839000.0,49.2028045,-122.6784937,"Fraser Way, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 0B9, Canada"
R2848064,1230000.0,3.0,2.0,"19788 Honeydew Dr, Pitt Meadows, BC, Canada",2938.0,4.0,5760.0,425.0,2000.0,SingleFamily,06/02/2024,2024-02-06,1250000.0,49.2183003,-122.6731018,"Honeydew Drive, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2W1, Canada"
R2845027,1390000.0,4.0,3.0,"11728 193a St, Pitt Meadows, BC, Canada",2662.0,3.0,5310.0,506.0,2019.0,MultiFamily,04/02/2024,2024-01-28,1349000.0,49.2136236,-122.6855795,"193A Street, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1G1, Canada"
R2845814,565000.0,2.0,2.0,"19128 Ford Rd, Pitt Meadows, BC, Canada",1265.0,2.0,2756.0,446.0,1994.0,Condo,03/02/2024,2024-01-30,565000.0,49.2225085,-122.7514286,"Ford Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1Z1, Canada"
R2845782,1285000.0,3.0,2.0,"19573 Somerset Dr, Pitt Meadows, BC, Canada",1735.0,4.0,5007.0,749.0,1988.0,SingleFamily,03/02/2024,2024-01-29,1299900.0,49.2232322,-122.6755972,"Somerset Drive, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2W1, Canada"
R2844023,600000.0,2.0,2.0,"19091 Mcmyn Rd, Pitt Meadows, BC, Canada",1092.0,1.0,3091.0,535.0,1998.0,Condo,27/01/2024,2024-01-22,585000.0,49.2297325,-122.6953415,"McMyn Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B0, Canada"
R2838513,580000.0,2.0,2.0,"18960 Advent Rd, Pitt Meadows, BC, Canada",960.0,2.0,3108.0,623.0,1988.0,Townhouse,26/01/2024,2023-12-28,598900.0,49.2261121,-122.6962337,"Advent Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2843389,619500.0,2.0,2.0,"19122 122 Ave, Pitt Meadows, BC, Canada",1180.0,2.0,2749.0,529.0,1994.0,Condo,26/01/2024,2024-01-21,625000.0,49.2243541,-122.6935739,"122 Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2E9, Canada"
R2840402,520000.0,1.0,1.0,"12069 Harris Rd, Pitt Meadows, BC, Canada",777.0,1.0,2593.0,681.0,2010.0,Condo,25/01/2024,2024-01-08,529900.0,49.2310176,-122.6895213,"Harris Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B0, Canada"
R2839932,595000.0,2.0,2.0,"19091 Mcmyn Rd, Pitt Meadows, BC, Canada",1008.0,2.0,2657.0,595.0,1998.0,Condo,25/01/2024,2024-01-07,599999.0,49.2297325,-122.6953415,"McMyn Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B0, Canada"
R2812050,1410000.0,3.0,2.0,"19510 Hoffmann Way, Pitt Meadows, BC, Canada",2518.0,4.0,5415.0,573.0,2006.0,SingleFamily,24/01/2024,2023-09-04,1445000.0,49.2046289,-122.6804149,"Hoffmann Way, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 0B9, Canada"
R2835425,649500.0,2.0,2.0,"12565 190a St, Pitt Meadows, BC, Canada",939.0,2.0,3117.0,712.0,2013.0,Condo,23/01/2024,2023-11-27,669000.0,49.2197887,-122.6935942,"190A Street, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2836581,595000.0,2.0,2.0,"19091 Mcmyn Rd, Pitt Meadows, BC, Canada",964.0,2.0,2607.0,622.0,1998.0,Condo,21/01/2024,2023-12-05,600000.0,49.2297325,-122.6953415,"McMyn Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B0, Canada"
R2842074,1489000.0,4.0,2.0,"11241 Tully Cres, Pitt Meadows, BC, Canada",2798.0,4.0,5846.0,535.0,2004.0,SingleFamily,18/01/2024,2024-01-15,1499000.0,49.2070725,-122.6756638,"Tully Crescent, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2S3, Canada"
R2840484,521500.0,1.0,1.0,"12460 191St, Pitt Meadows, BC, Canada",755.0,1.0,2634.0,713.0,2019.0,Condo,17/01/2024,2024-01-08,539000.0,,,
R2842138,543900.0,2.0,2.0,"19236 Ford Rd, Pitt Meadows, BC, Canada",1233.0,1.0,2793.0,449.0,1990.0,Condo,16/01/2024,2024-01-14,553900.0,49.2223963,-122.6890432,"Ford Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2E9, Canada"
R2834494,490800.0,1.0,1.0,"11950 Harris Rd, Pitt Meadows, BC, Canada",744.0,1.0,2533.0,660.0,2008.0,Condo,14/01/2024,2023-11-22,491500.0,49.2310176,-122.6895213,"Harris Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B0, Canada"
R2829444,842000.0,3.0,3.0,"19696 Hammond Rd, Pitt Meadows, BC, Canada",1230.0,2.0,3488.0,689.0,2021.0,Townhouse,11/01/2024,2023-10-31,848000.0,49.2171996,-122.673677,"Hammond Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2W1, Canada"
R2832407,1375000.0,5.0,2.0,"11247 Southgate Rd, Pitt Meadows, BC, Canada",2933.0,4.0,5796.0,487.0,2005.0,SingleFamily,11/01/2024,2023-11-13,1429900.0,49.2081232,-122.6730878,"Southgate Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2S3, Canada"
R2833890,1245000.0,3.0,1.0,"11977 189b St, Pitt Meadows, BC, Canada",1838.0,6.0,4896.0,678.0,1975.0,SingleFamily,09/01/2024,2023-11-20,1248000.0,49.221628,-122.6958046,"189B Street, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2839027,1270000.0,3.0,2.0,"18913 119b Ave, Pitt Meadows, BC, Canada",2014.0,5.0,4906.0,645.0,1976.0,SingleFamily,09/01/2024,2024-01-02,1299900.0,49.220099,-122.6934535,"119B Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2837031,790000.0,3.0,2.0,"12460 191St, Pitt Meadows, BC, Canada",1308.0,2.0,3616.0,611.0,2019.0,Condo,08/01/2024,2023-12-04,799900.0,,,
R2834209,1440000.0,3.0,3.0,"12322 193St, Pitt Meadows, BC, Canada",2362.0,7.0,5396.0,613.0,1990.0,SingleFamily,08/01/2024,2023-11-21,1449900.0,,,
R2838713,783585.0,4.0,1.0,"19060 119 Ave, Pitt Meadows, BC, Canada",1516.0,2.0,4117.0,513.0,1988.0,Townhouse,07/01/2024,2024-01-01,778500.0,49.2188296,-122.6826435,"119 Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1G1, Canada"
R2838406,1299900.0,3.0,2.0,"19452 Fraser Way, Pitt Meadows, BC, Canada",1879.0,1.0,5289.0,691.0,2006.0,Townhouse,01/01/2024,2023-12-26,1299900.0,49.2028045,-122.6784937,"Fraser Way, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 0B9, Canada"
R2829259,1170000.0,3.0,2.0,"12532 190a St, Pitt Meadows, BC, Canada",2151.0,3.0,5774.0,555.0,2003.0,SingleFamily,30/12/2023,2023-10-30,1195000.0,49.2197887,-122.6935942,"190A Street, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2836520,1380000.0,3.0,2.0,"19547 Thorburn Way, Pitt Meadows, BC, Canada",2451.0,4.0,5621.0,591.0,2008.0,SingleFamily,27/12/2023,2023-12-05,1450000.0,49.2053058,-122.6804214,"Thorburn Way, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 0B9, Canada"
R2777004,500000.0,1.0,1.0,"12079 Harris Rd, Pitt Meadows, BC, Canada",561.0,1.0,2313.0,903.0,2010.0,Condo,26/12/2023,2023-05-09,507000.0,49.2310176,-122.6895213,"Harris Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B0, Canada"
R2836906,600000.0,2.0,2.0,"19677 Meadow Gardens Way, Pitt Meadows, BC, Canada",1144.0,1.0,3189.0,533.0,2007.0,Condo,22/12/2023,2023-12-07,609900.0,49.2272109,-122.6761444,"Meadow Gardens Way, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2W1, Canada"
R2821647,1025000.0,3.0,2.0,"12295 193St, Pitt Meadows, BC, Canada",1261.0,4.0,4873.0,831.0,1989.0,SingleFamily,05/12/2023,2023-10-03,1049000.0,,,
R2819896,515000.0,2.0,2.0,"19241 Ford Rd, Pitt Meadows, BC, Canada",1179.0,1.0,2666.0,470.0,1992.0,Condo,04/12/2023,2023-09-26,555000.0,49.2226731,-122.68874987861972,"Village Green, 19241, Ford Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2E9, Canada"
R2835480,1370000.0,4.0,2.0,"19653 117a Ave, Pitt Meadows, BC, Canada",2800.0,4.0,5117.0,491.0,1978.0,SingleFamily,03/12/2023,2023-11-27,1374800.0,49.2155697,-122.6768844,"117A Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2S3, Canada"
R2835355,699000.0,2.0,2.0,"19044 118b Ave, Pitt Meadows, BC, Canada",1398.0,2.0,3506.0,500.0,1995.0,Townhouse,01/12/2023,2023-11-27,699000.0,49.2180106,-122.6788691,"118B Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1G1, Canada"
R2835674,548800.0,2.0,2.0,"12350 Harris Rd, Pitt Meadows, BC, Canada",1163.0,0.0,3061.0,472.0,2007.0,Condo,30/11/2023,2023-11-29,549900.0,49.2310176,-122.6895213,"Harris Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B0, Canada"
R2810808,1125000.0,4.0,3.0,"18853 121b Ave, Pitt Meadows, BC, Canada",2159.0,4.0,5167.0,537.0,1989.0,SingleFamily,24/11/2023,2023-08-29,1159900.0,49.2236463,-122.6993336,"121B Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2831121,592500.0,2.0,2.0,"19122 122 Ave, Pitt Meadows, BC, Canada",1136.0,2.0,3066.0,528.0,1993.0,Condo,23/11/2023,2023-11-05,599900.0,49.2243541,-122.6935739,"122 Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2E9, Canada"
R2826353,858000.0,3.0,3.0,"19696 Hammond Rd, Pitt Meadows, BC, Canada",1339.0,2.0,3630.0,649.0,2020.0,Townhouse,23/11/2023,2023-10-18,870000.0,49.2171996,-122.673677,"Hammond Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2W1, Canada"
R2820378,715000.0,2.0,2.0,"19044 118b Ave, Pitt Meadows, BC, Canada",1241.0,2.0,3726.0,588.0,1995.0,Townhouse,21/11/2023,2023-09-27,729900.0,49.2180106,-122.6788691,"118B Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1G1, Canada"
R2830438,672000.0,2.0,2.0,"12350 Harris Rd, Pitt Meadows, BC, Canada",1030.0,2.0,2836.0,679.0,2008.0,Condo,19/11/2023,2023-11-05,699900.0,49.2310176,-122.6895213,"Harris Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B0, Canada"
R2823791,1175000.0,4.0,2.0,"19359 121a Ave, Pitt Meadows, BC, Canada",1897.0,4.0,4776.0,631.0,1977.0,SingleFamily,18/11/2023,2023-10-10,1198000.0,49.2231977,-122.6848644,"121A Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2E9, Canada"
R2826988,838000.0,3.0,2.0,"19572 Fraser Way, Pitt Meadows, BC, Canada",1541.0,2.0,3812.0,548.0,2007.0,Townhouse,16/11/2023,2023-10-22,844900.0,49.2028045,-122.6784937,"Fraser Way, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 0B9, Canada"
R2828683,765000.0,3.0,2.0,"19141 124 Ave, Pitt Meadows, BC, Canada",1533.0,1.0,3693.0,505.0,2003.0,Townhouse,16/11/2023,2023-10-29,774900.0,49.2286576,-122.6989443,"124 Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2832417,2325000.0,4.0,2.0,"19482 Mcneil Rd, Pitt Meadows, BC, Canada",1828.0,2.0,1594.0,1301.0,1969.0,SingleFamily,15/11/2023,2023-11-13,2379000.0,49.2714527,-122.6684975,"McNeil Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B0, Canada"
R2831143,1150000.0,3.0,2.0,"19452 Fraser Way, Pitt Meadows, BC, Canada",1855.0,4.0,4711.0,619.0,2005.0,Townhouse,14/11/2023,2023-11-07,1149900.0,49.2028045,-122.6784937,"Fraser Way, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 0B9, Canada"
R2811745,580000.0,2.0,2.0,"12276 189a St, Pitt Meadows, BC, Canada",973.0,2.0,3072.0,601.0,1988.0,Townhouse,14/11/2023,2023-09-04,584900.0,49.2251695,-122.6976711,"189A Street, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2812581,1350000.0,4.0,2.0,"11283 Southgate Rd, Pitt Meadows, BC, Canada",2777.0,4.0,6581.0,486.0,2006.0,SingleFamily,14/11/2023,2023-09-05,1349900.0,49.2081232,-122.6730878,"Southgate Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2S3, Canada"
R2808445,1775000.0,5.0,4.0,"19530 Hammond Rd, Pitt Meadows, BC, Canada",4024.0,4.0,7822.0,447.0,2016.0,SingleFamily,13/11/2023,2023-08-20,1800000.0,49.2171996,-122.673677,"Hammond Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2W1, Canada"
R2814349,800000.0,3.0,2.0,"12460 191St, Pitt Meadows, BC, Canada",1309.0,2.0,3755.0,641.0,2019.0,Condo,12/11/2023,2023-09-10,840000.0,,,
R2818616,1100000.0,3.0,2.0,"18976 Advent Rd, Pitt Meadows, BC, Canada",2026.0,4.0,4906.0,542.0,2014.0,MultiFamily,07/11/2023,2023-09-21,1099900.0,49.2261121,-122.6962337,"Advent Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2826696,1280000.0,5.0,2.0,"19774 Wildwood Pl, Pitt Meadows, BC, Canada",2219.0,4.0,4768.0,576.0,1977.0,SingleFamily,04/11/2023,2023-10-22,1279000.0,49.2130806,-122.6716158,"Wildwood Place, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2S3, Canada"
R2827340,890000.0,3.0,2.0,"19451 Sutton Ave, Pitt Meadows, BC, Canada",1368.0,2.0,4600.0,650.0,2022.0,Townhouse,02/11/2023,2023-10-23,890000.0,49.2059796,-122.6814881,"Sutton Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 0B9, Canada"
R2826730,725000.0,2.0,2.0,"19673 Meadow Gardens Way, Pitt Meadows, BC, Canada",1175.0,2.0,3387.0,637.0,2007.0,Condo,01/11/2023,2023-10-22,749000.0,49.2272109,-122.6761444,"Meadow Gardens Way, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2W1, Canada"
R2810690,640000.0,2.0,2.0,"12635 190 A St, Pitt Meadows, BC, Canada",921.0,2.0,3143.0,704.0,2014.0,Condo,01/11/2023,2023-09-04,649000.0,,,
R2827966,550000.0,2.0,1.0,"19236 Ford Rd, Pitt Meadows, BC, Canada",1223.0,1.0,2679.0,449.0,1990.0,Condo,30/10/2023,2023-10-24,549999.0,49.2223963,-122.6890432,"Ford Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2E9, Canada"
R2825856,1540000.0,4.0,3.0,"11233 Tully Cres, Pitt Meadows, BC, Canada",2954.0,5.0,6117.0,538.0,2004.0,SingleFamily,29/10/2023,2023-10-17,1589900.0,49.2070725,-122.6756638,"Tully Crescent, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2S3, Canada"
R2827550,990000.0,3.0,2.0,"12451 188a St, Pitt Meadows, BC, Canada",1265.0,4.0,5195.0,770.0,1989.0,SingleFamily,26/10/2023,2023-10-24,974900.0,49.2208622,-122.6998061,"188A Street, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2825672,1425000.0,4.0,2.0,"19535 Sawyers Rd, Pitt Meadows, BC, Canada",2580.0,4.0,5516.0,541.0,2005.0,SingleFamily,22/10/2023,2023-10-16,1398000.0,49.2039947,-122.6815999,"Sawyers Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 0B9, Canada"
R2826481,1451900.0,5.0,2.0,"19271 123 Ave, Pitt Meadows, BC, Canada",2005.0,7.0,5520.0,748.0,1990.0,SingleFamily,22/10/2023,2023-10-18,1499900.0,49.226563,-122.6860176,"123 Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B6, Canada"
R2821204,945000.0,3.0,2.0,"12268 189a St, Pitt Meadows, BC, Canada",1550.0,2.0,3755.0,612.0,1993.0,Townhouse,22/10/2023,2023-10-02,949900.0,49.2251695,-122.6976711,"189A Street, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2824411,1230000.0,4.0,3.0,"12447 189a St, Pitt Meadows, BC, Canada",2440.0,4.0,5456.0,512.0,1990.0,SingleFamily,22/10/2023,2023-10-12,1250000.0,49.2251695,-122.6976711,"189A Street, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2783278,2065000.0,4.0,3.0,"20006 Richardson Rd, Pitt Meadows, BC, Canada",3567.0,5.0,7564.0,644.0,1993.0,SingleFamily,19/10/2023,2023-05-29,2299800.0,49.278464,-122.677538,"Richardson Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3P 1B6, Canada"
R2818898,1285000.0,4.0,3.0,"12431 188a St, Pitt Meadows, BC, Canada",2198.0,6.0,5172.0,545.0,1989.0,SingleFamily,08/03/2024,2024-02-28,1259900.0,49.2208622,-122.6998061,"188A Street, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2822905,585000.0,2.0,2.0,"12155 191b St, Pitt Meadows, BC, Canada",1163.0,2.0,2818.0,451.0,1996.0,Condo,16/10/2023,2023-10-09,525000.0,49.2237903,-122.6908249,"191B Street, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B6, Canada"
R2824066,1367500.0,4.0,2.0,"19497 115a Ave, Pitt Meadows, BC, Canada",1872.0,3.0,4649.0,494.0,1982.0,SingleFamily,21/05/2024,2024-05-13,1374888.0,49.2122439,-122.6748671,"115A Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2S3, Canada"
R2824171,1250000.0,4.0,3.0,"19563 Oak Terr, Pitt Meadows, BC, Canada",1992.0,4.0,5158.0,627.0,1986.0,SingleFamily,12/10/2023,2023-10-10,1249900.0,49.2259599,-122.6785887,"Oak Terrace, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2W1, Canada"
R2816107,550000.0,1.0,1.0,"19673 Meadow Gardens Way, Pitt Meadows, BC, Canada",748.0,2.0,2547.0,754.0,2007.0,Condo,07/10/2023,2023-09-14,564000.0,49.2272109,-122.6761444,"Meadow Gardens Way, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2W1, Canada"
R2819351,770000.0,3.0,2.0,"12188 Harris Rd, Pitt Meadows, BC, Canada",1462.0,2.0,3418.0,539.0,1992.0,Townhouse,05/10/2023,2023-09-25,789000.0,49.2310176,-122.6895213,"Harris Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B0, Canada"
R2813236,1174900.0,5.0,2.0,"12330 188St, Pitt Meadows, BC, Canada",2603.0,4.0,5245.0,451.0,1989.0,SingleFamily,02/10/2023,2023-09-06,1174900.0,,,
R2821156,646000.0,2.0,2.0,"19122 122 Ave, Pitt Meadows, BC, Canada",1119.0,2.0,2708.0,571.0,1993.0,Condo,02/10/2023,2023-10-01,639900.0,49.2243541,-122.6935739,"122 Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2E9, Canada"
R2817707,1200000.0,4.0,3.0,"17781 Ford Road Detour, Pitt Meadows, BC, Canada",1382.0,6.0,4059.0,868.0,1986.0,SingleFamily,26/09/2023,2023-09-19,1200000.0,49.2187613,-122.7337667,"Ford Detour Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1Z1, Canada"
R2818213,1060000.0,3.0,2.0,"19095 Mitchell Rd, Pitt Meadows, BC, Canada",1859.0,2.0,4574.0,591.0,2015.0,Townhouse,26/09/2023,2023-09-20,1099000.0,49.2171369,-122.6923879,"Mitchell Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2818004,1580000.0,4.0,2.0,"19315 123 Ave, Pitt Meadows, BC, Canada",2817.0,4.0,5612.0,567.0,1993.0,SingleFamily,26/09/2023,2023-09-20,1599000.0,49.226563,-122.6860176,"123 Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B6, Canada"
R2817244,700000.0,3.0,3.0,"19091 Mcmyn Rd, Pitt Meadows, BC, Canada",1405.0,2.0,3194.0,505.0,1999.0,Condo,25/09/2023,2023-09-15,709900.0,49.2297325,-122.6953415,"McMyn Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2B0, Canada"
R2816523,1750000.0,5.0,3.0,"12295 Bonson Rd, Pitt Meadows, BC, Canada",3070.0,7.0,5874.0,561.0,1997.0,SingleFamily,24/09/2023,2023-09-17,1725000.0,49.2077124,-122.6783301,"Bonson Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2S3, Canada"
R2814743,608000.0,2.0,2.0,"19142 122 Ave, Pitt Meadows, BC, Canada",1127.0,2.0,2712.0,558.0,1994.0,Condo,23/09/2023,2023-09-10,629000.0,49.2243541,-122.6935739,"122 Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2E9, Canada"
R2815063,595000.0,2.0,2.0,"19677 Meadow Gardens Way, Pitt Meadows, BC, Canada",1062.0,2.0,2859.0,564.0,2007.0,Condo,23/09/2023,2023-09-12,599900.0,49.2272109,-122.6761444,"Meadow Gardens Way, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2W1, Canada"
R2811221,1186000.0,3.0,2.0,"19452 Fraser Way, Pitt Meadows, BC, Canada",2167.0,4.0,5276.0,553.0,2006.0,Townhouse,20/09/2023,2023-08-31,1198649.0,49.2028045,-122.6784937,"Fraser Way, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 0B9, Canada"
R2816018,570000.0,2.0,2.0,"12460 191St, Pitt Meadows, BC, Canada",870.0,1.0,2873.0,665.0,2019.0,Condo,19/09/2023,2023-09-14,579000.0,,,
R2817889,607000.0,2.0,2.0,"12525 190a St, Pitt Meadows, BC, Canada",926.0,2.0,3065.0,658.0,2011.0,Condo,19/09/2023,2023-09-19,609900.0,49.2197887,-122.6935942,"190A Street, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 1J5, Canada"
R2816511,1300000.0,3.0,2.0,"11263 Southgate Rd, Pitt Meadows, BC, Canada",2310.0,4.0,5571.0,562.0,2005.0,SingleFamily,18/09/2023,2023-09-17,1299900.0,49.2081232,-122.6730878,"Southgate Road, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2S3, Canada"
R2811907,654500.0,2.0,2.0,"19122 122 Ave, Pitt Meadows, BC, Canada",1302.0,2.0,3222.0,506.0,1993.0,Condo,17/09/2023,2023-09-04,659000.0,49.2243541,-122.6935739,"122 Avenue, Pitt Meadows, Metro Vancouver Regional District, British Columbia, V3Y 2E9, Canada"
