,address,beds,bath,area,maintenance,parking,taxes,built,mlsNumber,levels,garage,lotSize,pricePerSqFt,soldDate,soldPrice,listingDate,listingPrice,type
0,"130 - 4033 May Dr, Richmond, BC",1,1,653 sqft,,1,"$1,714",2020,R2898244,Residential,Yes,,$961,03/07/2024,"$620,000",23/06/2024,"$628,000",Apartment/Condominium
1,"301 - 7580 Minoru Blvd, Richmond, BC",1,1,820 sqft,,1,"$1,345",1987,R2898030,Residential,Yes,,$486,01/07/2024,"$510,000",19/06/2024,"$399,000",Apartment/Condominium
2,"5 - 7833 Ash St, Richmond, BC",3,2,1530 sqft,,1,"$2,628",2006,R2890707,Residential,Yes,,$653,30/06/2024,"$1,028,000",03/06/2024,"$999,999",Townhouse
3,"10233 Hayne Crt, Richmond, BC",6,4,3099 sqft,,4,"$5,643",1992,R2898172,Residential,Yes,,$732,30/06/2024,"$2,188,000",23/06/2024,"$2,270,000",Single Family Residence
4,"404 - 8851 Lansdowne Rd, Richmond, BC",1,1,745 sqft,,1,"$1,345",1995,R2899280,Residential,Yes,,$804,29/06/2024,"$600,000",25/06/2024,"$599,000",Apartment/Condominium
5,"910 - 8699 Hazelbridge Way, Richmond, BC",1,1,687 sqft,,0,"$2,165",2021,R2855457,Residential,Yes,,"$1,113",28/06/2024,"$740,000",03/03/2024,"$765,000",Apartment/Condominium
6,"2 - 7200 Ledway Rd, Richmond, BC",4,2,2431 sqft,,2,"$4,092",1988,R2893760,Residential,Yes,,$612,27/06/2024,"$1,478,000",08/06/2024,"$1,488,000",Townhouse
7,"201 - 6340 Buswell St, Richmond, BC",3,1,1184 sqft,,1,,1974,R2860710,Residential,Yes,,$379,27/06/2024,"$425,000",17/03/2024,"$448,800",Apartment/Condominium
8,"27 - 7600 Blundell Rd, Richmond, BC",4,2,2063 sqft,,2,"$4,267",1998,R2873480,Residential,Yes,,$819,27/06/2024,"$1,639,000",21/04/2024,"$1,690,000",Townhouse
9,"302 - 6888 Alderbridge Way, Richmond, BC",2,2,846 sqft,,1,"$1,994",2008,R2866345,Residential,Yes,,$907,26/06/2024,"$708,000",01/04/2024,"$768,000",Apartment/Condominium
10,"7491 Bates Rd, Richmond, BC",4,4,3819 sqft,,3,"$8,664",2010,R2861348,Residential,Yes,,$887,26/06/2024,"$3,168,000",19/03/2024,"$3,390,000",Single Family Residence
11,"7280 Ledway Rd, Richmond, BC",3,2,2445 sqft,,4,"$4,162",1987,R2896908,Residential,Yes,,$572,25/06/2024,"$1,525,000",18/06/2024,"$1,399,800",Townhouse
12,"7411 No. 5 Rd, Richmond, BC",1,1,1800 sqft,,4,"$7,504",1950,R2897940,Residential,No,,"$1,333",25/06/2024,"$2,399,800",19/06/2024,"$2,399,800",Single Family Residence
13,"119 - 8640 Citation Dr, Richmond, BC",1,1,646 sqft,,1,"$1,078",1980,R2895597,Residential,No,,$617,25/06/2024,"$380,000",11/06/2024,"$399,000",Apartment/Condominium
14,"509 - 5900 Alderbridge Way, Richmond, BC",1,1,587 sqft,,1,"$1,563",2008,R2895654,Residential,Yes,,$849,25/06/2024,"$530,000",16/06/2024,"$498,800",Apartment/Condominium
15,"506 - 7040 Granville Ave, Richmond, BC",2,1,839 sqft,,1,"$1,423",1988,R2898932,Residential,Yes,,$630,25/06/2024,"$535,700",24/06/2024,"$529,000",Apartment/Condominium
16,"117 - 9366 Tomicki Ave, Richmond, BC",2,1,743 sqft,,1,"$1,860",2016,R2888217,Residential,Yes,,$921,25/06/2024,"$673,000",27/05/2024,"$685,000",Apartment/Condominium
17,"1108 - 6119 Cooney Rd, Richmond, BC",1,1,685 sqft,,1,"$1,505",1996,R2895881,Residential,Yes,,$817,25/06/2024,"$554,000",16/06/2024,"$560,000",Apartment/Condominium
18,"25 - 7288 Heather St, Richmond, BC",4,3,1890 sqft,,4,"$4,098",2006,R2897978,Residential,Yes,,$793,24/06/2024,"$1,550,000",20/06/2024,"$1,499,000",Townhouse
19,"101 - 8451 Westminster Highway, Richmond, BC",1,1,740 sqft,,1,"$1,223",1983,R2875289,Residential,Yes,,$667,24/06/2024,"$450,000",23/04/2024,"$493,800",Apartment/Condominium
20,"92 - 3088 Francis Rd, Richmond, BC",3,2,1554 sqft,,1,"$3,476",2002,R2895057,Residential,Yes,,$828,24/06/2024,"$1,330,000",12/06/2024,"$1,288,000",Townhouse
21,"51 - 10071 Swinton Cres, Richmond, BC",3,1,1406 sqft,,0,"$2,268",1970,R2883863,Residential,No,,$604,24/06/2024,"$850,000",14/05/2024,"$850,000",Townhouse
22,"22700 Fraserbank Cres, Richmond, BC",3,2,2123 sqft,,4,"$4,069",1991,R2891927,Residential,Yes,,$658,23/06/2024,"$1,370,000",06/06/2024,"$1,399,000",Single Family Residence
23,"118 - 2211 No. 4 Rd, Richmond, BC",3,2,1281 sqft,,2,"$2,410",1993,R2896972,Residential,No,,$607,23/06/2024,"$870,000",17/06/2024,"$777,770",Townhouse
24,"10 - 9308 Keefer Ave, Richmond, BC",3,2,1415 sqft,,2,"$3,239",2006,R2895752,Residential,Yes,,$826,23/06/2024,"$1,160,000",16/06/2024,"$1,169,000",Townhouse
25,"38 - 9111 No. 5 Rd, Richmond, BC",3,1,1525 sqft,,2,"$2,153",1976,R2896516,Residential,No,,$524,23/06/2024,"$870,000",17/06/2024,"$799,900",Townhouse
26,"423 - 8133 Cook Rd, Richmond, BC",1,1,425 sqft,,0,"$1,537",2022,R2877124,Residential,No,,"$1,174",23/06/2024,"$499,000",28/04/2024,"$499,000",Apartment/Condominium
27,"807 - 6971 Elmbridge Way, Richmond, BC",1,1,560 sqft,,1,"$1,575",2014,R2895747,Residential,Yes,,"$1,033",23/06/2024,"$585,000",16/06/2024,"$579,000",Apartment/Condominium
28,"2 - 9551 Ferndale Rd, Richmond, BC",3,2,1431 sqft,,1,"$3,140",2007,R2892906,Residential,Yes,,$760,23/06/2024,"$1,151,000",09/06/2024,"$1,088,000",Townhouse
29,"547 - 8133 Cook Rd, Richmond, BC",2,1,658 sqft,,1,"$1,578",2022,R2886870,Residential,Yes,,"$1,203",22/06/2024,"$768,000",23/05/2024,"$792,000",Apartment/Condominium
30,"5 - 7980 Moffatt Rd, Richmond, BC",3,2,1433 sqft,,2,"$2,750",1995,R2895427,Residential,Yes,,$794,22/06/2024,"$1,152,000",16/06/2024,"$1,138,000",Townhouse
31,"1705 - 6888 Cooney Rd, Richmond, BC",2,2,891 sqft,,2,"$2,558",2013,R2883625,Residential,Yes,,"$1,053",22/06/2024,"$862,000",14/05/2024,"$939,000",Apartment/Condominium
32,"8620 Kelmore Rd, Richmond, BC",7,2,2507 sqft,,3,"$4,705",1963,R2895360,Residential,Yes,,$725,22/06/2024,"$1,755,000",16/06/2024,"$1,819,000",Single Family Residence
33,"1203 - 8333 Sweet Ave, Richmond, BC",1,1,587 sqft,,1,"$1,813",2017,R2895514,Residential,Yes,,"$1,105",22/06/2024,"$655,000",16/06/2024,"$649,000",Apartment/Condominium
34,"11591 4th Ave, Richmond, BC",4,3,1935 sqft,,6,"$4,831",1993,R2895817,Residential,Yes,,$929,22/06/2024,"$1,835,000",16/06/2024,"$1,798,888",Single Family Residence
35,"304 - 6931 Cooney Rd, Richmond, BC",1,1,680 sqft,,1,"$1,145",1979,R2896761,Residential,Yes,,$586,21/06/2024,"$407,000",18/06/2024,"$398,900",Apartment/Condominium
36,"7871 Goldstream Dr, Richmond, BC",3,2,1839 sqft,,4,"$6,170",1968,R2895573,Residential,Yes,,"$1,211",21/06/2024,"$2,175,000",16/06/2024,"$2,228,000",Single Family Residence
37,"9175 Evancio Cres, Richmond, BC",7,4,3883 sqft,,4,"$7,444",1990,R2883238,Residential,Yes,,$641,21/06/2024,"$2,360,000",14/05/2024,"$2,490,000",Single Family Residence
38,"8320 St. Albans Rd, Richmond, BC",5,5,3204 sqft,,4,"$7,695",2023,R2889987,Residential,Yes,,$967,21/06/2024,"$2,955,000",02/06/2024,"$3,098,800",Single Family Residence
39,"695 - 4133 Stolberg St, Richmond, BC",2,1,731 sqft,,2,"$1,633",2013,R2885763,Residential,Yes,,$819,21/06/2024,"$583,000",21/05/2024,"$599,000",Apartment/Condominium
40,"1603 - 7360 Elmbridge Way, Richmond, BC",2,2,890 sqft,,1,"$2,247",2008,R2894963,Residential,Yes,,$897,21/06/2024,"$782,000",12/06/2024,"$799,000",Apartment/Condominium
41,"1502 - 7979 Firbridge Way, Richmond, BC",2,2,863 sqft,,1,"$2,389",2013,R2855779,Residential,Yes,,"$1,028",21/06/2024,"$825,000",04/03/2024,"$888,000",Apartment/Condominium
42,"8451 Westminster Highway, Richmond, BC",1,1,658 sqft,,1,"$1,165",1982,R2883746,Residential,Yes,,$696,21/06/2024,"$447,000",16/05/2024,"$458,000",Apartment/Condominium
43,"202 - 6111 Dyke Rd, Richmond, BC",3,2,2054 sqft,,2,,2024,R2855383,Residential,Yes,,"$1,167",20/06/2024,"$2,398,800",03/03/2024,"$2,398,800",Apartment/Condominium
44,"209 - 14300 Riverport Way, Richmond, BC",1,1,705 sqft,,1,"$1,356",2006,R2888777,Residential,Yes,,$792,20/06/2024,"$540,000",28/05/2024,"$559,000",Apartment/Condominium
45,"133 - 8051 Ryan Rd, Richmond, BC",1,1,675 sqft,,1,,1975,R2896144,Residential,No,,$318,20/06/2024,"$210,000",17/06/2024,"$215,000",Apartment/Condominium
46,"1201 - 6068 No. 3 Rd, Richmond, BC",2,2,912 sqft,,1,"$2,205",2007,R2891778,Residential,Yes,,$910,20/06/2024,"$801,000",03/06/2024,"$829,990",Apartment/Condominium
47,"14 - 6233 Birch St, Richmond, BC",4,2,1430 sqft,,2,"$3,242",2003,R2889631,Residential,Yes,,$824,20/06/2024,"$1,132,000",02/06/2024,"$1,178,800",Townhouse
48,"103 - 22888 Windsor Crt, Richmond, BC",3,2,1638 sqft,,2,"$2,323",1996,R2882714,Residential,Yes,,$499,20/06/2024,"$775,000",12/05/2024,"$818,000",Townhouse
49,"16 - 9800 Granville Ave, Richmond, BC",4,2,1460 sqft,,1,"$3,434",2019,R2885401,Residential,Yes,,$854,19/06/2024,"$1,220,000",20/05/2024,"$1,248,000",Townhouse
50,"8542 Robinson Pl, Richmond, BC",5,3,2263 sqft,,1,"$4,922",1983,R2887081,Residential,Yes,,$706,19/06/2024,"$1,615,000",26/05/2024,"$1,599,000",Single Family Residence
51,"800 - 7680 Granville Ave, Richmond, BC",3,2,1254 sqft,,2,"$2,398",1997,R2891930,Residential,Yes,,$757,19/06/2024,"$920,000",06/06/2024,"$949,800",Apartment/Condominium
52,"142 - 5880 Dover Cres, Richmond, BC",2,2,919 sqft,,1,"$1,871",1996,R2889368,Residential,Yes,,$847,19/06/2024,"$755,000",30/05/2024,"$778,800",Apartment/Condominium
53,"4 - 12438 Brunswick Pl, Richmond, BC",4,2,1818 sqft,,2,"$3,743",1990,R2896705,Residential,Yes,,$742,19/06/2024,"$1,380,000",18/06/2024,"$1,349,999",Townhouse
54,"110 - 8760 Blundell Rd, Richmond, BC",2,2,1098 sqft,,1,"$1,525",1982,R2892847,Residential,Yes,,$637,19/06/2024,"$620,000",09/06/2024,"$699,900",Apartment/Condominium
55,"1406 - 6351 Buswell St, Richmond, BC",2,2,933 sqft,,1,"$2,387",2008,R2892421,Residential,Yes,,$889,19/06/2024,"$800,000",09/06/2024,"$830,000",Apartment/Condominium
56,"1501 - 8033 Saba Rd, Richmond, BC",2,2,875 sqft,,1,"$2,250",2010,R2884113,Residential,Yes,,$970,19/06/2024,"$808,800",15/05/2024,"$849,000",Apartment/Condominium
57,"11091 Merchantman Pl, Richmond, BC",4,3,2053 sqft,,3,"$4,369",1978,R2868798,Residential,Yes,,$876,16/06/2024,"$1,790,000",08/04/2024,"$1,799,000",Single Family Residence
58,"911 - 5233 Gilbert Rd, Richmond, BC",2,2,871 sqft,,2,"$2,392",2016,R2886013,Residential,Yes,,"$1,030",16/06/2024,"$895,000",21/05/2024,"$898,000",Apartment/Condominium
59,"9040 Dayton Ave, Richmond, BC",4,3,2451 sqft,,4,"$4,899",1986,R2890187,Residential,Yes,,$652,16/06/2024,"$1,728,000",02/06/2024,"$1,599,000",Single Family Residence
60,"402 - 5111 Brighouse Way, Richmond, BC",2,2,1302 sqft,,2,"$3,626",2013,R2893510,Residential,Yes,,$936,16/06/2024,"$1,200,000",09/06/2024,"$1,219,000",Apartment/Condominium
61,"6591 Bouchard Crt, Richmond, BC",5,2,2750 sqft,,4,"$5,367",1988,R2893052,Residential,Yes,,$726,16/06/2024,"$2,100,000",09/06/2024,"$1,999,000",Single Family Residence
62,"5005 - 5511 Hollybridge Way, Richmond, BC",2,2,1013 sqft,,1,"$2,474",2014,R2896588,Residential,Yes,,$858,16/06/2024,"$848,000",15/06/2024,"$869,900",Apartment/Condominium
63,"4731 Princeton Ave, Richmond, BC",5,2,2269 sqft,,2,"$4,087",1976,R2892006,Residential,No,,$661,16/06/2024,"$1,570,000",06/06/2024,"$1,499,999",Single Family Residence
64,"602 - 8628 Hazelbridge Way, Richmond, BC",2,2,825 sqft,,1,"$2,305",2018,R2880656,Residential,Yes,,"$1,064",15/06/2024,"$835,000",06/05/2024,"$878,000",Apartment/Condominium
65,"22180 Chaldecott Dr, Richmond, BC",4,2,2268 sqft,,2,"$4,482",1995,R2894284,Residential,Yes,,$683,15/06/2024,"$1,525,000",11/06/2024,"$1,550,000",Single Family Residence
66,"281 - 4133 Stolberg St, Richmond, BC",0,1,431 sqft,,1,"$1,129",2013,R2892496,Residential,Yes,,"$1,062",15/06/2024,"$460,300",09/06/2024,"$458,000",Apartment/Condominium
67,"19 - 7111 Lynnwood Dr, Richmond, BC",3,2,1096 sqft,,1,"$2,454",1998,R2886348,Residential,Yes,,$855,14/06/2024,"$928,000",22/05/2024,"$938,000",Townhouse
68,"1102 - 5788 Gilbert Rd, Richmond, BC",3,2,1372 sqft,,2,"$4,342",2022,R2890271,Residential,Yes,,$983,14/06/2024,"$1,368,888",03/06/2024,"$1,349,800",Apartment/Condominium
69,"225 - 5311 Cedarbridge Way, Richmond, BC",2,2,969 sqft,,1,"$2,270",2016,R2882649,Residential,Yes,,$803,14/06/2024,"$768,000",13/05/2024,"$779,000",Apartment/Condominium
70,"1803 - 8033 Saba Rd, Richmond, BC",2,2,858 sqft,,1,"$2,256",2010,R2883507,Residential,Yes,,"$1,000",14/06/2024,"$826,800",14/05/2024,"$858,000",Apartment/Condominium
71,"1111 - 8033 Saba Rd, Richmond, BC",0,1,403 sqft,,1,"$1,170",2010,R2889025,Residential,Yes,,"$1,136",14/06/2024,"$465,000",29/05/2024,"$458,000",Apartment/Condominium
72,"9102 No. 4 Rd, Richmond, BC",5,2,2336 sqft,,4,"$2,878",1974,R2893595,Residential,No,,$588,14/06/2024,"$1,336,000",10/06/2024,"$1,374,888",Multi Family
73,"702 - 6855 Pearson Way, Richmond, BC",1,1,663 sqft,,1,,2023,R2892177,Residential,Yes,,"$1,355",13/06/2024,"$890,000",05/06/2024,"$899,000",Apartment/Condominium
74,"28 - 12331 Phoenix Dr, Richmond, BC",2,2,1418 sqft,,2,"$3,051",1987,R2887993,Residential,No,,$987,13/06/2024,"$1,385,000",27/05/2024,"$1,399,900",Townhouse
75,"703 - 7535 Alderbridge Way, Richmond, BC",2,2,870 sqft,,1,"$1,965",2007,R2892220,Residential,Yes,,$861,13/06/2024,"$731,200",06/06/2024,"$749,900",Apartment/Condominium
76,"3511 Rosamond Ave, Richmond, BC",5,5,3622 sqft,,3,"$8,595",2018,R2857482,Residential,Yes,,"$1,071",13/06/2024,"$3,580,000",07/03/2024,"$3,880,000",Single Family Residence
77,"605 - 6733 Buswell St, Richmond, BC",2,2,896 sqft,,1,"$2,122",2012,R2887303,Residential,Yes,,$834,13/06/2024,"$738,000",26/05/2024,"$748,000",Apartment/Condominium
78,"202 - 4280 Moncton St, Richmond, BC",1,1,747 sqft,,1,"$1,965",2005,R2885868,Residential,Yes,,$850,13/06/2024,"$633,000",20/05/2024,"$635,000",Apartment/Condominium
79,"1003 - 6951 Elmbridge Way, Richmond, BC",2,2,790 sqft,,1,"$2,096",2013,R2877236,Residential,Yes,,$934,12/06/2024,"$734,000",29/04/2024,"$738,000",Apartment/Condominium
80,"6211 Nicolle Pl, Richmond, BC",3,2,1845 sqft,,4,"$4,987",1980,R2892978,Residential,Yes,,$882,12/06/2024,"$1,600,000",06/06/2024,"$1,628,000",Single Family Residence
81,"204 - 7580 Minoru Blvd, Richmond, BC",2,1,1144 sqft,,1,"$1,713",1987,R2890702,Residential,Yes,,$568,12/06/2024,"$632,000",02/06/2024,"$649,900",Apartment/Condominium
82,"1309 - 6900 Pearson Way, Richmond, BC",2,2,865 sqft,,1,"$2,605",2020,R2855344,Residential,Yes,,"$1,119",12/06/2024,"$938,000",02/03/2024,"$968,000",Apartment/Condominium
83,"12 - 9811 Ferndale Rd, Richmond, BC",3,2,1315 sqft,,0,"$3,216",2013,R2885105,Residential,Yes,,$851,12/06/2024,"$1,105,000",20/05/2024,"$1,120,000",Townhouse
84,"5580 Pearl Crt, Richmond, BC",4,2,2446 sqft,,4,"$4,651",1984,R2879939,Residential,Yes,,$939,12/06/2024,"$2,150,000",06/05/2024,"$2,298,000",Single Family Residence
85,"10800 Altona Pl, Richmond, BC",3,2,1544 sqft,,2,"$3,379",1984,R2893223,Residential,Yes,,$873,12/06/2024,"$1,318,000",09/06/2024,"$1,349,000",Single Family Residence
86,"311 - 7540 Minoru Blvd, Richmond, BC",2,2,1147 sqft,,1,"$1,770",1987,R2882954,Residential,Yes,,$653,12/06/2024,"$730,000",12/05/2024,"$749,000",Apartment/Condominium
87,"8180 Mowbray Rd, Richmond, BC",5,5,3625 sqft,,3,"$7,963",2008,R2871337,Residential,Yes,,$816,12/06/2024,"$2,841,800",13/04/2024,"$2,960,000",Single Family Residence
88,"5699 Eastman Dr, Richmond, BC",4,4,2446 sqft,,5,"$4,313",2024,R2883428,Residential,Yes,,"$1,098",12/06/2024,"$2,518,000",14/05/2024,"$2,688,000",Single Family Residence
89,"1102 - 8988 Patterson Rd, Richmond, BC",3,2,1126 sqft,,1,"$3,100",2017,R2875231,Residential,Yes,,"$1,047",11/06/2024,"$1,126,000",22/04/2024,"$1,179,000",Apartment/Condominium
90,"33 - 10031 Swinton Cres, Richmond, BC",3,1,1298 sqft,,1,"$2,152",1971,R2893376,Residential,No,,$661,11/06/2024,"$862,000",10/06/2024,"$858,888",Townhouse
91,"305 - 10020 Dunoon Dr, Richmond, BC",2,2,877 sqft,,1,"$2,072",2013,R2894738,Residential,Yes,,$858,11/06/2024,"$753,000",11/06/2024,"$753,000",Apartment/Condominium
92,"10220 Railway Ave, Richmond, BC",6,5,2682 sqft,,3,"$3,906",2024,R2877842,Residential,Yes,,$890,11/06/2024,"$2,252,380",29/04/2024,"$2,388,000",Single Family Residence
93,"16 - 11291 7th Ave, Richmond, BC",3,2,2134 sqft,,4,"$3,651",1978,R2890026,Residential,No,,$618,11/06/2024,"$1,305,000",02/06/2024,"$1,319,800",Townhouse
94,"304 - 3398 Ketcheson Rd, Richmond, BC",2,2,840 sqft,,1,,2026,R2895128,Residential,Yes,,"$1,283",11/06/2024,"$1,078,000",09/06/2024,"$1,078,000",Apartment/Condominium
95,"6140 Sheridan Rd, Richmond, BC",5,5,3853 sqft,,3,"$6,720",1995,R2881001,Residential,Yes,,$672,11/06/2024,"$2,490,000",07/05/2024,"$2,590,000",Single Family Residence
96,"2 - 9055 Dayton Ave, Richmond, BC",3,3,2134 sqft,,2,"$6,193",2017,R2876916,Residential,Yes,,"$1,068",11/06/2024,"$2,150,000",29/04/2024,"$2,280,000",Single Family Residence
97,"205 - 9311 Alexandra Rd, Richmond, BC",2,1,720 sqft,,2,"$1,889",2015,R2889953,Residential,No,,$955,11/06/2024,"$670,000",02/06/2024,"$688,000",Apartment/Condominium
98,"213 - 8580 General Currie Rd, Richmond, BC",1,1,770 sqft,,1,"$1,287",1991,R2877755,Residential,Yes,,$751,11/06/2024,"$539,888",30/04/2024,"$578,888",Apartment/Condominium
99,"39 - 9133 Sills Ave, Richmond, BC",4,2,1829 sqft,,2,"$3,193",2003,R2890524,Residential,No,,$764,11/06/2024,"$1,388,000",02/06/2024,"$1,398,000",Townhouse
100,"1206 - 6320 No. 3 Rd, Richmond, BC",1,1,525 sqft,,1,"$1,938",2022,R2879987,Residential,Yes,,"$1,291",11/06/2024,"$673,000",06/05/2024,"$678,000",Apartment/Condominium
101,"615 - 5580 No. 3 Rd, Richmond, BC",2,1,717 sqft,,1,"$2,049",2018,R2891341,Residential,Yes,,$905,11/06/2024,"$720,000",05/06/2024,"$649,000",Apartment/Condominium
102,"203 - 8060 Jones Rd, Richmond, BC",2,2,908 sqft,,1,"$1,967",2003,R2890500,Residential,Yes,,$801,10/06/2024,"$710,000",03/06/2024,"$728,000",Apartment/Condominium
103,"511 - 9213 Odlin Rd, Richmond, BC",2,1,806 sqft,,1,"$2,229",2021,R2893249,Residential,Yes,,$941,10/06/2024,"$748,000",09/06/2024,"$759,000",Apartment/Condominium
104,"303 - 6971 Elmbridge Way, Richmond, BC",2,2,803 sqft,,1,"$2,072",2014,R2889691,Residential,Yes,,$871,10/06/2024,"$700,000",02/06/2024,"$699,800",Apartment/Condominium
105,"201 - 7700 St Albans Rd, Richmond, BC",1,1,883 sqft,,1,"$1,487",1992,R2890294,Residential,Yes,,$651,10/06/2024,"$540,000",03/06/2024,"$575,000",Apartment/Condominium
106,"339 - 8300 General Currie Rd, Richmond, BC",3,2,1439 sqft,,1,"$2,305",1991,R2876713,Residential,Yes,,$540,10/06/2024,"$772,000",28/04/2024,"$778,000",Townhouse
107,"309 - 3233 Ketcheson Rd, Richmond, BC",3,3,1260 sqft,,1,"$3,411",2018,R2890340,Residential,Yes,,$792,10/06/2024,"$1,150,000",03/06/2024,"$999,000",Townhouse
108,"311 - 6855 Pearson Way, Richmond, BC",3,2,1153 sqft,,1,"$4,488",2023,R2888180,Residential,Yes,,"$1,247",10/06/2024,"$1,368,000",24/05/2024,"$1,438,000",Apartment/Condominium
109,"302 - 10020 Dunoon Dr, Richmond, BC",2,2,869 sqft,,1,"$2,157",2013,R2884036,Residential,Yes,,$875,10/06/2024,"$752,875",13/05/2024,"$760,375",Apartment/Condominium
110,"9100 No 4 Rd, Richmond, BC",4,2,2138 sqft,,4,"$2,740",1974,R2888093,Residential,Yes,,$635,10/06/2024,"$1,298,000",26/05/2024,"$1,358,888",Multi Family
111,"11860 4 Th Ave, Richmond, BC",3,2,1765 sqft,,4,"$4,104",1986,R2886943,Residential,Yes,,"$1,019",10/06/2024,"$1,760,000",22/05/2024,"$1,799,000",Single Family Residence
112,"109 - 8500 General Currie Rd, Richmond, BC",2,2,1308 sqft,,1,"$1,921",1991,R2889478,Residential,Yes,,$595,10/06/2024,"$770,000",02/06/2024,"$779,000",Apartment/Condominium
113,"423 - 12931 Railway Ave, Richmond, BC",2,2,1512 sqft,,2,"$3,408",1995,R2881592,Residential,Yes,,$858,10/06/2024,"$1,285,000",08/05/2024,"$1,298,800",Apartment/Condominium
114,"19 - 22811 Mclean Ave, Richmond, BC",3,2,1221 sqft,,2,,2023,R2893212,Residential,Yes,,$818,10/06/2024,"$999,000",09/06/2024,"$999,000",Townhouse
115,"608 - 9366 Tomicki Ave, Richmond, BC",2,2,848 sqft,,2,"$2,232",2016,R2890664,Residential,Yes,,$884,10/06/2024,"$749,500",03/06/2024,"$749,900",Apartment/Condominium
116,"508 - 6351 Buswell St, Richmond, BC",3,2,1118 sqft,,1,"$2,454",2008,R2881531,Residential,Yes,,$838,10/06/2024,"$915,000",09/05/2024,"$938,000",Apartment/Condominium
117,"11231 King Rd, Richmond, BC",3,2,1795 sqft,,5,"$4,608",1970,R2892826,Residential,No,,$835,10/06/2024,"$1,507,000",09/06/2024,"$1,499,000",Single Family Residence
118,"5571 Blundell Rd, Richmond, BC",5,5,4137 sqft,,4,"$6,965",1996,R2867138,Residential,Yes,,$652,09/06/2024,"$2,600,000",04/04/2024,"$2,698,000",Single Family Residence
119,"616 - 6811 Pearson Way, Richmond, BC",2,2,818 sqft,,1,,2023,R2884300,Residential,Yes,,"$1,343",09/06/2024,"$1,090,000",16/05/2024,"$1,099,000",Apartment/Condominium
120,"14 - 12920 Jack Bell Dr, Richmond, BC",4,3,1516 sqft,,2,"$2,480",1995,R2891084,Residential,Yes,,$658,09/06/2024,"$1,085,000",04/06/2024,"$999,000",Townhouse
121,"805 - 7117 Elmbridge Way, Richmond, BC",1,1,556 sqft,,1,"$1,458",2012,R2884214,Residential,Yes,,$987,09/06/2024,"$536,800",13/05/2024,"$549,000",Apartment/Condominium
122,"206 - 8300 Bennett Rd, Richmond, BC",1,1,1012 sqft,,1,"$1,641",1991,R2892284,Residential,Yes,,$551,09/06/2024,"$557,000",08/06/2024,"$558,000",Apartment/Condominium
123,"802 - 5580 No. 3 Rd, Richmond, BC",3,2,990 sqft,,1,"$2,686",2018,R2886713,Residential,Yes,,$968,09/06/2024,"$958,000",20/05/2024,"$958,800",Apartment/Condominium
124,"6333 Comstock Rd, Richmond, BC",6,4,3058 sqft,,4,"$7,203",2007,R2887908,Residential,Yes,,$715,09/06/2024,"$2,579,000",27/05/2024,"$2,188,888",Single Family Residence
125,"202 - 3880 Chatham St, Richmond, BC",2,1,1102 sqft,,2,"$2,471",2007,R2888333,Residential,Yes,,$916,09/06/2024,"$970,000",28/05/2024,"$1,010,000",Apartment/Condominium
126,"137 - 9388 Mckim Way, Richmond, BC",2,2,856 sqft,,1,"$2,055",2013,R2875029,Residential,Yes,,$887,09/06/2024,"$743,000",23/04/2024,"$759,900",Apartment/Condominium
127,"1601 - 5766 Gilbert Rd, Richmond, BC",2,2,757 sqft,,1,"$2,587",2022,R2873821,Residential,Yes,,"$1,055",09/06/2024,"$773,000",21/04/2024,"$799,000",Apartment/Condominium
128,"59 - 4800 Trimaran Dr, Richmond, BC",3,1,1435 sqft,,2,"$2,420",1978,R2889881,Residential,No,,$644,09/06/2024,"$920,000",02/06/2024,"$925,000",Townhouse
129,"4331 Shackleton Gate, Richmond, BC",3,2,2137 sqft,,6,"$5,163",1986,R2891636,Residential,Yes,,$761,08/06/2024,"$1,608,000",05/06/2024,"$1,628,000",Single Family Residence
130,"6171 Livingstone Pl, Richmond, BC",5,3,3290 sqft,,4,"$5,966",1988,R2890120,Residential,Yes,,$698,08/06/2024,"$2,280,000",01/06/2024,"$2,298,000",Single Family Residence
131,"5171 Cranbrook Ave, Richmond, BC",6,3,3088 sqft,,4,"$5,739",1974,R2882316,Residential,Yes,,$647,08/06/2024,"$1,950,000",08/05/2024,"$1,998,000",Single Family Residence
132,"204 - 6077 London Rd, Richmond, BC",3,2,1051 sqft,,2,"$2,211",2009,R2886227,Residential,Yes,,$789,08/06/2024,"$824,000",21/05/2024,"$829,900",Apartment/Condominium
133,"123 - 4033 May Dr, Richmond, BC",2,2,778 sqft,,1,"$2,000",2020,R2867652,Residential,Yes,,$962,07/06/2024,"$725,000",07/04/2024,"$748,800",Apartment/Condominium
134,"201 - 9333 Alberta Rd, Richmond, BC",1,1,589 sqft,,1,"$1,397",2003,R2886461,Residential,Yes,,$898,07/06/2024,"$500,000",22/05/2024,"$529,000",Apartment/Condominium
135,"313 - 8133 Cook Rd, Richmond, BC",1,1,595 sqft,,1,"$1,979",2022,R2892170,Residential,Yes,,"$1,006",07/06/2024,"$615,000",05/06/2024,"$599,000",Apartment/Condominium
136,"8360 Browngate Rd, Richmond, BC",3,1,1188 sqft,,0,"$4,661",1958,R2891175,Residential,No,,"$1,261",06/06/2024,"$1,550,000",04/06/2024,"$1,499,000",Single Family Residence
