,address,beds,bath,area,maintenance,parking,taxes,built,mlsNumber,levels,garage,lotSize,pricePerSqFt,soldDate,soldPrice,listingDate,listingPrice,type
541,"1846 127 A Street, Surrey, BC",4,3,1776 sqft,,6,"$5,340",1975,R2883816,Residential,No,,$900,23/05/2024,"$1,550,000",15/05/2024,"$1,599,000",Single Family Residence
542,"6529 Claytonwood Place, Surrey, BC",5,2,2671 sqft,,8,"$5,497",1992,R2882884,Residential,Yes,,$598,23/05/2024,"$1,621,000",14/05/2024,"$1,599,000",Single Family Residence
543,"227 - 15850 26 Avenue, Surrey, BC",2,2,896 sqft,,2,"$2,335",2010,R2875166,Residential,Yes,,$743,23/05/2024,"$665,499",22/05/2024,"$665,999",Apartment/Condominium
544,"19227 59 Avenue, Surrey, BC",2,2,1408 sqft,,6,"$4,728",1988,R2884251,Residential,Yes,,$852,23/05/2024,"$1,250,000",20/05/2024,"$1,200,000",Single Family Residence
545,"39 - 18850 72 A Avenue, Surrey, BC",3,2,1537 sqft,,2,,2024,R2878320,Residential,Yes,,$585,23/05/2024,"$868,000",29/04/2024,"$899,888",Townhouse
546,"9864 121 Street, Surrey, BC",9,8,6653 sqft,,0,"$9,068",2021,R2881292,Residential,Yes,,$420,22/05/2024,"$2,625,000",08/05/2024,"$2,799,800",Single Family Residence
547,"16638 21 A Avenue, Surrey, BC",5,5,2916 sqft,,3,"$6,496",2022,R2880686,Residential,Yes,,$610,22/05/2024,"$1,732,000",06/05/2024,"$1,779,000",Single Family Residence
548,"2550 163 A Street, Surrey, BC",4,3,3567 sqft,,4,"$6,305",2010,R2867974,Residential,Yes,,$613,22/05/2024,"$2,100,000",07/04/2024,"$2,188,000",Single Family Residence
549,"TH-11 - 13350 Central Avenue, Surrey, BC",2,3,1082 sqft,,2,,2023,R2847452,Residential,Yes,,$723,22/05/2024,"$783,000",31/01/2024,"$783,000",Townhouse
550,"401 - 9278 122 Street, Surrey, BC",3,1,1250 sqft,,2,"$2,763",1978,R2877356,Residential,No,,$599,22/05/2024,"$725,000",30/04/2024,"$749,995",Townhouse
551,"16697 62a Avenue, Surrey, BC",7,3,3553 sqft,,4,"$5,861",2002,R2882410,Residential,Yes,,$531,22/05/2024,"$1,865,000",14/05/2024,"$1,888,800",Single Family Residence
552,"4 - 16323 15 Avenue, Surrey, BC",4,3,1620 sqft,,2,"$3,402",2018,R2864499,Residential,Yes,,$616,22/05/2024,"$975,000",01/04/2024,"$998,000",Townhouse
553,"404 - 9682 134 Street, Surrey, BC",1,1,775 sqft,,1,"$1,682",1985,R2876876,Residential,Yes,,$554,22/05/2024,"$425,000",30/04/2024,"$429,900",Apartment/Condominium
554,"3612 - 13350 Central Avenue, Surrey, BC",0,1,336 sqft,,0,,2023,R2883007,Residential,No,,"$1,127",22/05/2024,"$369,000",13/05/2024,"$379,000",Apartment/Condominium
555,"316 - 14945 100 Th Avenue, Surrey, BC",2,1,880 sqft,,1,"$1,791",1982,R2883057,Residential,Yes,,$545,22/05/2024,"$470,000",13/05/2024,"$479,900",Apartment/Condominium
556,"203 - 19340 65 Avenue, Surrey, BC",2,2,861 sqft,,2,"$2,185",2006,R2876066,Residential,Yes,,$696,22/05/2024,"$595,000",28/04/2024,"$599,999",Apartment/Condominium
557,"51 - 1840 160 Street, Surrey, BC",3,2,1256 sqft,,3,$684,1973,R2864893,Residential,No,,$398,22/05/2024,"$499,900",01/04/2024,"$499,900",Manufactured Home
558,,,,,,,,,,,,,,,,,,
559,"14 - 16261 23 A Avenue, Surrey, BC",3,2,1315 sqft,,2,"$2,914",2016,R2884636,Residential,Yes,,$668,22/05/2024,"$879,000",20/05/2024,"$879,000",Townhouse
560,"301 - 7175 134 Street, Surrey, BC",2,2,1084 sqft,,1,"$1,867",1988,R2885684,Residential,Yes,,$441,22/05/2024,"$503,000",21/05/2024,"$478,800",Apartment/Condominium
561,"37 - 9559 130 A Street, Surrey, BC",3,2,1254 sqft,,2,"$2,870",2001,R2885141,Residential,Yes,,$477,22/05/2024,"$580,000",20/05/2024,"$599,000",Townhouse
562,"310 - 10168 149 Street, Surrey, BC",2,1,810 sqft,,1,"$2,227",2019,R2870695,Residential,Yes,,$739,22/05/2024,"$595,000",14/04/2024,"$599,000",Apartment/Condominium
563,"9430 154 A Street, Surrey, BC",3,2,2038 sqft,,4,"$5,108",1987,R2884163,Residential,Yes,,$735,22/05/2024,"$1,485,000",16/05/2024,"$1,499,000",Single Family Residence
564,"402 - 15350 19a Avenue, Surrey, BC",2,2,1164 sqft,,1,"$2,397",1996,R2869784,Residential,Yes,,$584,22/05/2024,"$665,000",15/04/2024,"$679,900",Apartment/Condominium
565,"2 - 19483 74 Avenue, Surrey, BC",3,2,1897 sqft,,2,"$3,134",2021,R2873907,Residential,Yes,,$527,22/05/2024,"$1,025,000",21/04/2024,"$999,900",Townhouse
566,"309 - 9299 121 Street, Surrey, BC",2,2,1243 sqft,,2,"$2,033",1991,R2883826,Residential,Yes,,$489,22/05/2024,"$599,000",14/05/2024,"$609,000",Apartment/Condominium
567,"603 - 10581 140 Street, Surrey, BC",1,1,605 sqft,,1,"$1,794",2018,R2882706,Residential,Yes,,$793,22/05/2024,"$470,000",13/05/2024,"$480,000",Apartment/Condominium
568,"206 - 1785 Martin Drive, Surrey, BC",2,2,1301 sqft,,1,"$2,758",1994,R2885158,Residential,Yes,,$583,22/05/2024,"$770,000",20/05/2024,"$759,000",Apartment/Condominium
569,"10 - 6238 192 Street, Surrey, BC",3,2,1506 sqft,,3,"$3,002",2007,R2873445,Residential,No,,$537,21/05/2024,"$785,000",22/04/2024,"$809,900",Townhouse
570,"93 - 15500 Rosemary Heights Crescent, Surrey, BC",3,2,2112 sqft,,2,"$4,165",2002,R2881710,Residential,Yes,,$614,21/05/2024,"$1,260,000",08/05/2024,"$1,298,000",Townhouse
571,"602 - 13618 100 Avenue, Surrey, BC",2,2,893 sqft,,1,"$2,240",2008,R2876248,Residential,Yes,,$559,21/05/2024,"$580,000",28/04/2024,"$499,900",Apartment/Condominium
572,"210 - 19366 65 Avenue, Surrey, BC",2,2,842 sqft,,2,"$2,154",2005,R2883817,Residential,Yes,,$723,21/05/2024,"$600,000",15/05/2024,"$609,000",Apartment/Condominium
573,"11636 98a Avenue, Surrey, BC",6,3,2514 sqft,,3,"$5,936",1976,R2884873,Residential,No,,$564,21/05/2024,"$1,404,000",20/05/2024,"$1,419,000",Single Family Residence
574,"303 - 15858 Fraser Highway, Surrey, BC",2,1,618 sqft,,1,"$1,609",2022,R2870006,Residential,Yes,,$817,21/05/2024,"$500,000",10/04/2024,"$505,000",Apartment/Condominium
575,"2704 - 9887 Whalley Boulevard, Surrey, BC",2,2,826 sqft,,1,"$2,656",2021,R2881022,Residential,Yes,,$773,21/05/2024,"$730,000",07/05/2024,"$638,888",Apartment/Condominium
576,"308 - 13959 16 Avenue, Surrey, BC",2,2,963 sqft,,1,"$1,879",1988,R2871771,Residential,Yes,,$519,21/05/2024,"$490,000",17/04/2024,"$500,000",Apartment/Condominium
577,"1101 - 13399 104 Avenue, Surrey, BC",1,1,554 sqft,,1,"$1,782",2009,R2886175,Residential,Yes,,$776,21/05/2024,"$430,000",21/05/2024,"$430,000",Apartment/Condominium
578,"505 - 8695 160 Street, Surrey, BC",2,2,886 sqft,,2,"$2,226",2012,R2876296,Residential,Yes,,$699,21/05/2024,"$600,000",28/04/2024,"$620,000",Apartment/Condominium
579,"1508 - 9887 Whalley Boulevard, Surrey, BC",1,1,547 sqft,,1,"$2,030",2021,R2883765,Residential,Yes,,$912,21/05/2024,"$550,000",15/05/2024,"$499,000",Apartment/Condominium
580,"18026 61 A Avenue, Surrey, BC",3,2,1865 sqft,,6,"$4,723",1980,R2875074,Residential,Yes,,$750,21/05/2024,"$1,399,900",23/04/2024,"$1,399,900",Single Family Residence
581,"406 - 15188 22 Avenue, Surrey, BC",2,2,1220 sqft,,2,"$2,493",2003,R2883894,Residential,Yes,,$679,21/05/2024,"$838,000",15/05/2024,"$828,800",Apartment/Condominium
582,"95 - 7155 189 Street, Surrey, BC",4,2,1524 sqft,,0,"$3,145",2006,R2877327,Residential,Yes,,$589,21/05/2024,"$885,000",30/04/2024,"$898,000",Townhouse
583,"18932 68 B Avenue, Surrey, BC",6,5,3745 sqft,,4,"$5,197",2003,R2885573,Residential,Yes,,$453,21/05/2024,"$1,680,000",21/05/2024,"$1,699,000",Single Family Residence
584,"31 - 14355 62 Avenue, Surrey, BC",4,3,2066 sqft,,2,"$3,435",2022,R2883857,Residential,Yes,,$483,21/05/2024,"$990,000",13/05/2024,"$999,000",Townhouse
585,"8966 149 Street, Surrey, BC",4,2,1735 sqft,,2,"$4,889",1977,R2880231,Residential,No,,$749,21/05/2024,"$1,200,000",06/05/2024,"$1,300,000",Single Family Residence
586,"212 - 13933 105 Th Avenue, Surrey, BC",2,1,846 sqft,,1,"$2,528",2022,R2877052,Residential,Yes,,$731,21/05/2024,"$609,000",28/04/2024,"$619,000",Apartment/Condominium
587,"2 - 3339 148 Street, Surrey, BC",3,2,1526 sqft,,2,"$3,151",2018,R2881048,Residential,Yes,,$779,21/05/2024,"$1,189,000",08/05/2024,"$1,189,000",Townhouse
588,"16481 84 A Avenue, Surrey, BC",3,2,1824 sqft,,6,"$5,119",1991,R2875981,Residential,Yes,,$761,21/05/2024,"$1,380,000",30/04/2024,"$1,388,800",Single Family Residence
589,"45 - 15775 Mountain View Drive, Surrey, BC",4,2,1406 sqft,,2,"$3,302",2018,R2877814,Residential,No,,$622,21/05/2024,"$854,400",30/04/2024,"$875,000",Townhouse
590,"30 - 19299 64 Avenue, Surrey, BC",2,2,1181 sqft,,2,"$2,621",2018,R2876588,Residential,Yes,,$642,20/05/2024,"$743,000",28/04/2024,"$758,800",Townhouse
591,"15441 111 Avenue, Surrey, BC",4,3,3051 sqft,,4,"$5,861",2003,R2883131,Residential,Yes,,$612,20/05/2024,"$1,844,000",10/05/2024,"$1,869,900",Single Family Residence
592,"213 - 10088 148 Street, Surrey, BC",1,1,803 sqft,,1,"$1,986",2007,R2883079,Residential,Yes,,$495,20/05/2024,"$458,000",13/05/2024,"$398,000",Apartment/Condominium
593,"7714 123 Street, Surrey, BC",5,3,2684 sqft,,6,"$6,134",1986,R2854018,Residential,Yes,,$596,20/05/2024,"$1,750,000",28/02/2024,"$1,599,980",Single Family Residence
594,"14241 72 A Avenue, Surrey, BC",4,3,2266 sqft,,6,"$4,591",1980,R2882544,Residential,Yes,,$595,20/05/2024,"$1,335,000",12/05/2024,"$1,350,000",Single Family Residence
595,"227 - 13768 108 Avenue, Surrey, BC",1,1,450 sqft,,1,"$1,607",2018,R2860887,Residential,Yes,,$884,20/05/2024,"$395,000",19/03/2024,"$398,000",Apartment/Condominium
596,"204 - 15375 17 Avenue, Surrey, BC",2,2,1090 sqft,,1,"$2,171",1993,R2878899,Residential,Yes,,$540,20/05/2024,"$575,000",03/05/2024,"$589,000",Apartment/Condominium
597,"24 - 9688 162a Street, Surrey, BC",3,2,1401 sqft,,2,"$3,104",2020,R2864047,Residential,Yes,,$642,20/05/2024,"$895,000",31/03/2024,"$899,900",Townhouse
598,"101 - 13680 84 Avenue, Surrey, BC",2,2,1248 sqft,,2,"$2,369",1996,R2882783,Residential,Yes,,$520,20/05/2024,"$645,000",13/05/2024,"$649,000",Apartment/Condominium
599,"22 - 2729 158 Street, Surrey, BC",3,2,1344 sqft,,2,"$3,065",2009,R2879239,Residential,Yes,,$608,20/05/2024,"$804,000",05/05/2024,"$818,000",Townhouse
600,"312 - 17769 57 Avenue, Surrey, BC",2,2,845 sqft,,2,"$2,064",2010,R2882195,Residential,Yes,,$708,20/05/2024,"$590,000",12/05/2024,"$599,000",Apartment/Condominium
601,"14066 33 B Avenue, Surrey, BC",5,4,5963 sqft,,9,"$9,324",2006,R2880964,Residential,Yes,,$564,20/05/2024,"$3,198,800",07/05/2024,"$3,368,800",Single Family Residence
602,"6543 124 Street, Surrey, BC",7,6,3704 sqft,,6,"$5,845",2004,R2872676,Residential,Yes,,$485,20/05/2024,"$1,750,000",18/04/2024,"$1,800,000",Single Family Residence
603,"520 - 10838 Whalley Boulevard, Surrey, BC",3,2,1145 sqft,,2,"$2,383",2021,R2881731,Residential,Yes,,$611,20/05/2024,"$725,000",08/05/2024,"$699,900",Apartment/Condominium
604,"55 - 16336 23 A Avenue, Surrey, BC",3,3,1732 sqft,,1,"$3,347",2017,R2864779,Residential,Yes,,$692,20/05/2024,"$1,155,000",01/04/2024,"$1,199,800",Townhouse
605,"14548 58a Avenue, Surrey, BC",5,3,3286 sqft,,2,"$6,815",2004,R2870141,Residential,Yes,,$517,20/05/2024,"$1,655,000",14/04/2024,"$1,699,900",Single Family Residence
606,"135 - 15500 Rosemary Heights Crescent, Surrey, BC",3,2,2016 sqft,,2,"$4,063",2000,R2882608,Residential,Yes,,$595,20/05/2024,"$1,305,000",14/05/2024,"$1,199,900",Townhouse
607,"22 - 16361 23 A Avenue, Surrey, BC",3,2,1376 sqft,,2,"$2,897",2018,R2880979,Residential,Yes,,$617,20/05/2024,"$845,000",06/05/2024,"$850,000",Townhouse
608,"507 - 3438 146 A Street, Surrey, BC",2,1,869 sqft,,1,,2025,R2878343,Residential,Yes,,$812,20/05/2024,"$705,900",28/04/2024,"$705,900",Apartment/Condominium
609,"74 - 14838 61 Avenue, Surrey, BC",3,2,1304 sqft,,2,"$3,005",2012,R2866476,Residential,Yes,,$651,20/05/2024,"$841,000",01/04/2024,"$849,000",Townhouse
610,"29 - 6950 120 Street, Surrey, BC",3,2,1458 sqft,,2,"$3,211",1997,R2869275,Residential,Yes,,$617,19/05/2024,"$930,000",09/04/2024,"$900,000",Townhouse
611,"4303 - 13696 100 Avenue, Surrey, BC",1,1,534 sqft,,1,"$2,039",2017,R2879310,Residential,Yes,,"$1,011",19/05/2024,"$532,000",03/05/2024,"$539,900",Apartment/Condominium
612,"12748 16 Avenue, Surrey, BC",4,3,2623 sqft,,0,"$4,761",1985,R2884226,Residential,Yes,,$568,19/05/2024,"$1,490,000",16/05/2024,"$1,491,000",Single Family Residence
613,"12893 Marine Drive, Surrey, BC",5,3,2702 sqft,,4,"$5,026",1993,R2869616,Residential,Yes,,$536,19/05/2024,"$1,440,000",10/04/2024,"$1,450,000",Single Family Residence
614,"317 - 13789 107 A Avenue, Surrey, BC",2,2,762 sqft,,1,"$2,094",2010,R2875842,Residential,Yes,,$720,19/05/2024,"$535,000",25/04/2024,"$549,000",Apartment/Condominium
615,"12893 Marine Drive, Surrey, BC",5,3,2702 sqft,,4,"$5,026",1993,R2869616,Residential,Yes,,$536,19/05/2024,"$1,440,000",10/04/2024,"$1,450,000",Single Family Residence
616,"4303 - 13696 100 Avenue, Surrey, BC",1,1,534 sqft,,1,"$2,039",2017,R2879310,Residential,Yes,,"$1,011",19/05/2024,"$532,000",03/05/2024,"$539,900",Apartment/Condominium
617,"312 - 14988 101a Avenue, Surrey, BC",2,2,1082 sqft,,1,"$2,124",1993,R2870345,Residential,Yes,,$599,19/05/2024,"$638,000",14/04/2024,"$649,000",Apartment/Condominium
618,"6075 165 A Street, Surrey, BC",4,3,2648 sqft,,6,"$4,935",2006,R2864211,Residential,Yes,,$545,19/05/2024,"$1,400,000",02/04/2024,"$1,445,000",Single Family Residence
619,"6 - 17555 57 A Avenue, Surrey, BC",2,2,1096 sqft,,2,"$2,500",2019,R2879417,Residential,Yes,,$638,19/05/2024,"$725,000",05/05/2024,"$699,900",Townhouse
620,"1107 - 13318 104 Avenue, Surrey, BC",2,1,567 sqft,,1,"$2,091",2021,R2883334,Residential,Yes,,$915,19/05/2024,"$519,000",14/05/2024,"$519,000",Apartment/Condominium
621,"1202 - 13359 Old Yale Road, Surrey, BC",2,1,771 sqft,,0,$761,2023,R2878600,Residential,Yes,,$803,19/05/2024,"$619,800",01/05/2024,"$619,800",Apartment/Condominium
622,"104 - 7162 133a Street, Surrey, BC",3,2,1255 sqft,,2,,1982,R2876985,Residential,No,,$256,19/05/2024,"$295,000",29/04/2024,"$322,000",Apartment/Condominium
623,"60 - 16655 64 Avenue, Surrey, BC",4,2,2625 sqft,,2,"$3,528",2002,R2882144,Residential,Yes,,$380,19/05/2024,"$1,020,000",12/05/2024,"$999,800",Townhouse
624,"W204 - 13838 108 Avenue, Surrey, BC",1,1,503 sqft,,1,,2024,R2880278,Residential,Yes,,$864,19/05/2024,"$425,000",06/05/2024,"$435,000",Apartment/Condominium
625,"119 - 13368 72 Avenue, Surrey, BC",3,2,1406 sqft,,2,"$3,112",2013,R2881795,Residential,Yes,,$568,19/05/2024,"$818,000",13/05/2024,"$799,000",Townhouse
626,"402 - 13685 102 Avenue, Surrey, BC",2,2,681 sqft,,1,"$2,288",2022,R2873009,Residential,Yes,,$879,19/05/2024,"$575,000",18/04/2024,"$599,000",Apartment/Condominium
627,"25 - 19448 68 Avenue, Surrey, BC",2,2,1213 sqft,,2,"$2,536",2008,R2884138,Residential,Yes,,$597,19/05/2024,"$724,900",16/05/2024,"$724,900",Townhouse
628,"308 - 8168 120a Street, Surrey, BC",2,2,835 sqft,,1,"$2,146",2010,R2873001,Residential,Yes,,$719,19/05/2024,"$595,000",15/04/2024,"$601,000",Apartment/Condominium
629,"4001 - 9887 Whalley Boulevard, Surrey, BC",1,1,530 sqft,,1,"$2,110",2021,R2804334,Residential,Yes,,"$1,113",19/05/2024,"$570,000",02/08/2023,"$590,000",Apartment/Condominium
630,"28 - 19299 64 Avenue, Surrey, BC",2,2,1166 sqft,,2,"$2,621",2018,R2865006,Residential,Yes,,$647,19/05/2024,"$740,000",01/04/2024,"$754,900",Townhouse
631,"25 - 7247 140 Street, Surrey, BC",3,2,1610 sqft,,2,"$2,861",2017,R2883357,Residential,Yes,,$521,19/05/2024,"$825,000",13/05/2024,"$839,800",Townhouse
632,"315 - 15351 101 Avenue, Surrey, BC",2,2,840 sqft,,1,"$2,379",2019,R2882713,Residential,Yes,,$772,18/05/2024,"$640,000",13/05/2024,"$649,000",Apartment/Condominium
633,"3517 Rosemary Heights Drive, Surrey, BC",6,3,3821 sqft,,4,"$6,193",2007,R2882505,Residential,Yes,,$590,18/05/2024,"$2,200,000",14/05/2024,"$2,258,000",Single Family Residence
634,"12762 59 A Avenue, Surrey, BC",8,6,3319 sqft,,0,"$6,926",2022,R2884269,Residential,Yes,,$570,18/05/2024,"$1,865,000",16/05/2024,"$1,895,000",Single Family Residence
635,"25 - 9989 E Barnston Drive, Surrey, BC",2,2,1420 sqft,,2,"$3,079",2013,R2883107,Residential,Yes,,$562,18/05/2024,"$799,000",13/05/2024,"$799,000",Townhouse
636,"703 - 13438 Central Avenue, Surrey, BC",1,1,326 sqft,,0,"$1,400",2019,R2875310,Residential,No,,"$1,119",18/05/2024,"$355,000",23/04/2024,"$365,000",Apartment/Condominium
637,"403 - 2950 King George Boulevard, Surrey, BC",2,2,835 sqft,,2,"$1,708",2009,R2877822,Residential,Yes,,$788,18/05/2024,"$640,000",28/04/2024,"$658,000",Apartment/Condominium
638,"222 - 17769 57 Avenue, Surrey, BC",1,1,620 sqft,,1,"$1,734",2010,R2881263,Residential,Yes,,$715,18/05/2024,"$438,000",08/05/2024,"$443,500",Apartment/Condominium
639,"147 - 12040 68 Avenue, Surrey, BC",4,3,2180 sqft,,2,"$3,344",2005,R2881154,Residential,Yes,,$458,18/05/2024,"$980,000",08/05/2024,"$999,000",Townhouse
640,"311 - 15368 16 A Avenue, Surrey, BC",1,1,681 sqft,,1,"$1,840",2004,R2881829,Residential,Yes,,$770,18/05/2024,"$510,000",13/05/2024,"$525,000",Apartment/Condominium
641,"10 - 15688 28 Avenue, Surrey, BC",4,3,1963 sqft,,2,"$3,415",2017,R2869247,Residential,Yes,,$560,18/05/2024,"$1,068,000",10/04/2024,"$1,099,900",Townhouse
642,"82 - 18221 68 Th Avenue, Surrey, BC",4,3,1729 sqft,,4,"$3,170",2000,R2880997,Residential,Yes,,$532,18/05/2024,"$880,000",09/05/2024,"$919,900",Townhouse
643,"102 - 15375 17 Avenue, Surrey, BC",2,2,1078 sqft,,1,"$2,240",1993,R2877061,Residential,Yes,,$542,18/05/2024,"$565,000",05/05/2024,"$585,000",Apartment/Condominium
644,"14178 64a Avenue, Surrey, BC",6,4,2730 sqft,,5,"$6,121",2005,R2876830,Residential,Yes,,$575,17/05/2024,"$1,550,000",30/04/2024,"$1,572,000",Single Family Residence
645,"109 - 13670 62 Avenue, Surrey, BC",4,2,1511 sqft,,2,"$3,140",2016,R2882937,Residential,No,,$575,17/05/2024,"$850,000",12/05/2024,"$868,888",Townhouse
646,"11053 160 Street, Surrey, BC",4,4,2640 sqft,,4,"$5,470",2005,R2852002,Residential,Yes,,$783,17/05/2024,"$1,928,750",21/02/2024,"$2,068,000",Single Family Residence
647,"210 - 14355 103 Avenue, Surrey, BC",2,1,710 sqft,,2,"$1,884",1996,R2877071,Residential,Yes,,$704,17/05/2024,"$497,000",29/04/2024,"$499,900",Apartment/Condominium
648,"13613 Hilton Road, Surrey, BC",3,1,1500 sqft,,2,"$4,461",9999,R2884417,Residential,No,,$866,17/05/2024,"$1,299,900",16/05/2024,"$1,299,900",Single Family Residence
649,"6009 195 A Street, Surrey, BC",4,2,2219 sqft,,1,"$4,031",1983,R2880141,Residential,Yes,,$526,17/05/2024,"$1,115,000",06/05/2024,"$1,169,000",Single Family Residence
650,"413 - 17769 57 Avenue, Surrey, BC",1,1,614 sqft,,1,"$1,747",2010,R2881996,Residential,Yes,,$721,17/05/2024,"$444,500",12/05/2024,"$442,900",Apartment/Condominium
651,"3090 O'hara Lane, Surrey, BC",3,2,2160 sqft,,3,"$12,520",1991,R2851514,Residential,Yes,,"$1,846",17/05/2024,"$3,800,000",20/02/2024,"$3,988,880",Single Family Residence
652,"16539 86 Avenue, Surrey, BC",3,2,2034 sqft,,6,"$5,186",1991,R2881881,Residential,Yes,,$770,17/05/2024,"$1,545,000",12/05/2024,"$1,568,000",Single Family Residence
653,"202 - 15272 20 Avenue, Surrey, BC",2,2,1099 sqft,,1,"$2,149",1993,R2883666,Residential,Yes,,$527,17/05/2024,"$582,000",14/05/2024,"$579,800",Apartment/Condominium
654,"410 - 13968 Laurel Drive, Surrey, BC",1,1,534 sqft,,1,,2024,R2840788,Residential,Yes,,$850,17/05/2024,"$453,999",06/01/2024,"$453,999",Apartment/Condominium
655,"176 - 13898 64 Avenue, Surrey, BC",4,3,1615 sqft,,2,"$3,415",2021,R2877732,Residential,No,,$594,17/05/2024,"$947,500",05/05/2024,"$960,000",Townhouse
656,"56 - 6140 192 Street, Surrey, BC",2,3,2377 sqft,,2,"$3,076",1990,R2881127,Residential,Yes,,$352,17/05/2024,"$828,000",07/05/2024,"$839,000",Townhouse
657,"9337 135 Street, Surrey, BC",8,4,2841 sqft,,6,"$4,768",1959,R2870701,Residential,No,,$527,17/05/2024,"$1,505,000",14/04/2024,"$1,499,000",Single Family Residence
658,"C204 - 10465 139 Street, Surrey, BC",2,2,768 sqft,,1,,2026,R2881095,Residential,Yes,,$898,17/05/2024,"$689,900",05/05/2024,"$689,900",Apartment/Condominium
659,"6268 191 A Street, Surrey, BC",5,4,3911 sqft,,6,"$6,209",1991,R2869420,Residential,Yes,,$408,16/05/2024,"$1,525,000",09/04/2024,"$1,599,000",Single Family Residence
660,"19557 82 A Avenue, Surrey, BC",3,2,2090 sqft,,20,"$6,287",1971,R2876065,Residential,Yes,,"$1,482",16/05/2024,"$2,940,000",28/04/2024,"$3,098,000",Single Family Residence
661,"16352 10 Th Avenue, Surrey, BC",2,1,943 sqft,,6,"$4,807",1954,R2843119,Residential,No,,"$1,511",16/05/2024,"$1,350,000",29/01/2024,"$1,425,000",Single Family Residence
662,"91 - 12711 64 Avenue, Surrey, BC",2,2,1345 sqft,,2,,2004,R2878924,Residential,Yes,,$520,16/05/2024,"$755,000",05/05/2024,"$699,999",Townhouse
663,"14296 Kindersley Drive, Surrey, BC",3,2,1902 sqft,,8,"$4,855",1956,R2881286,Residential,Yes,,$735,16/05/2024,"$1,309,000",08/05/2024,"$1,398,111",Single Family Residence
664,"19358 Aloha Drive, Surrey, BC",8,6,3849 sqft,,6,"$3,109",2023,R2874765,Residential,Yes,,$519,16/05/2024,"$2,225,000",23/04/2024,"$1,999,000",Single Family Residence
665,"409 - 3585 146 A Street, Surrey, BC",3,2,1212 sqft,,0,"$2,870",2020,R2881237,Residential,Yes,,$815,16/05/2024,"$940,000",08/05/2024,"$988,888",Apartment/Condominium
666,"17422 1 Avenue, Surrey, BC",4,3,3675 sqft,,4,"$5,492",2012,R2882338,Residential,Yes,,$489,16/05/2024,"$1,779,000",12/05/2024,"$1,799,000",Single Family Residence
667,"15293 83b Avenue, Surrey, BC",8,6,4246 sqft,,0,"$7,526",2004,R2878896,Residential,Yes,,$435,16/05/2024,"$1,780,000",01/05/2024,"$1,849,999",Single Family Residence
668,"104 - 13710 102 Avenue, Surrey, BC",1,1,584 sqft,,1,"$1,660",2008,R2881041,Residential,No,,$684,16/05/2024,"$395,000",07/05/2024,"$399,800",Apartment/Condominium
669,"1 - 7238 189 Street, Surrey, BC",2,2,1290 sqft,,2,"$2,696",2009,R2877298,Residential,Yes,,$581,16/05/2024,"$745,000",01/05/2024,"$749,900",Townhouse
670,"201 - 3585 146a Street, Surrey, BC",2,2,1010 sqft,,2,"$2,605",2020,R2846818,Residential,Yes,,$790,16/05/2024,"$787,000",05/02/2024,"$798,000",Apartment/Condominium
671,"203 - 15270 17 Avenue, Surrey, BC",2,2,1508 sqft,,1,"$2,363",1984,R2853148,Residential,Yes,,$447,16/05/2024,"$667,500",25/02/2024,"$674,900",Apartment/Condominium
672,"17406 101 Avenue, Surrey, BC",8,4,4083 sqft,,6,"$7,440",1977,R2804830,Residential,Yes,,$827,16/05/2024,"$3,110,000",07/08/2023,"$3,380,000",Single Family Residence
673,"1804 - 14881 103a Avenue, Surrey, BC",2,2,1010 sqft,,1,"$2,041",1991,R2879214,Residential,Yes,,$612,16/05/2024,"$610,000",05/05/2024,"$619,000",Apartment/Condominium
674,"14473 17 A Avenue, Surrey, BC",3,2,2176 sqft,,5,"$5,675",1978,R2875902,Residential,Yes,,$803,15/05/2024,"$1,688,800",30/04/2024,"$1,748,000",Single Family Residence
675,"12108 66 Avenue, Surrey, BC",3,2,1764 sqft,,2,"$3,399",1996,R2883206,Residential,Yes,,$481,15/05/2024,"$849,000",15/05/2024,"$849,000",Townhouse
676,"85 - 6123 138 Street, Surrey, BC",3,2,1393 sqft,,2,"$3,082",2012,R2875994,Residential,Yes,,$595,15/05/2024,"$820,000",28/04/2024,"$829,999",Townhouse
677,"29 - 16760 25 Avenue, Surrey, BC",3,2,1601 sqft,,2,"$3,145",2018,R2875355,Residential,No,,$615,15/05/2024,"$950,000",23/04/2024,"$985,000",Townhouse
678,"94 - 8473 163 Street, Surrey, BC",3,2,1246 sqft,,2,"$2,445",2014,R2880507,Residential,Yes,,$625,15/05/2024,"$795,000",12/05/2024,"$779,900",Townhouse
679,"168 - 15550 26 Th Avenue, Surrey, BC",3,2,1790 sqft,,3,"$3,116",1992,R2883230,Residential,Yes,,$569,15/05/2024,"$1,005,000",14/05/2024,"$1,019,900",Townhouse
680,"216 - 15137 33 Avenue, Surrey, BC",2,2,855 sqft,,1,"$2,391",2018,R2876613,Residential,Yes,,$760,15/05/2024,"$645,000",28/04/2024,"$649,999",Apartment/Condominium
681,"13 - 14377 60 Avenue, Surrey, BC",4,3,1973 sqft,,4,"$3,556",2011,R2875751,Residential,Yes,,$486,15/05/2024,"$945,000",22/04/2024,"$959,000",Townhouse
