,address,beds,bath,area,maintenance,parking,taxes,built,mlsNumber,levels,garage,lotSize,pricePerSqFt,soldDate,soldPrice,listingDate,listingPrice,type
0,"702 - 4689 Hazel St, Burnaby, BC",1,1,724 sqft,,1,"$1,449",1994,R2887450,Residential,Yes,,$827,02/07/2024,"$585,000",26/05/2024,"$599,000",Apartment/Condominium
1,"106 - 6759 Willingdon Ave, Burnaby, BC",1,1,698 sqft,,1,"$1,116",1976,R2898391,Residential,Yes,,$598,02/07/2024,"$460,000",23/06/2024,"$418,000",Apartment/Condominium
2,"4136 Cambridge St, Burnaby, BC",4,2,1886 sqft,,2,"$5,088",1914,R2894817,Residential,Yes,,"$1,006",02/07/2024,"$1,830,000",12/06/2024,"$1,898,000",Single Family Residence
3,"311 - 7000 21st Ave, Burnaby, BC",2,1,1021 sqft,,1,"$2,112",2005,R2898921,Residential,Yes,,$779,02/07/2024,"$803,000",24/06/2024,"$796,000",Townhouse
4,"1506 - 6383 Mckay Ave, Burnaby, BC",2,2,804 sqft,,1,"$2,597",2020,R2880501,Residential,Yes,,$993,01/07/2024,"$870,000",05/05/2024,"$799,000",Apartment/Condominium
5,"608 - 2188 Madison Ave, Burnaby, BC",2,2,878 sqft,,1,"$2,364",2018,R2880722,Residential,Yes,,$967,30/06/2024,"$840,000",06/05/2024,"$849,900",Apartment/Condominium
6,"609 - 8940 University Cres, Burnaby, BC",2,2,961 sqft,,1,"$2,038",2021,R2895135,Residential,Yes,,$715,29/06/2024,"$705,000",13/06/2024,"$688,000",Apartment/Condominium
7,"1206 - 7328 Arcola St, Burnaby, BC",1,1,626 sqft,,2,"$1,488",2009,R2892563,Residential,Yes,,$982,29/06/2024,"$595,000",09/06/2024,"$615,000",Apartment/Condominium
8,"1708 - 6576 Marlborough Ave, Burnaby, BC",2,2,781 sqft,,1,,2027,R2901086,Residential,Yes,,"$1,264",29/06/2024,"$987,900",28/06/2024,"$987,900",Apartment/Condominium
9,"304 - 6188 Patterson Ave, Burnaby, BC",2,2,1168 sqft,,2,"$2,000",1993,R2842032,Residential,Yes,,$812,29/06/2024,"$918,000",15/01/2024,"$949,000",Apartment/Condominium
10,"303 - 3811 Hastings St, Burnaby, BC",2,2,760 sqft,,1,"$1,901",2007,R2897382,Residential,Yes,,$894,28/06/2024,"$670,000",19/06/2024,"$679,900",Apartment/Condominium
11,"1009 - 6576 Marlborough Ave, Burnaby, BC",2,2,781 sqft,,1,,2027,R2900492,Residential,Yes,,"$1,239",28/06/2024,"$967,900",26/06/2024,"$967,900",Apartment/Condominium
12,"412 - 3811 Hastings St, Burnaby, BC",2,2,975 sqft,,1,"$2,250",2006,R2894807,Residential,Yes,,$768,28/06/2024,"$720,000",12/06/2024,"$749,000",Apartment/Condominium
13,"PH1 - 2355 Madison Ave, Burnaby, BC",3,2,1800 sqft,,3,"$4,452",2007,R2890490,Residential,Yes,,"$1,110",27/06/2024,"$1,877,777",03/06/2024,"$1,998,000",Apartment/Condominium
14,"3812 Eton St, Burnaby, BC",5,3,3590 sqft,,2,"$7,375",1994,R2892429,Residential,Yes,,$738,26/06/2024,"$2,650,000",11/06/2024,"$2,649,888",Single Family Residence
15,"707 - 3920 Hastings St, Burnaby, BC",2,1,1116 sqft,,1,"$1,669",1986,R2896171,Residential,Yes,,$581,26/06/2024,"$640,000",17/06/2024,"$649,000",Apartment/Condominium
16,"105 - 3883 Laurel St, Burnaby, BC",1,1,670 sqft,,1,$986,1983,R2899500,Residential,Yes,,$716,25/06/2024,"$479,500",25/06/2024,"$479,999",Apartment/Condominium
17,"2905 - 4720 Lougheed Highway, Burnaby, BC",1,1,506 sqft,,1,"$1,480",2022,R2896811,Residential,Yes,,"$1,183",25/06/2024,"$643,900",18/06/2024,"$599,000",Apartment/Condominium
18,"2207 - 3809 Evergreen Pl, Burnaby, BC",2,2,822 sqft,,1,,2023,R2888767,Residential,Yes,,"$1,045",25/06/2024,"$859,000",28/05/2024,"$859,000",Apartment/Condominium
19,"13 - 3379 Morrey Crt, Burnaby, BC",3,2,1328 sqft,,2,"$2,821",2005,R2884826,Residential,Yes,,$856,25/06/2024,"$1,118,000",14/05/2024,"$1,138,000",Townhouse
20,"306 - 4194 Maywood St, Burnaby, BC",2,1,905 sqft,,1,"$1,580",1985,R2896827,Residential,Yes,,$693,25/06/2024,"$620,000",16/06/2024,"$628,000",Apartment/Condominium
21,"1606 - 5611 Goring St, Burnaby, BC",2,2,1118 sqft,,2,"$2,316",2008,R2895491,Residential,Yes,,$787,25/06/2024,"$880,000",16/06/2024,"$880,000",Apartment/Condominium
22,"1201 - 5800 Wilson Ave, Burnaby, BC",1,1,546 sqft,,1,,2028,R2900634,Residential,Yes,,"$1,425",25/06/2024,"$778,400",25/06/2024,"$778,400",Apartment/Condominium
23,"606 - 6622 Southoaks Cres, Burnaby, BC",3,2,1181 sqft,,1,"$2,040",1997,R2893907,Residential,Yes,,$677,25/06/2024,"$792,000",11/06/2024,"$799,999",Apartment/Condominium
24,"411 - 7123 11 Th Ave, Burnaby, BC",2,2,865 sqft,,1,,2024,R2891032,Residential,Yes,,"$1,023",24/06/2024,"$819,047",04/06/2024,"$885,000",Apartment/Condominium
25,"301 - 7428 Byrnepark Walk, Burnaby, BC",3,2,949 sqft,,2,"$2,175",2010,R2883152,Residential,Yes,,$947,24/06/2024,"$870,000",13/05/2024,"$899,000",Apartment/Condominium
26,"503 - 4118 Dawson St, Burnaby, BC",1,1,639 sqft,,1,"$1,532",2006,R2889374,Residential,Yes,,$891,24/06/2024,"$550,000",29/05/2024,"$569,900",Apartment/Condominium
27,"10 - 6498 Elgin Ave, Burnaby, BC",3,3,1416 sqft,,2,"$3,176",2007,R2897042,Residential,Yes,,$846,24/06/2024,"$1,238,000",18/06/2024,"$1,199,000",Townhouse
28,"1101 - 6838 Station Hill Dr, Burnaby, BC",2,2,1086 sqft,,1,"$1,997",1996,R2896432,Residential,Yes,,$717,24/06/2024,"$778,800",16/06/2024,"$778,800",Apartment/Condominium
29,"8866 Yarrow Pl, Burnaby, BC",5,4,2517 sqft,,4,"$5,665",1991,R2894098,Residential,Yes,,$750,24/06/2024,"$1,950,888",11/06/2024,"$1,888,000",Single Family Residence
30,"2304 - 6576 Marlborough Ave, Burnaby, BC",1,1,538 sqft,,1,,2027,R2900240,Residential,Yes,,"$1,345",24/06/2024,"$723,900",24/06/2024,"$723,900",Apartment/Condominium
31,"1301 - 2232 Douglas Rd, Burnaby, BC",2,2,900 sqft,,1,"$2,163",2012,R2892406,Residential,Yes,,$920,24/06/2024,"$816,000",09/06/2024,"$828,000",Apartment/Condominium
32,"5401 - 4880 Lougheed Highway, Burnaby, BC",1,1,550 sqft,,1,,2024,R2869809,Residential,Yes,,"$1,343",23/06/2024,"$720,800",07/04/2024,"$738,800",Apartment/Condominium
33,"2402 - 6699 Dunblane Ave, Burnaby, BC",3,2,926 sqft,,1,"$3,240",2021,R2890046,Residential,Yes,,"$1,090",23/06/2024,"$1,060,000",02/06/2024,"$1,010,000",Apartment/Condominium
34,"103 - 3811 Hastings St, Burnaby, BC",2,2,763 sqft,,1,"$1,879",2007,R2893090,Residential,Yes,,$903,23/06/2024,"$680,000",09/06/2024,"$689,000",Apartment/Condominium
35,"203A - 7025 Stride Ave, Burnaby, BC",3,2,1091 sqft,,1,"$1,825",1992,R2889180,Residential,Yes,,$687,23/06/2024,"$740,000",27/05/2024,"$749,900",Apartment/Condominium
36,"115 - 6888 Southpoint Dr, Burnaby, BC",1,1,751 sqft,,2,"$1,579",2006,R2895979,Residential,Yes,,$798,23/06/2024,"$610,000",17/06/2024,"$599,900",Apartment/Condominium
37,"211 - 3738 Norfolk St, Burnaby, BC",1,1,745 sqft,,1,"$1,357",1994,R2895326,Residential,Yes,,$670,23/06/2024,"$518,000",16/06/2024,"$499,888",Apartment/Condominium
38,"8275 Joffre Ave, Burnaby, BC",4,1,2126 sqft,,0,"$5,192",1955,R2890056,Residential,No,,$870,22/06/2024,"$1,700,000",02/06/2024,"$1,850,000",Single Family Residence
39,"1401 - 4132 Halifax St, Burnaby, BC",1,1,855 sqft,,1,"$1,864",2005,R2892479,Residential,Yes,,$817,22/06/2024,"$675,000",06/06/2024,"$699,000",Apartment/Condominium
40,"207 - 7063 Hall Ave, Burnaby, BC",1,1,643 sqft,,1,"$1,434",2007,R2884930,Residential,Yes,,$978,22/06/2024,"$619,000",20/05/2024,"$629,000",Apartment/Condominium
41,"2003 - 6540 Burlington Ave, Burnaby, BC",2,1,1127 sqft,,1,"$1,668",1983,R2897010,Residential,Yes,,$576,22/06/2024,"$625,000",18/06/2024,"$650,000",Apartment/Condominium
42,"207 - 2188 Madison Ave, Burnaby, BC",2,2,871 sqft,,2,"$2,236",2018,R2895627,Residential,Yes,,$940,22/06/2024,"$825,000",16/06/2024,"$819,000",Apartment/Condominium
43,"2411 - 4720 Lougheed Highway, Burnaby, BC",2,2,723 sqft,,1,"$2,316",2022,R2890455,Residential,Yes,,"$1,189",22/06/2024,"$850,000",03/06/2024,"$859,900",Apartment/Condominium
44,"2501 - 2355 Madison Ave, Burnaby, BC",2,2,833 sqft,,1,"$2,044",2007,R2878895,Residential,Yes,,$957,21/06/2024,"$780,000",02/05/2024,"$798,000",Apartment/Condominium
45,"4264 Pender St, Burnaby, BC",4,3,2406 sqft,,2,"$6,458",2014,R2894564,Residential,Yes,,"$1,075",21/06/2024,"$2,580,000",12/06/2024,"$2,588,000",Single Family Residence
46,"5349 Parker St, Burnaby, BC",4,4,1996 sqft,,3,,2023,R2880939,Residential,No,,"$1,032",21/06/2024,"$2,000,000",07/05/2024,"$2,060,000",Multi Family
47,"413 - 4788 Brentwood Dr, Burnaby, BC",2,2,830 sqft,,1,"$1,688",2008,R2881917,Residential,Yes,,$889,21/06/2024,"$730,000",12/05/2024,"$738,000",Apartment/Condominium
48,"1403 - 4398 Buchanan St, Burnaby, BC",2,2,1196 sqft,,1,"$2,376",2001,R2885952,Residential,Yes,,$710,21/06/2024,"$830,000",20/05/2024,"$849,900",Apartment/Condominium
49,"3101 - 6511 Sussex Ave, Burnaby, BC",2,1,584 sqft,,1,,2023,R2897872,Residential,Yes,,"$1,369",20/06/2024,"$799,900",18/06/2024,"$799,900",Apartment/Condominium
50,"507 - 4425 Halifax St, Burnaby, BC",2,2,1105 sqft,,2,"$2,163",1999,R2894794,Residential,Yes,,$723,20/06/2024,"$799,000",12/06/2024,"$799,000",Apartment/Condominium
51,"426 - 4833 Brentwood Dr, Burnaby, BC",2,2,821 sqft,,1,"$1,954",2008,R2880720,Residential,Yes,,$912,20/06/2024,"$725,000",06/05/2024,"$749,000",Apartment/Condominium
52,"204 - 4888 Brentwood Dr, Burnaby, BC",2,2,835 sqft,,1,"$1,938",2008,R2889305,Residential,Yes,,$836,20/06/2024,"$681,300",30/05/2024,"$698,888",Apartment/Condominium
53,"2104 - 6576 Marlborough Ave, Burnaby, BC",1,1,538 sqft,,1,,2027,R2898916,Residential,Yes,,"$1,338",20/06/2024,"$719,900",20/06/2024,"$719,900",Apartment/Condominium
54,"1708 - 2388 Madison Ave, Burnaby, BC",2,2,827 sqft,,2,"$2,341",2019,R2868506,Residential,Yes,,"$1,049",20/06/2024,"$846,000",08/04/2024,"$868,000",Apartment/Condominium
55,"314 - 2188 Madison Ave, Burnaby, BC",2,2,931 sqft,,1,"$2,381",2018,R2895515,Residential,Yes,,$890,20/06/2024,"$812,000",16/06/2024,"$829,000",Apartment/Condominium
56,"210 - 9890 Manchester Dr, Burnaby, BC",2,1,898 sqft,,1,"$1,277",1981,R2896234,Residential,Yes,,$596,20/06/2024,"$536,000",17/06/2024,"$536,000",Apartment/Condominium
57,"2603 - 7328 Arcola St, Burnaby, BC",2,2,849 sqft,,1,"$1,994",2009,R2879262,Residential,Yes,,$881,20/06/2024,"$742,000",05/05/2024,"$748,000",Apartment/Condominium
58,"1157 Phillips Ave, Burnaby, BC",6,4,2370 sqft,,0,,2024,R2872652,Residential,Yes,,$843,19/06/2024,"$1,915,000",16/04/2024,"$1,998,000",Multi Family
59,"PH3001 - 9868 Cameron St, Burnaby, BC",3,2,1419 sqft,,2,"$3,318",2009,R2884553,Residential,Yes,,$816,19/06/2024,"$1,080,000",19/05/2024,"$1,158,000",Apartment/Condominium
60,"4609 - 4730 Lougheed Highway, Burnaby, BC",1,1,535 sqft,,1,"$1,885",2023,R2887853,Residential,Yes,,"$1,250",19/06/2024,"$650,000",27/05/2024,"$669,000",Apartment/Condominium
61,"205 - 6263 Cassie Ave, Burnaby, BC",3,2,1143 sqft,,1,,2029,R2891402,Residential,Yes,,"$1,078",19/06/2024,"$1,232,800",05/06/2024,"$1,232,800",Apartment/Condominium
62,"2104 - 6188 Wilson Ave, Burnaby, BC",2,2,1255 sqft,,1,"$2,992",2010,R2885318,Residential,Yes,,"$1,009",19/06/2024,"$1,200,000",20/05/2024,"$1,266,900",Apartment/Condominium
63,"6697 Lochdale St, Burnaby, BC",4,3,1996 sqft,,3,"$4,427",2006,R2865127,Residential,Yes,,$850,19/06/2024,"$1,672,500",01/04/2024,"$1,698,000",Multi Family
64,"408 - 4365 Hastings St, Burnaby, BC",2,2,1001 sqft,,1,"$2,590",2008,R2895042,Residential,Yes,,"$1,148",19/06/2024,"$1,110,000",13/06/2024,"$1,150,000",Apartment/Condominium
65,"3881 Hurst St, Burnaby, BC",3,1,2192 sqft,,2,"$5,116",1955,R2892466,Residential,No,,$775,19/06/2024,"$1,630,000",09/06/2024,"$1,699,000",Single Family Residence
66,"T6002 - 3980 Carrigan Crt, Burnaby, BC",3,2,1490 sqft,,1,"$2,042",1985,R2888229,Residential,Yes,,$596,19/06/2024,"$883,800",02/06/2024,"$888,800",Townhouse
67,"3901 - 4880 Lougheed Highway, Burnaby, BC",1,1,545 sqft,,1,,2024,R2893765,Residential,Yes,,"$1,262",19/06/2024,"$677,000",09/06/2024,"$688,000",Apartment/Condominium
68,"119 - 6105 Kingsway, Burnaby, BC",1,1,673 sqft,,1,"$1,073",1984,R2885178,Residential,Yes,,$698,18/06/2024,"$465,000",20/05/2024,"$469,900",Apartment/Condominium
69,"4005 - 4650 Brentwood Blvd, Burnaby, BC",2,2,765 sqft,,1,"$2,558",2021,R2891277,Residential,Yes,,"$1,045",18/06/2024,"$835,000",05/06/2024,"$799,900",Apartment/Condominium
70,"502 - 9262 University Cres, Burnaby, BC",1,1,512 sqft,,1,"$1,053",2006,R2883549,Residential,Yes,,$953,18/06/2024,"$465,000",14/05/2024,"$488,000",Apartment/Condominium
71,"507 - 6455 Willingdon Ave, Burnaby, BC",1,1,684 sqft,,1,"$1,301",1982,R2896434,Residential,Yes,,$729,18/06/2024,"$525,000",16/06/2024,"$499,000",Apartment/Condominium
72,"6385 Grant St, Burnaby, BC",4,2,2610 sqft,,2,"$6,744",1960,R2891553,Residential,No,,$919,18/06/2024,"$2,460,000",05/06/2024,"$2,399,000",Single Family Residence
73,"2908 - 5938 Olive Ave, Burnaby, BC",2,2,871 sqft,,1,,2026,R2894542,Residential,Yes,,"$1,250",18/06/2024,"$1,088,900",11/06/2024,"$1,088,900",Apartment/Condominium
74,"3108 - 7358 Edmonds St, Burnaby, BC",2,2,871 sqft,,1,"$2,370",2020,R2882988,Residential,Yes,,"$1,030",18/06/2024,"$889,000",12/05/2024,"$898,000",Apartment/Condominium
75,"8067 11th Ave, Burnaby, BC",6,2,2352 sqft,,2,"$5,194",1947,R2893457,Residential,Yes,,$807,18/06/2024,"$1,805,000",10/06/2024,"$1,899,900",Single Family Residence
76,,,,,,,,,,,,,,,,,,
77,"102 - 3920 Hastings St, Burnaby, BC",2,1,1028 sqft,,1,"$1,617",1986,R2892408,Residential,Yes,,$582,17/06/2024,"$635,000",09/06/2024,"$599,000",Apartment/Condominium
78,"8126 Lakefield Dr, Burnaby, BC",6,5,4597 sqft,,6,"$6,147",1989,R2894094,Residential,Yes,,$478,17/06/2024,"$2,300,000",10/06/2024,"$2,200,000",Single Family Residence
79,"4158 Garden Grove Dr, Burnaby, BC",2,1,971 sqft,,1,"$1,576",1976,R2889898,Residential,Yes,,$669,17/06/2024,"$640,000",02/06/2024,"$650,000",Townhouse
80,"2406 - 5051 Imperial St, Burnaby, BC",1,1,536 sqft,,1,"$1,763",2019,R2890692,Residential,Yes,,"$1,248",17/06/2024,"$653,000",03/06/2024,"$669,000",Apartment/Condominium
81,"2909 - 6511 Sussex Ave, Burnaby, BC",1,1,527 sqft,,0,,2023,R2895596,Residential,Yes,,"$1,305",17/06/2024,"$687,900",15/06/2024,"$687,900",Apartment/Condominium
82,"2005 - 5051 Imperial St, Burnaby, BC",2,2,917 sqft,,1,"$2,670",2019,R2867742,Residential,Yes,,"$1,123",17/06/2024,"$1,025,000",07/04/2024,"$1,030,000",Apartment/Condominium
83,"8161 Macpherson Ave, Burnaby, BC",4,2,1788 sqft,,4,"$5,710",1953,R2891357,Residential,Yes,,"$1,055",17/06/2024,"$2,030,000",05/06/2024,"$1,888,000",Single Family Residence
84,"4265 Macdonald Ave, Burnaby, BC",6,3,2408 sqft,,3,"$5,153",1956,R2892486,Residential,Yes,,$747,17/06/2024,"$1,901,000",06/06/2024,"$1,799,000",Single Family Residence
85,"7373 Hawthorne Terr, Burnaby, BC",3,1,1238 sqft,,2,"$2,568",2001,R2892792,Residential,Yes,,$807,17/06/2024,"$999,800",09/06/2024,"$999,800",Townhouse
86,"2001 - 7303 Noble Lane, Burnaby, BC",1,1,590 sqft,,1,"$1,706",2019,R2891224,Residential,Yes,,"$1,081",17/06/2024,"$629,000",03/06/2024,"$638,000",Apartment/Condominium
87,"306B - 7025 Stride Ave, Burnaby, BC",2,2,889 sqft,,1,"$1,602",1992,R2880149,Residential,No,,$764,17/06/2024,"$665,000",06/05/2024,"$680,000",Apartment/Condominium
88,"7332 Hawthorne Terr, Burnaby, BC",2,2,914 sqft,,1,"$1,902",2001,R2893774,Residential,Yes,,$869,17/06/2024,"$795,000",10/06/2024,"$795,000",Townhouse
89,"1509 - 7178 Collier St, Burnaby, BC",1,1,631 sqft,,1,"$1,605",2005,R2888168,Residential,Yes,,$914,17/06/2024,"$568,000",26/05/2024,"$577,000",Apartment/Condominium
90,"101 - 7038 21st Ave, Burnaby, BC",2,2,926 sqft,,2,"$1,865",2000,R2892903,Residential,Yes,,$646,17/06/2024,"$650,000",09/06/2024,"$599,000",Townhouse
91,"401 - 4373 Halifax St, Burnaby, BC",1,1,506 sqft,,1,"$1,021",1982,R2893706,Residential,Yes,,$887,17/06/2024,"$435,000",10/06/2024,"$449,000",Apartment/Condominium
92,"1505 - 6188 Wilson Ave, Burnaby, BC",1,1,745 sqft,,1,"$1,858",2010,R2897337,Residential,Yes,,$959,17/06/2024,"$708,000",17/06/2024,"$715,000",Apartment/Condominium
93,"2002 - 6511 Sussex Ave, Burnaby, BC",3,2,849 sqft,,1,,2023,R2893481,Residential,Yes,,"$1,187",17/06/2024,"$1,007,900",09/06/2024,"$1,007,900",Apartment/Condominium
94,"2603 - 3970 Carrigan Crt, Burnaby, BC",2,2,954 sqft,,1,"$1,789",1986,R2863446,Residential,Yes,,$700,17/06/2024,"$630,000",26/03/2024,"$668,000",Apartment/Condominium
95,"5261 Venables St, Burnaby, BC",5,4,2111 sqft,,3,,2024,R2881768,Residential,Yes,,"$1,041",17/06/2024,"$2,170,000",09/05/2024,"$2,199,000",Multi Family
96,"1405 - 4880 Lougheed Highway, Burnaby, BC",1,1,542 sqft,,1,,2024,R2887882,Residential,Yes,,"$1,215",17/06/2024,"$630,000",27/05/2024,"$659,000",Apartment/Condominium
97,"23 - 5773 Irmin St, Burnaby, BC",3,2,1350 sqft,,2,"$3,365",2010,R2871314,Residential,Yes,,"$1,000",16/06/2024,"$1,320,000",14/04/2024,"$1,350,000",Townhouse
98,"1803 - 7358 Edmonds St, Burnaby, BC",1,1,550 sqft,,1,"$1,602",2020,R2890821,Residential,Yes,,"$1,090",16/06/2024,"$620,000",09/06/2024,"$599,900",Apartment/Condominium
99,"401 - 3733 Norfolk St, Burnaby, BC",2,2,939 sqft,,2,"$1,638",1994,R2893497,Residential,Yes,,$692,16/06/2024,"$638,000",10/06/2024,"$649,900",Apartment/Condominium
100,"3 - 3221 Noel Dr, Burnaby, BC",2,2,904 sqft,,1,"$2,120",2017,R2893869,Residential,Yes,,$829,16/06/2024,"$770,000",10/06/2024,"$749,900",Townhouse
101,"1206 - 4650 Brentwood Blvd, Burnaby, BC",2,2,717 sqft,,1,"$2,161",2021,R2886966,Residential,Yes,,"$1,087",16/06/2024,"$762,500",23/05/2024,"$779,900",Apartment/Condominium
102,"201 - 3980 Carrigan Crt, Burnaby, BC",1,1,770 sqft,,1,"$1,250",1985,R2892594,Residential,Yes,,$707,16/06/2024,"$545,000",09/06/2024,"$545,000",Apartment/Condominium
103,"64 - 6588 Southoaks Cres, Burnaby, BC",2,1,1243 sqft,,2,"$2,357",1997,R2894308,Residential,Yes,,$723,16/06/2024,"$888,888",10/06/2024,"$899,900",Townhouse
104,"6786 Village Green, Burnaby, BC",4,2,1637 sqft,,2,"$3,305",1999,R2893561,Residential,Yes,,$793,16/06/2024,"$1,299,000",09/06/2024,"$1,299,000",Townhouse
105,"2110 - 6537 Telford Ave, Burnaby, BC",1,1,461 sqft,,1,,2024,R2891492,Residential,Yes,,"$1,344",16/06/2024,"$610,000",04/06/2024,"$619,999",Apartment/Condominium
106,"4136 Burke St, Burnaby, BC",5,3,3170 sqft,,4,"$6,052",1985,R2893317,Residential,Yes,,$661,16/06/2024,"$2,260,000",10/06/2024,"$2,098,000",Single Family Residence
107,"609 - 7169 14th Ave, Burnaby, BC",2,2,828 sqft,,1,"$2,107",2021,R2856184,Residential,Yes,,"$1,002",16/06/2024,"$818,000",03/03/2024,"$830,000",Apartment/Condominium
108,"202 - 5460 Broadway, Burnaby, BC",2,2,809 sqft,,1,"$2,108",2018,R2894389,Residential,Yes,,$982,16/06/2024,"$790,000",11/06/2024,"$795,000",Apartment/Condominium
109,"7383 Montecito Dr, Burnaby, BC",3,2,2327 sqft,,1,"$2,742",1973,R2892722,Residential,No,,$450,16/06/2024,"$1,180,000",09/06/2024,"$1,048,800",Townhouse
110,"503 - 4353 Halifax St, Burnaby, BC",1,1,940 sqft,,1,"$1,483",1982,R2881229,Residential,Yes,,$638,16/06/2024,"$586,000",08/05/2024,"$599,900",Apartment/Condominium
111,"1403 - 7303 Noble Lane, Burnaby, BC",1,1,565 sqft,,1,"$1,621",2019,R2874933,Residential,Yes,,"$1,146",16/06/2024,"$630,000",23/04/2024,"$648,000",Apartment/Condominium
112,"1705 - 6000 Mckay Ave, Burnaby, BC",1,1,595 sqft,,1,"$1,896",2022,R2892509,Residential,Yes,,"$1,092",16/06/2024,"$735,000",09/06/2024,"$649,900",Apartment/Condominium
113,"6172 Gordon Pl, Burnaby, BC",6,4,5299 sqft,,4,"$8,710",1992,R2893525,Residential,Yes,,$639,16/06/2024,"$3,378,000",10/06/2024,"$3,388,000",Single Family Residence
114,"1303 - 4350 Beresford St, Burnaby, BC",2,2,1098 sqft,,1,"$1,873",1989,R2887740,Residential,Yes,,$709,15/06/2024,"$770,000",27/05/2024,"$779,000",Apartment/Condominium
115,"1807 Goleta Dr, Burnaby, BC",3,1,1181 sqft,,2,"$1,756",1973,R2893571,Residential,Yes,,$550,15/06/2024,"$640,900",10/06/2024,"$649,900",Townhouse
116,"67 - 9000 Ash Grove Cres, Burnaby, BC",2,3,1660 sqft,,2,"$2,369",1986,R2892430,Residential,Yes,,$572,15/06/2024,"$925,000",09/06/2024,"$950,000",Townhouse
117,"320 - 4768 Brentwood Dr, Burnaby, BC",1,1,667 sqft,,1,"$1,590",2008,R2893953,Residential,Yes,,$868,15/06/2024,"$585,000",11/06/2024,"$579,000",Apartment/Condominium
118,"708 - 6688 Arcola St, Burnaby, BC",2,2,817 sqft,,2,"$1,892",2011,R2893672,Residential,Yes,,$878,15/06/2024,"$730,000",10/06/2024,"$718,000",Apartment/Condominium
119,"3208 - 4189 Halifax St, Burnaby, BC",2,2,793 sqft,,1,"$2,218",2015,R2892358,Residential,Yes,,"$1,034",14/06/2024,"$819,000",09/06/2024,"$819,999",Apartment/Condominium
120,"2501 - 6537 Telford Ave, Burnaby, BC",1,1,461 sqft,,1,"$1,134",2024,R2891751,Residential,Yes,,"$1,299",14/06/2024,"$625,000",05/06/2024,"$599,000",Apartment/Condominium
121,"5760 Burns Pl, Burnaby, BC",5,2,2240 sqft,,4,"$5,480",1963,R2870117,Residential,Yes,,$892,14/06/2024,"$1,960,000",11/04/2024,"$1,999,000",Single Family Residence
122,"3702 - 5883 Barker Ave, Burnaby, BC",2,2,763 sqft,,1,"$2,354",2017,R2871844,Residential,Yes,,"$1,114",13/06/2024,"$845,000",16/04/2024,"$850,000",Apartment/Condominium
123,"8375 Nelson Ave, Burnaby, BC",3,1,2930 sqft,,6,"$5,652",1967,R2893396,Residential,Yes,,$682,13/06/2024,"$1,978,000",06/06/2024,"$2,000,000",Single Family Residence
124,"6102 6th St, Burnaby, BC",4,1,2045 sqft,,4,"$5,208",1969,R2879346,Residential,Yes,,$879,13/06/2024,"$1,735,000",05/05/2024,"$1,798,000",Single Family Residence
125,"6630 Russell Ave, Burnaby, BC",5,3,2193 sqft,,1,"$4,558",2008,R2887226,Residential,Yes,,$865,13/06/2024,"$1,875,000",26/05/2024,"$1,899,000",Multi Family
126,"7745 Kentwood St, Burnaby, BC",4,2,1939 sqft,,3,"$5,707",1969,R2867818,Residential,No,,$979,13/06/2024,"$1,899,800",07/04/2024,"$1,899,800",Single Family Residence
127,"2710 - 4880 Lougheed Highway, Burnaby, BC",1,1,551 sqft,,1,,2024,R2867821,Residential,Yes,,"$1,304",13/06/2024,"$685,000",07/04/2024,"$718,800",Apartment/Condominium
128,"606 - 9288 University Cres, Burnaby, BC",0,1,379 sqft,,1,$881,2004,R2892109,Residential,Yes,,$868,13/06/2024,"$326,000",09/06/2024,"$329,000",Apartment/Condominium
129,"603 - 4433 Alaska St, Burnaby, BC",1,1,512 sqft,,1,$600,2024,R2891926,Residential,Yes,,"$1,054",13/06/2024,"$544,000",05/06/2024,"$539,900",Apartment/Condominium
130,"1907 - 7090 Edmonds St, Burnaby, BC",2,2,902 sqft,,1,"$1,530",2012,R2872551,Residential,Yes,,$886,12/06/2024,"$815,000",16/04/2024,"$799,999",Apartment/Condominium
131,"305 - 7368 Sandborne Ave, Burnaby, BC",2,2,856 sqft,,2,"$1,811",2002,R2888298,Residential,Yes,,$838,12/06/2024,"$699,000",28/05/2024,"$718,000",Apartment/Condominium
132,"4703 - 4510 Halifax Way, Burnaby, BC",1,1,541 sqft,,1,"$1,816",2019,R2890220,Residential,Yes,,"$1,290",12/06/2024,"$689,000",02/06/2024,"$698,000",Apartment/Condominium
133,"8576 Wilderness Crt, Burnaby, BC",3,1,1195 sqft,,3,"$1,959",1982,R2894121,Residential,No,,$652,12/06/2024,"$779,900",11/06/2024,"$779,900",Townhouse
134,"1203 - 4360 Beresford St, Burnaby, BC",1,1,637 sqft,,1,"$2,148",2017,R2883017,Residential,Yes,,"$1,160",12/06/2024,"$698,000",12/05/2024,"$739,000",Apartment/Condominium
135,"4703 - 4510 Halifax Way, Burnaby, BC",1,1,541 sqft,,1,"$1,816",2019,R2890220,Residential,Yes,,"$1,290",12/06/2024,"$689,000",02/06/2024,"$698,000",Apartment/Condominium
136,"8576 Wilderness Crt, Burnaby, BC",3,1,1195 sqft,,3,"$1,959",1982,R2894121,Residential,No,,$652,12/06/2024,"$779,900",11/06/2024,"$779,900",Townhouse
