,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
411,Single Family Residence,"$7,522",2623 sqft,Yes,"$1,101",R2837551,,Residential,1976,,"20295 Powell Ave, Maple Ridge, BC",2,3,8,10/12/2023,"$2,888,000",-,-
412,Single Family Residence,"$1,322",1962 sqft,Yes,$866,R2644900,,Residential,2023,,"14093 230 St, Maple Ridge, BC",2,3,0,20/01/2022,"$1,700,000",29/01/2022,"$1,619,047"
413,Single Family Residence,"$5,882",3386 sqft,No,$797,R2622273,,Residential,1952,,"12659 256 St, Maple Ridge, BC",3,4,10,27/09/2021,"$2,699,000",30/01/2022,"$2,680,000"
414,Apartment/Condominium,,1200 sqft,Yes,$659,R2634464,,Residential,2024,,"516 - 22633 Selkirk Ave, Maple Ridge, BC",2,2,2,17/11/2021,"$791,900",29/01/2022,"$791,900"
415,Apartment/Condominium,,615 sqft,Yes,$772,R2646031,,Residential,2022,,"203 - 22226 Brown Ave, Maple Ridge, BC",1,1,0,24/01/2022,"$475,000",31/01/2022,"$500,000"
416,Townhouse,"$3,288",1540 sqft,Yes,$551,R2644825,,Residential,2020,,"46 - 24076 112 Ave, Maple Ridge, BC",2,3,2,24/01/2022,"$849,000",31/01/2022,"$1,100,000"
417,Single Family Residence,"$4,379",2344 sqft,No,$421,R2646404,,Residential,2003,,"24333 102a Ave, Maple Ridge, BC",3,4,2,25/01/2022,"$989,000",31/01/2022,"$1,269,000"
418,Single Family Residence,"$6,606",2474 sqft,Yes,$636,R2725765,,Residential,2008,,"22965 139a Ave, Maple Ridge, BC",2,4,4,21/09/2022,"$1,575,000",-,-
419,Single Family Residence,"$6,355",3771 sqft,Yes,$418,R2893216,,Residential,2002,,"11424 Creekside St, Maple Ridge, BC",3,7,5,10/06/2024,"$1,580,000",-,Not Sold Yet
420,Single Family Residence,"$4,540",1528 sqft,Yes,"$1,243",R2647566,,Residential,1966,,"12650 216 St, Maple Ridge, BC",2,3,3,30/01/2022,"$1,900,000",31/01/2022,"$1,890,000"
421,Single Family Residence,"$6,227",4156 sqft,Yes,$370,R2645246,,Residential,1998,,"23404 Tamarack Lane, Maple Ridge, BC",3,5,6,23/01/2022,"$1,539,000",31/01/2022,"$1,675,000"
422,Single Family Residence,"$6,033",3406 sqft,Yes,$396,R2646054,,Residential,2008,,"23683 Bryant Dr, Maple Ridge, BC",3,5,4,24/01/2022,"$1,351,000",31/01/2022,"$1,722,000"
423,Single Family Residence,"$16,348",9007 sqft,Yes,$543,R2645910,,Residential,2019,,"24228 125 Ave, Maple Ridge, BC",7,8,10,24/01/2022,"$4,899,000",02/02/2022,"$4,600,000"
424,Townhouse,"$4,298",2481 sqft,Yes,$350,R2648533,,Residential,1992,,"13 - 22488 116 Ave, Maple Ridge, BC",3,3,2,01/02/2022,"$869,000",03/02/2022,"$1,005,000"
425,Apartment/Condominium,,635 sqft,Yes,$771,R2645497,,Residential,2022,,"503 - 22226 Brown Ave, Maple Ridge, BC",1,1,1,20/01/2022,"$489,900",02/02/2022,"$480,000"
426,Townhouse,,1930 sqft,Yes,$611,R2649894,,Residential,2023,,"4 - 12115 203 St, Maple Ridge, BC",4,4,2,02/02/2022,"$1,180,000",03/02/2022,"$1,180,000"
427,Single Family Residence,"$3,517",876 sqft,Yes,"$1,254",R2646856,,Residential,1946,,"9707 287 St, Maple Ridge, BC",1,3,10,26/01/2022,"$1,099,000",03/02/2022,"$1,151,000"
428,Single Family Residence,"$5,345",1973 sqft,Yes,$861,R2730288,,Residential,1980,,"12372 212 St, Maple Ridge, BC",3,4,6,10/10/2022,"$1,699,000",-,-
429,Single Family Residence,"$8,058",4232 sqft,Yes,$446,R2647154,,Residential,2017,,"12106 212 St, Maple Ridge, BC",4,6,6,29/01/2022,"$1,888,888",03/02/2022,"$2,410,000"
430,Single Family Residence,"$3,718",1375 sqft,Yes,"$1,067",R2644826,,Residential,1955,,"27098 108 Ave, Maple Ridge, BC",1,4,0,25/01/2022,"$1,468,000",02/02/2022,"$1,720,000"
431,Apartment/Condominium,"$1,618",436 sqft,Yes,$800,R2648521,,Residential,2008,,"124 - 12238 224 St, Maple Ridge, BC",1,1,1,01/02/2022,"$349,000",07/02/2022,"$370,000"
432,Single Family Residence,"$4,782",1997 sqft,Yes,$600,R2647327,,Residential,1958,,"21428 Stonehouse Ave, Maple Ridge, BC",2,2,10,30/01/2022,"$1,199,000",07/02/2022,"$1,487,000"
433,Townhouse,"$3,105",1919 sqft,Yes,$495,R2647827,,Residential,2014,,"1 - 23986 104 Ave, Maple Ridge, BC",3,3,2,01/02/2022,"$949,999",07/02/2022,"$1,089,900"
434,Single Family Residence,"$6,371",4335 sqft,Yes,$392,R2648643,,Residential,2004,,"24170 106b Ave, Maple Ridge, BC",3,5,2,01/02/2022,"$1,699,900",07/02/2022,"$1,820,000"
435,Apartment/Condominium,"$2,489",1163 sqft,No,$541,R2828390,,Residential,1999,,"1010 - 12148 224 St, Maple Ridge, BC",2,2,1,25/10/2023,"$629,900",13/01/2024,"$605,000"
436,Apartment/Condominium,"$2,370",818 sqft,Yes,$646,R2647252,,Residential,2018,,"113 - 22315 122 Ave, Maple Ridge, BC",2,2,2,30/01/2022,"$528,888",07/02/2022,"$635,000"
437,Townhouse,"$2,982",1426 sqft,Yes,$560,R2647992,,Residential,1992,,"21 - 11580 Burnett St, Maple Ridge, BC",2,3,2,30/01/2022,"$799,900",07/02/2022,"$845,000"
438,Single Family Residence,"$4,613",2313 sqft,No,$345,R2645049,,Residential,1988,,"17 - 11464 Fisher St, Maple Ridge, BC",2,5,4,23/01/2022,"$799,999",07/02/2022,"$955,000"
439,Single Family Residence,"$3,621",2977 sqft,Yes,$604,R2694521,,Residential,2020,,"14045 Mier Dr, Maple Ridge, BC",3,3,0,30/05/2022,"$1,798,888",05/06/2022,"$1,755,000"
440,Single Family Residence,"$6,984",4365 sqft,Yes,$458,R2648753,,Residential,2002,,"22742 Holyrood Ave, Maple Ridge, BC",3,5,4,01/02/2022,"$1,999,900",11/02/2022,"$2,060,000"
441,Single Family Residence,"$6,033",2340 sqft,Yes,$682,R2650957,,Residential,2016,,"23011 136 Ave, Maple Ridge, BC",2,4,4,08/02/2022,"$1,598,000",09/02/2022,"$1,690,000"
442,Single Family Residence,"$5,876",2640 sqft,Yes,$757,R2646910,,Residential,1975,,"12784 232 St, Maple Ridge, BC",2,4,0,26/01/2022,"$1,999,900",09/02/2022,"$2,400,000"
443,Single Family Residence,"$4,550",1696 sqft,Yes,"$1,179",R2651049,,Residential,1976,,"26794 112 Ave, Maple Ridge, BC",1,3,10,07/02/2022,"$1,999,888",10/02/2022,"$2,088,888"
444,Single Family Residence,"$5,913",2984 sqft,Yes,$599,R2651240,,Residential,1990,,"20288 123 Ave, Maple Ridge, BC",2,5,6,08/02/2022,"$1,788,000",11/02/2022,"$2,151,000"
445,Apartment/Condominium,"$2,503",968 sqft,Yes,$598,R2644530,,Residential,2007,,"422 - 12248 224 St, Maple Ridge, BC",2,2,2,19/01/2022,"$579,000",12/02/2022,"$625,000"
446,Townhouse,,2002 sqft,Yes,$589,R2648728,,Residential,2023,,"9 - 12115 203 St, Maple Ridge, BC",4,4,2,31/01/2022,"$1,180,000",10/02/2022,"$1,180,000"
447,Single Family Residence,"$5,464",2269 sqft,Yes,$704,R2650950,,Residential,1980,,"21315 River Rd, Maple Ridge, BC",2,3,7,08/02/2022,"$1,599,000",14/02/2022,"$1,770,000"
448,Apartment/Condominium,"$2,155",760 sqft,Yes,$657,R2651280,,Residential,2011,,"404 - 11935 Burnett St, Maple Ridge, BC",1,1,1,08/02/2022,"$499,900",14/02/2022,"$500,000"
449,Single Family Residence,"$4,432",2223 sqft,Yes,$471,R2651441,,Residential,2001,,"24046 102a Ave, Maple Ridge, BC",3,4,2,08/02/2022,"$1,049,000",14/02/2022,"$1,250,000"
450,Apartment/Condominium,"$2,142",765 sqft,Yes,$823,R2759287,,Residential,2013,,"607 - 22318 Lougheed Highway, Maple Ridge, BC",2,2,1,12/03/2023,"$630,000",-,-
451,Apartment/Condominium,"$2,069",739 sqft,Yes,$621,R2650445,,Residential,2008,,"202 - 12238 224 St, Maple Ridge, BC",1,1,1,07/02/2022,"$459,000",14/02/2022,"$494,000"
452,Apartment/Condominium,,845 sqft,Yes,$732,R2645618,,Residential,2022,,"312 - 11703 Fraser St, Maple Ridge, BC",2,2,1,23/01/2022,"$619,000",14/02/2022,"$619,000"
453,Single Family Residence,"$5,067",3172 sqft,Yes,$501,R2647266,,Residential,1990,,"22989 124b Ave, Maple Ridge, BC",4,5,4,29/01/2022,"$1,590,000",14/02/2022,"$1,578,000"
454,Townhouse,,1276 sqft,Yes,$744,R2654282,,Residential,2023,,"2409 - 11280 Pazarena Pl, Maple Ridge, BC",2,3,2,13/02/2022,"$949,900",14/02/2022,"$949,900"
455,Single Family Residence,"$8,756",7969 sqft,Yes,$445,R2624788,,Residential,1991,,"12096 287 St, Maple Ridge, BC",4,5,10,07/10/2021,"$3,549,000",18/02/2022,"$3,600,000"
456,Apartment/Condominium,"$2,910",975 sqft,Yes,$665,R2899401,,Residential,2023,,"104 - 11703 Fraser St, Maple Ridge, BC",2,2,1,25/06/2024,"$649,000",-,Not Sold Yet
457,Townhouse,,1405 sqft,Yes,$768,R2655595,,Residential,2022,,"30 - 23183 136 Ave, Maple Ridge, BC",2,3,2,18/02/2022,"$1,079,900",18/02/2022,"$1,079,900"
458,Single Family Residence,"$5,722",3402 sqft,Yes,$455,R2647848,,Residential,2016,,"10 - 23810 132 Ave, Maple Ridge, BC",3,3,4,31/01/2022,"$1,550,000",19/02/2022,"$1,550,000"
459,Single Family Residence,"$4,348",1150 sqft,No,"$1,043",R2807700,,Residential,1935,,"11240 Dartford St, Maple Ridge, BC",2,3,3,15/08/2023,"$1,199,606",-,-
460,Townhouse,,1383 sqft,Yes,$704,R2653758,,Residential,2022,,"14 - 23108 Lougheed Highway, Maple Ridge, BC",2,3,3,14/02/2022,"$974,900",19/02/2022,"$974,900"
461,Apartment/Condominium,,1199 sqft,Yes,$642,R2652755,,Residential,2022,,"305 - 11703 Fraser St, Maple Ridge, BC",2,3,2,13/02/2022,"$769,900",19/02/2022,"$769,900"
462,Townhouse,,1321 sqft,Yes,$719,R2654256,,Residential,2023,,"2413 - 11280 Pazarena Pl, Maple Ridge, BC",2,3,2,15/02/2022,"$949,900",18/02/2022,"$949,900"
463,Townhouse,"$3,221",1335 sqft,Yes,$580,R2653450,,Residential,2020,,"1202 - 11295 Pazarena Pl, Maple Ridge, BC",2,3,2,14/02/2022,"$775,000",21/02/2022,"$931,800"
464,Single Family Residence,"$5,416",1701 sqft,Yes,$822,R2652355,,Residential,1989,,"20324 123 B Ave, Maple Ridge, BC",2,3,6,13/02/2022,"$1,399,900",21/02/2022,"$1,510,000"
465,Apartment/Condominium,"$2,503",832 sqft,Yes,$691,R2652270,,Residential,2019,,"509 - 22315 122 Ave, Maple Ridge, BC",2,2,2,13/02/2022,"$575,000",21/02/2022,"$655,000"
466,Townhouse,"$3,991",2221 sqft,Yes,$449,R2653506,,Residential,2015,,"34 - 11461 236 St, Maple Ridge, BC",3,4,2,14/02/2022,"$999,000",21/02/2022,"$1,351,000"
467,Single Family Residence,"$5,029",1893 sqft,Yes,$791,R2648791,,Residential,1978,,"12147 Greenwell St, Maple Ridge, BC",2,6,7,13/02/2022,"$1,499,000",21/02/2022,"$1,500,000"
468,Apartment/Condominium,"$2,179",775 sqft,Yes,$618,R2653131,,Residential,2014,,"308 - 11580 223 St, Maple Ridge, BC",1,1,1,14/02/2022,"$479,000",21/02/2022,"$479,000"
469,Single Family Residence,"$6,748",3195 sqft,Yes,$500,R2653360,,Residential,2018,,"11243 243a St, Maple Ridge, BC",3,5,4,14/02/2022,"$1,599,900",21/02/2022,"$1,785,000"
470,Single Family Residence,"$4,690",2179 sqft,Yes,$550,R2653500,,Residential,2015,,"24436 102 Ave, Maple Ridge, BC",3,4,2,14/02/2022,"$1,199,900",21/02/2022,"$1,402,500"
471,Single Family Residence,"$5,301",2624 sqft,Yes,$571,R2653208,,Residential,2007,,"23653 133 Ave, Maple Ridge, BC",3,5,4,14/02/2022,"$1,499,900",25/02/2022,"$1,499,900"
472,Single Family Residence,"$6,648",4226 sqft,Yes,$449,R2656658,,Residential,2001,,"24043 Mcclure Dr, Maple Ridge, BC",3,5,5,22/02/2022,"$1,898,000",25/02/2022,"$1,970,000"
473,Single Family Residence,"$5,344",3209 sqft,Yes,$404,R2655804,,Residential,1996,,"11048 238 St, Maple Ridge, BC",3,4,6,21/02/2022,"$1,299,000",25/02/2022,"$1,600,000"
474,Single Family Residence,"$6,054",3415 sqft,Yes,$395,R2654391,,Residential,2004,,"12426 254 St, Maple Ridge, BC",3,5,8,16/02/2022,"$1,349,900",24/02/2022,"$1,700,000"
475,Apartment/Condominium,"$2,169",1033 sqft,Yes,$416,R2656940,,Residential,1988,,"503 - 11980 222 St, Maple Ridge, BC",1,2,1,23/02/2022,"$429,900",25/02/2022,"$505,000"
476,Townhouse,"$4,169",1985 sqft,No,$427,R2655726,,Residential,1996,,"65 - 11757 236 St, Maple Ridge, BC",2,4,2,21/02/2022,"$849,000",25/02/2022,"$975,000"
477,Townhouse,,1405 sqft,Yes,$612,R2848380,,Residential,2023,,"32 - 23183 136 Ave, Maple Ridge, BC",2,3,2,11/02/2024,"$859,900",26/02/2024,"$859,900"
478,Townhouse,"$3,417",1781 sqft,Yes,$513,R2657233,,Residential,2017,,"19 - 11252 Cottonwood Dr, Maple Ridge, BC",2,3,2,23/02/2022,"$915,000",24/02/2022,"$980,000"
479,Single Family Residence,"$4,843",2331 sqft,Yes,$514,R2656100,,Residential,2001,,"11537 240 St, Maple Ridge, BC",3,5,6,21/02/2022,"$1,199,000",28/02/2022,"$1,320,000"
480,Townhouse,,1276 sqft,Yes,$736,R2659226,,Residential,2023,,"1065 - 11280 Pazarena Pl, Maple Ridge, BC",2,3,2,24/02/2022,"$939,900",27/02/2022,"$939,900"
481,Townhouse,"$3,159",1222 sqft,Yes,$572,R2654939,,Residential,2016,,"11 - 9989 240a St, Maple Ridge, BC",2,3,2,20/02/2022,"$699,000",27/02/2022,"$831,000"
482,Apartment/Condominium,"$2,886",997 sqft,Yes,$651,R2656320,,Residential,2020,,"PH11 - 12320 222 St, Maple Ridge, BC",2,3,2,20/02/2022,"$649,800",28/02/2022,"$660,000"
483,Single Family Residence,"$5,412",3874 sqft,Yes,$490,R2654558,,Residential,1993,,"23365 142 Ave, Maple Ridge, BC",3,5,0,17/02/2022,"$1,899,900",28/02/2022,"$2,100,000"
484,Single Family Residence,"$5,894",3395 sqft,Yes,$485,R2652074,,Residential,2015,,"24416 113a Ave, Maple Ridge, BC",3,5,4,15/02/2022,"$1,649,900",28/02/2022,"$1,575,000"
485,Apartment/Condominium,"$2,183",961 sqft,Yes,$519,R2656181,,Residential,2007,,"215 - 11665 Haney Bypass, Maple Ridge, BC",2,2,1,21/02/2022,"$499,000",27/02/2022,"$575,000"
486,Single Family Residence,"$5,607",3041 sqft,Yes,$493,R2657048,,Residential,1997,,"23853 114a Ave, Maple Ridge, BC",3,5,6,23/02/2022,"$1,499,900",28/02/2022,"$1,700,000"
487,Townhouse,"$3,395",1259 sqft,Yes,$488,R2654752,,Residential,1991,,"31 - 22488 116 Ave, Maple Ridge, BC",2,2,2,17/02/2022,"$614,900",01/03/2022,"$614,900"
488,Single Family Residence,"$5,387",4759 sqft,No,$335,R2655195,,Residential,1950,,"12168 214 St, Maple Ridge, BC",3,5,5,21/02/2022,"$1,599,000",02/03/2022,"$1,650,000"
489,Townhouse,"$3,590",1409 sqft,Yes,$567,R2656025,,Residential,1998,,"3 - 11860 210 St, Maple Ridge, BC",2,3,2,21/02/2022,"$799,900",01/03/2022,"$860,000"
490,Single Family Residence,"$5,794",1673 sqft,No,"$1,008",R2699610,,Residential,1961,,"11662 Fulton St, Maple Ridge, BC",2,5,0,13/06/2022,"$1,688,000",02/09/2022,"$1,538,000"
491,Townhouse,"$3,555",2067 sqft,Yes,$483,R2655428,,Residential,2014,,"7 - 23709 111a Ave, Maple Ridge, BC",2,3,2,21/02/2022,"$999,000",01/03/2022,"$999,000"
492,Single Family Residence,"$5,516",3125 sqft,Yes,$447,R2656260,,Residential,2011,,"11302 240 St, Maple Ridge, BC",3,6,6,22/02/2022,"$1,399,000",01/03/2022,"$1,500,000"
493,Townhouse,,1276 sqft,Yes,$736,R2660275,,Residential,2023,,"1064 - 11280 Pazarena Pl, Maple Ridge, BC",2,3,2,28/02/2022,"$939,900",02/03/2022,"$939,900"
494,Single Family Residence,"$4,996",2272 sqft,No,$571,R2648777,,Residential,1974,,"22620 121 Ave, Maple Ridge, BC",2,7,9,01/02/2022,"$1,299,000",01/03/2022,"$1,375,000"
495,Single Family Residence,"$5,516",3184 sqft,Yes,$439,R2658174,,Residential,1990,,"21310 Thornton Ave, Maple Ridge, BC",3,5,4,27/02/2022,"$1,399,000",06/03/2022,"$1,350,000"
496,Townhouse,"$3,223",1320 sqft,No,$582,R2659851,,Residential,1990,,"34 - 11757 207 St, Maple Ridge, BC",1,3,2,01/03/2022,"$769,000",06/03/2022,"$783,000"
497,Single Family Residence,"$5,951",3239 sqft,Yes,$462,R2659025,,Residential,1996,,"12137 201 St, Maple Ridge, BC",3,5,6,28/02/2022,"$1,499,500",06/03/2022,"$1,575,000"
498,Single Family Residence,"$6,028",3600 sqft,Yes,$472,R2659184,,Residential,2019,,"13479 231a St, Maple Ridge, BC",5,7,4,28/02/2022,"$1,699,800",06/03/2022,"$1,825,000"
499,Single Family Residence,,-,No,,R2693742,,Residential Lease,,,"11960 238b St, Maple Ridge, BC",2,3,2,22/05/2022,"$3,475",05/06/2022,"$3,475"
500,Townhouse,"$3,977",1918 sqft,Yes,$427,R2831048,,Residential,1994,,"17 - 22751 Haney Bypass, Maple Ridge, BC",2,3,0,06/11/2023,"$820,000",11/12/2023,"$790,000"
501,Single Family Residence,,-,No,,R2693854,,Residential Lease,,,"23788 Kanaka Way, Maple Ridge, BC",3,5,0,26/05/2022,"$3,995",16/06/2022,"$3,995"
502,Single Family Residence,"$5,077",2075 sqft,Yes,$650,R2658278,,Residential,1977,,"20892 124 Ave, Maple Ridge, BC",3,4,6,27/02/2022,"$1,350,000",06/03/2022,"$1,405,000"
503,Single Family Residence,"$5,803",2600 sqft,Yes,$653,R2659192,,Residential,1992,,"12483 204 St, Maple Ridge, BC",2,4,9,28/02/2022,"$1,699,000",07/03/2022,"$1,930,000"
504,Single Family Residence,"$4,694",1767 sqft,No,$677,R2659925,,Residential,1987,,"20126 119a Ave, Maple Ridge, BC",3,3,3,28/02/2022,"$1,198,000",08/03/2022,"$1,240,000"
505,Townhouse,"$2,820",1407 sqft,Yes,$496,R2656112,,Residential,1994,,"56 - 12099 237 St, Maple Ridge, BC",2,3,0,21/02/2022,"$699,000",08/03/2022,"$753,000"
506,Single Family Residence,"$4,604",2162 sqft,Yes,$578,R2662071,,Residential,2005,,"24350 101a Ave, Maple Ridge, BC",3,4,2,07/03/2022,"$1,250,000",08/03/2022,"$1,300,000"
507,Townhouse,"$3,670",1711 sqft,Yes,$613,R2660995,,Residential,2020,,"31 - 24076 112 Ave, Maple Ridge, BC",3,3,3,06/03/2022,"$1,049,900",08/03/2022,"$1,095,000"
508,Single Family Residence,"$5,360",2435 sqft,Yes,$525,R2792996,,Residential,1966,,"12060 208 St, Maple Ridge, BC",2,4,6,26/06/2023,"$1,279,000",23/08/2023,"$1,215,000"
509,Apartment/Condominium,"$2,222",711 sqft,Yes,$673,R2659169,,Residential,2015,,"307 - 12040 222 St, Maple Ridge, BC",1,1,1,28/02/2022,"$479,000",08/03/2022,"$487,500"
510,Apartment/Condominium,"$1,796",932 sqft,No,$523,R2793242,,Residential,1999,,"504 - 12148 224 St, Maple Ridge, BC",1,1,1,27/06/2023,"$487,900",03/09/2023,"$480,000"
511,Single Family Residence,"$5,491",2228 sqft,No,"$1,121",R2656549,,Residential,1956,,"20492 Powell Ave, Maple Ridge, BC",3,5,20,21/02/2022,"$2,499,000",12/03/2022,"$2,450,000"
512,Single Family Residence,"$6,467",2692 sqft,Yes,$575,R2658846,,Residential,2010,,"10639 249 St, Maple Ridge, BC",2,3,6,27/02/2022,"$1,550,000",12/03/2022,"$1,525,000"
513,Apartment/Condominium,"$2,795",1194 sqft,Yes,$502,R2657885,,Residential,2011,,"214 - 11935 Burnett St, Maple Ridge, BC",2,2,2,27/02/2022,"$599,900",13/03/2022,"$608,000"
514,Townhouse,"$3,517",1629 sqft,Yes,$549,R2662373,,Residential,2018,,"6 - 23651 132 Ave, Maple Ridge, BC",2,3,0,08/03/2022,"$895,000",13/03/2022,"$975,000"
515,Single Family Residence,"$9,466",5710 sqft,Yes,$525,R2654222,,Residential,2015,,"10905 Carmichael St, Maple Ridge, BC",4,6,8,16/02/2022,"$2,999,900",12/03/2022,"$2,852,459"
516,Apartment/Condominium,"$2,859",1086 sqft,Yes,$506,R2784954,,Residential,1996,,"301 - 11519 Burnett St, Maple Ridge, BC",2,2,2,04/06/2023,"$549,900",11/06/2023,"$549,099"
517,Single Family Residence,"$4,470",2190 sqft,Yes,$569,R2662688,,Residential,2007,,"24320 101a Ave, Maple Ridge, BC",3,4,2,08/03/2022,"$1,248,000",12/03/2022,"$1,260,000"
518,Single Family Residence,"$5,507",2643 sqft,Yes,$525,R2658227,,Residential,2012,,"13336 236 St, Maple Ridge, BC",3,5,4,27/02/2022,"$1,388,000",13/03/2022,"$1,450,000"
519,Single Family Residence,"$5,058",1060 sqft,Yes,$943,R2662684,,Residential,1976,,"12219 Forest Pl, Maple Ridge, BC",1,3,6,08/03/2022,"$999,900",14/03/2022,"$1,250,000"
520,Apartment/Condominium,$0,778 sqft,Yes,$687,R2658631,,Residential,2022,,"403 - 11641 227 St, Maple Ridge, BC",1,1,1,28/02/2022,"$534,900",14/03/2022,"$530,000"
521,Single Family Residence,"$4,996",1675 sqft,Yes,$713,R2658690,,Residential,1986,,"12060 Dover St, Maple Ridge, BC",1,2,6,08/03/2022,"$1,195,000",14/03/2022,"$1,300,000"
522,Apartment/Condominium,"$1,819",753 sqft,Yes,$464,R2660989,,Residential,1995,,"112 - 22277 122 Ave, Maple Ridge, BC",1,1,2,03/03/2022,"$350,000",14/03/2022,"$357,000"
523,Single Family Residence,"$5,493",3258 sqft,Yes,$398,R2662975,,Residential,2003,,"23191 123 Ave, Maple Ridge, BC",3,6,4,08/03/2022,"$1,298,000",14/03/2022,"$1,500,000"
524,Single Family Residence,"$7,780",4102 sqft,Yes,$487,R2661140,,Residential,2015,,"23288 Silver Valley Rd, Maple Ridge, BC",4,5,12,06/03/2022,"$1,999,900",14/03/2022,"$2,130,000"
525,Single Family Residence,"$4,637",1202 sqft,Yes,$872,R2661870,,Residential,1940,,"20606 Westfield Ave, Maple Ridge, BC",1,3,7,06/03/2022,"$1,049,000",14/03/2022,"$1,201,000"
526,Single Family Residence,"$4,976",1988 sqft,Yes,$603,R2662779,,Residential,1989,,"11905 248 St, Maple Ridge, BC",3,4,8,08/03/2022,"$1,199,000",14/03/2022,"$1,488,000"
527,Townhouse,"$3,438",1537 sqft,Yes,$402,R2656134,,Residential,1993,,"14 - 11502 Burnett St, Maple Ridge, BC",2,2,2,21/02/2022,"$619,000",20/03/2022,"$605,000"
528,Single Family Residence,"$7,271",3210 sqft,Yes,$529,R2887741,,Residential,2021,,"24629 105a Ave, Maple Ridge, BC",4,6,4,27/05/2024,"$1,698,800",-,-
529,Single Family Residence,"$4,253",2250 sqft,No,$866,R2666504,,Residential,1956,,"11920 256 St, Maple Ridge, BC",2,4,0,17/03/2022,"$1,950,000",19/03/2022,"$1,900,000"
530,Single Family Residence,"$5,540",2636 sqft,Yes,$568,R2664924,,Residential,1999,,"12253 206 St, Maple Ridge, BC",3,5,4,09/03/2022,"$1,499,000",20/03/2022,"$1,620,000"
531,Townhouse,"$3,390",1197 sqft,No,$501,R2664262,,Residential,1997,,"55 - 23560 119 Ave, Maple Ridge, BC",1,2,1,13/03/2022,"$599,900",20/03/2022,"$730,000"
532,Manufactured Home,$291,915 sqft,No,$382,R2653196,,Residential,1964,,"6 - 23211 Calvin Cres, Maple Ridge, BC",1,2,6,10/02/2022,"$349,900",20/03/2022,"$349,900"
533,Single Family Residence,"$8,359",5096 sqft,No,$686,R2650711,,Residential,2017,,"27007 Ferguson Ave, Maple Ridge, BC",5,6,10,06/02/2022,"$3,500,000",20/03/2022,"$3,500,000"
534,Single Family Residence,"$7,564",5673 sqft,Yes,$420,R2657597,,Residential,1997,,"26360 128 Ave, Maple Ridge, BC",6,7,8,23/02/2022,"$2,388,000",19/03/2022,"$2,280,000"
535,Apartment/Condominium,"$1,651",794 sqft,Yes,$440,R2667970,,Residential,1996,,"103 - 11609 227 St, Maple Ridge, BC",1,1,1,22/03/2022,"$349,900",22/03/2022,"$405,000"
536,Apartment/Condominium,"$2,742",1172 sqft,No,$502,R2668172,,Residential,2000,,"805 - 12148 224 St, Maple Ridge, BC",2,2,1,22/03/2022,"$589,000",22/03/2022,"$589,000"
537,Apartment/Condominium,"$1,415",865 sqft,Yes,$283,R2666451,,Residential,1976,,"311 - 12170 222 St, Maple Ridge, BC",1,2,1,15/03/2022,"$244,900",23/03/2022,"$325,000"
538,Apartment/Condominium,"$2,097",620 sqft,Yes,$725,R2665616,,Residential,2015,,"315 - 12070 227 St, Maple Ridge, BC",1,1,1,15/03/2022,"$449,900",22/03/2022,"$500,000"
539,Townhouse,"$3,111",1461 sqft,Yes,$478,R2666267,,Residential,1998,,"19 - 23085 118th Ave, Maple Ridge, BC",2,3,2,21/03/2022,"$699,000",22/03/2022,"$865,000"
540,Townhouse,"$3,193",1040 sqft,No,$576,R2666836,,Residential,1989,,"34 - 22308 124 Ave, Maple Ridge, BC",2,2,1,20/03/2022,"$599,900",22/03/2022,"$700,100"
541,Single Family Residence,"$2,564",4600 sqft,Yes,$502,R2668239,,Residential,2022,,"12288 Laity St, Maple Ridge, BC",6,6,5,20/03/2022,"$2,310,000",22/03/2022,"$2,310,000"
542,Single Family Residence,"$5,418",2788 sqft,Yes,$521,R2656716,,Residential,1997,,"23843 Zeron Ave, Maple Ridge, BC",3,5,2,24/02/2022,"$1,455,000",22/03/2022,"$1,450,000"
543,Apartment/Condominium,"$2,279",847 sqft,Yes,$648,R2666957,,Residential,2007,,"308 - 12248 224 St, Maple Ridge, BC",2,2,2,20/03/2022,"$548,900",27/03/2022,"$613,000"
544,Single Family Residence,"$5,330",3229 sqft,Yes,$433,R2666932,,Residential,2006,,"10357 Robertson St, Maple Ridge, BC",3,6,4,20/03/2022,"$1,399,900",27/03/2022,"$1,461,000"
545,Apartment/Condominium,"$2,975",1063 sqft,Yes,$751,R2663241,,Residential,2019,,"210 - 11893 227 St, Maple Ridge, BC",2,2,1,08/03/2022,"$799,000",27/03/2022,"$789,999"
546,Single Family Residence,"$7,311",4106 sqft,Yes,$482,R2657812,,Residential,2015,,"13665 Mckercher Dr, Maple Ridge, BC",3,4,4,27/02/2022,"$1,980,000",27/03/2022,"$1,850,000"
547,Single Family Residence,"$5,488",3483 sqft,Yes,$488,R2666839,,Residential,2005,,"20463 115 Ave, Maple Ridge, BC",4,6,6,20/03/2022,"$1,699,900",27/03/2022,"$1,790,000"
548,Single Family Residence,"$4,780",1735 sqft,Yes,$719,R2670072,,Residential,1987,,"11733 Driftwood Dr, Maple Ridge, BC",2,4,3,27/03/2022,"$1,249,000",-,-
