,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
369,Apartment/Condominium,"$1,471",685 sqft,Yes,$671,R2569288,,Residential,1997,,"1104 - 6611 Cooney Rd, Richmond, BC",1,2,1,18/04/2021,"$460,000",07/09/2021,"$473,000"
370,Apartment/Condominium,"$2,028",1040 sqft,No,$710,R2613213,,Residential,2007,,"601 - 5811 No. 3 Rd, Richmond, BC",2,2,1,26/08/2021,"$739,000",07/09/2021,"$729,000"
371,Townhouse,"$2,827",1443 sqft,Yes,$623,R2613228,,Residential,2009,,"3 - 6860 Eckersley Rd, Richmond, BC",2,4,2,29/08/2021,"$899,000",07/09/2021,"$990,000"
372,Apartment/Condominium,"$1,401",550 sqft,Yes,$889,R2615142,,Residential,2014,,"421 - 9333 Tomicki Ave, Richmond, BC",1,1,1,06/09/2021,"$489,000",07/09/2021,"$489,000"
373,Townhouse,"$2,108",1637 sqft,Yes,$457,R2596031,,Residential,1991,,"331 - 8300 General Currie Rd, Richmond, BC",2,4,2,21/06/2021,"$749,000",08/09/2021,"$710,000"
374,Townhouse,"$3,895",1836 sqft,Yes,$696,R2605869,,Residential,2014,,"9 - 9691 Alberta Rd, Richmond, BC",2,3,2,28/07/2021,"$1,278,000",07/09/2021,"$1,250,000"
375,Apartment/Condominium,"$1,211",493 sqft,Yes,$811,R2610769,,Residential,2009,,"202 - 6077 London Rd, Richmond, BC",1,1,1,18/08/2021,"$399,999",07/09/2021,"$399,999"
376,Single Family Residence,"$4,609",2538 sqft,Yes,$665,R2614417,,Residential,1996,,"12120 Cameron Dr, Richmond, BC",4,5,4,02/09/2021,"$1,688,000",10/09/2021,"$1,668,000"
377,Apartment/Condominium,"$1,416",576 sqft,Yes,$867,R2616151,,Residential,2008,,"107 - 9373 Hemlock Dr, Richmond, BC",1,1,1,07/09/2021,"$499,900",10/09/2021,"$505,000"
378,Apartment/Condominium,"$2,313",869 sqft,Yes,$998,R2790156,,Residential,2013,,"809 - 5177 Brighouse Way, Richmond, BC",1,1,1,18/06/2023,"$868,000",22/06/2023,"$870,000"
379,Apartment/Condominium,"$2,063",888 sqft,Yes,$809,R2614649,,Residential,2016,,"152 - 6168 London Rd, Richmond, BC",2,1,1,03/09/2021,"$719,000",10/09/2021,"$715,000"
380,Single Family Residence,"$5,977",3344 sqft,Yes,$717,R2614208,,Residential,2013,,"9011 Ash St, Richmond, BC",5,5,6,30/08/2021,"$2,399,000",09/09/2021,"$2,200,000"
381,Single Family Residence,"$5,322",2097 sqft,Yes,$905,R2613029,,Residential,1973,,"10280 Buttermere Dr, Richmond, BC",2,3,4,29/08/2021,"$1,898,000",10/09/2021,"$1,760,000"
382,Apartment/Condominium,"$1,472",740 sqft,Yes,$695,R2615166,,Residential,1995,,"907 - 8871 Lansdowne Rd, Richmond, BC",1,1,1,06/09/2021,"$515,000",09/09/2021,"$499,000"
383,Apartment/Condominium,"$1,118",653 sqft,Yes,$603,R2591707,,Residential,1979,,"316 - 8231 Granville Ave, Richmond, BC",1,1,1,09/06/2021,"$393,800",10/09/2021,"$385,000"
384,Apartment/Condominium,"$1,579",677 sqft,Yes,$766,R2616554,,Residential,2009,,"511 - 9373 Hemlock Dr, Richmond, BC",1,1,1,09/09/2021,"$519,000",12/09/2021,"$568,000"
385,Townhouse,,1438 sqft,Yes,$903,R2584727,,Residential,2022,,"15 - 9680 Williams Rd, Richmond, BC",2,4,2,24/05/2021,"$1,299,000",12/09/2021,"$1,299,000"
386,Apartment/Condominium,"$1,816",614 sqft,Yes,$944,R2615225,,Residential,2016,,"1307 - 5233 Gilbert Rd, Richmond, BC",1,1,1,06/09/2021,"$580,000",12/09/2021,"$569,000"
387,Apartment/Condominium,"$1,379",1174 sqft,Yes,$382,R2614866,,Residential,1976,,"107 - 9151 No. 5 Rd, Richmond, BC",1,2,2,06/09/2021,"$449,000",12/09/2021,"$450,000"
388,Single Family Residence,"$4,312",2556 sqft,Yes,$684,R2614216,,Residential,1974,,"4831 Mclure Ave, Richmond, BC",2,5,1,30/08/2021,"$1,750,000",12/09/2021,"$1,700,000"
389,Single Family Residence,"$4,374",3853 sqft,Yes,$453,R2615649,,Residential,1973,,"9731 Snowdon Ave, Richmond, BC",5,8,4,07/09/2021,"$1,748,000",12/09/2021,"$1,748,000"
390,Apartment/Condominium,"$1,287",701 sqft,Yes,$601,R2614275,,Residential,1994,,"230 - 8880 Jones Rd, Richmond, BC",1,1,1,01/09/2021,"$421,998",12/09/2021,"$411,000"
391,Apartment/Condominium,"$2,465",1035 sqft,Yes,$675,R2560834,,Residential,2018,,"902 - 10780 No. 5 Rd, Richmond, BC",2,2,2,03/04/2021,"$699,000",12/09/2021,"$708,888"
392,Apartment/Condominium,"$2,408",1138 sqft,Yes,$764,R2616762,,Residential,2005,,"109 - 4233 Bayview St, Richmond, BC",2,2,1,09/09/2021,"$869,900",13/09/2021,"$850,000"
393,Apartment/Condominium,"$1,489",662 sqft,Yes,$755,R2600541,,Residential,2010,,"212 - 9288 Odlin Rd, Richmond, BC",1,1,1,07/07/2021,"$499,999",13/09/2021,"$469,500"
394,Apartment/Condominium,"$1,811",731 sqft,Yes,$889,R2610938,,Residential,2008,,"902 - 5900 Alderbridge Way, Richmond, BC",2,2,1,17/08/2021,"$650,000",13/09/2021,"$635,000"
395,Single Family Residence,"$2,934",3006 sqft,No,$531,R2603596,,Residential,1975,,"11140 Seahurst Rd, Richmond, BC",4,5,6,19/07/2021,"$1,599,000",13/09/2021,"$1,610,000"
396,Townhouse,"$2,794",1442 sqft,No,$554,R2614425,,Residential,1998,,"55 - 7088 Lynnwood Dr, Richmond, BC",2,3,2,02/09/2021,"$799,999",13/09/2021,"$960,000"
397,Apartment/Condominium,"$2,025",973 sqft,Yes,$616,R2614851,,Residential,2014,,"231 - 10880 No 5 Rd, Richmond, BC",2,2,2,06/09/2021,"$599,800",13/09/2021,"$635,000"
398,Apartment/Condominium,"$1,273",568 sqft,Yes,$790,R2615249,,Residential,2003,,"209 - 8100 Saba Rd, Richmond, BC",1,1,1,06/09/2021,"$449,000",13/09/2021,"$492,000"
399,Apartment/Condominium,"$1,923",680 sqft,Yes,$880,R2611663,,Residential,2018,,"1007 - 3333 Brown Rd, Richmond, BC",1,1,1,22/08/2021,"$599,000",13/09/2021,"$617,000"
400,Apartment/Condominium,"$1,493",1169 sqft,Yes,$400,R2614031,,Residential,1975,,"212 - 8740 No. 1 Rd, Richmond, BC",1,2,1,06/09/2021,"$468,000",15/09/2021,"$510,000"
401,Single Family Residence,"$8,427",4030 sqft,Yes,$743,R2615879,,Residential,2013,,"9820 Gilhurst Cres, Richmond, BC",5,5,7,06/09/2021,"$2,998,000",14/09/2021,"$3,110,000"
402,Townhouse,"$2,533",1176 sqft,Yes,$663,R2604347,,Residential,2020,,"12 - 22600 Gilley Rd, Richmond, BC",2,3,2,22/07/2021,"$780,000",14/09/2021,"$768,000"
403,Apartment/Condominium,"$2,234",1040 sqft,Yes,"$1,151",R2609672,,Residential,2021,,"910 - 6622 Pearson Way, Richmond, BC",2,2,1,15/08/2021,"$1,198,000",14/09/2021,"$1,148,000"
404,Townhouse,"$2,128",1390 sqft,Yes,$589,R2611892,,Residential,1994,,"8 - 7831 Garden City Rd, Richmond, BC",3,4,2,22/08/2021,"$820,000",15/09/2021,"$900,000"
405,Apartment/Condominium,"$1,982",918 sqft,No,$708,R2612201,,Residential,2009,,"406 - 9288 Odlin Rd, Richmond, BC",2,2,1,22/08/2021,"$650,000",15/09/2021,"$624,000"
406,Single Family Residence,"$7,759",3050 sqft,Yes,$944,R2612336,,Residential,2020,,"6480 Camsell Cres, Richmond, BC",4,4,4,23/08/2021,"$2,880,000",15/09/2021,"$2,860,000"
407,Apartment/Condominium,"$1,524",653 sqft,Yes,$823,R2618246,,Residential,2012,,"610 - 6888 Cooney Rd, Richmond, BC",1,1,1,14/09/2021,"$538,000",14/09/2021,"$538,000"
408,Townhouse,"$2,820",1657 sqft,Yes,$633,R2613363,,Residential,2008,,"39 - 9800 Odlin Rd, Richmond, BC",3,4,4,29/08/2021,"$1,050,000",16/09/2021,"$1,230,000"
409,Single Family Residence,"$2,871",2647 sqft,Yes,$553,R2614411,,Residential,1981,,"3580 Bamfield Dr, Richmond, BC",4,5,3,01/09/2021,"$1,463,800",17/09/2021,"$1,550,000"
410,Apartment/Condominium,"$2,033",900 sqft,Yes,$833,R2613571,,Residential,2014,,"238 - 9333 Tomicki Ave, Richmond, BC",2,2,2,30/08/2021,"$750,000",16/09/2021,"$726,000"
411,Apartment/Condominium,"$1,596",542 sqft,Yes,"$1,029",R2617622,,Residential,2017,,"601 - 5233 Gilbert Rd, Richmond, BC",1,1,1,13/09/2021,"$558,000",17/09/2021,"$555,000"
412,Apartment/Condominium,"$1,314",635 sqft,Yes,$771,R2610084,,Residential,1998,,"607 - 8288 Saba Rd, Richmond, BC",1,1,1,15/08/2021,"$489,900",17/09/2021,"$477,500"
413,Single Family Residence,"$4,737",2108 sqft,Yes,$824,R2612254,,Residential,1968,,"8540 Rosehill Dr, Richmond, BC",2,5,0,24/08/2021,"$1,738,000",16/09/2021,"$1,700,000"
414,Townhouse,"$1,987",1441 sqft,No,$671,R2608921,,Residential,1980,,"6527 Pimlico Way, Richmond, BC",3,4,2,09/08/2021,"$968,000",17/09/2021,"$1,028,000"
415,Townhouse,"$2,345",1429 sqft,No,$587,R2617214,,Residential,1975,,"118 - 3031 Williams Rd, Richmond, BC",1,4,1,10/09/2021,"$839,000",16/09/2021,"$875,000"
416,Townhouse,"$3,029",1562 sqft,Yes,$638,R2615648,,Residential,2004,,"4 - 8080 Bennett Rd, Richmond, BC",3,4,0,07/09/2021,"$998,000",18/09/2021,"$1,102,500"
417,Townhouse,"$4,789",1663 sqft,Yes,$938,R2557176,,Residential,2013,,"105 - 5131 Brighouse Way, Richmond, BC",2,3,3,20/03/2021,"$1,560,000",18/09/2021,"$1,550,000"
418,Townhouse,"$2,634",1635 sqft,Yes,$519,R2617634,,Residential,2009,,"43 - 22788 Westminster Highway, Richmond, BC",2,3,2,13/09/2021,"$849,000",19/09/2021,"$920,000"
419,Townhouse,"$3,382",1472 sqft,Yes,$951,R2790765,,Residential,2021,,"43 - 9211 Mckim Way, Richmond, BC",2,3,2,19/06/2023,"$1,399,999",26/06/2023,"$1,375,000"
420,Apartment/Condominium,,828 sqft,Yes,"$1,109",R2615082,,Residential,2022,,"1216 - 6320 No. 3 Rd, Richmond, BC",2,2,1,06/09/2021,"$918,900",18/09/2021,"$918,900"
421,Townhouse,,1430 sqft,Yes,$887,R2610886,,Residential,2021,,"34 - 9211 Mckim Way, Richmond, BC",2,3,2,18/08/2021,"$1,269,000",18/09/2021,"$1,269,000"
422,Townhouse,"$2,903",1309 sqft,Yes,$762,R2613173,,Residential,2013,,"3 - 8091 No. 2 Rd, Richmond, BC",2,3,2,29/08/2021,"$998,000",18/09/2021,"$972,000"
423,Apartment/Condominium,"$1,254",806 sqft,Yes,$580,R2614631,,Residential,1973,,"1008 - 6611 Minoru Blvd, Richmond, BC",1,1,1,02/09/2021,"$468,000",18/09/2021,"$468,000"
424,Apartment/Condominium,"$1,723",785 sqft,Yes,$726,R2618315,,Residential,1998,,"327 - 12639 No. 2 Rd, Richmond, BC",1,2,11,14/09/2021,"$570,000",20/09/2021,"$557,000"
425,Apartment/Condominium,"$2,130",1316 sqft,Yes,$531,R2829219,,Residential,1988,,"1 - 7371 Minoru Blvd, Richmond, BC",2,2,2,29/10/2023,"$699,000",-,-
426,Apartment/Condominium,,646 sqft,Yes,$742,R2618908,,Residential,2024,,"222 - 23200 Gilley Rd, Richmond, BC",1,1,1,16/09/2021,"$479,900",20/09/2021,"$479,900"
427,Single Family Residence,"$5,674",2992 sqft,Yes,$631,R2617920,,Residential,2011,,"12128 Woodhead Rd, Richmond, BC",5,6,0,12/09/2021,"$1,888,000",20/09/2021,"$2,100,000"
428,Single Family Residence,"$7,342",3312 sqft,Yes,$842,R2613555,,Residential,2012,,"10411 Reynolds Dr, Richmond, BC",4,5,6,30/08/2021,"$2,788,800",20/09/2021,"$2,700,000"
429,Apartment/Condominium,"$1,082",545 sqft,Yes,$732,R2618306,,Residential,1997,,"337 - 5888 Dover Cres, Richmond, BC",1,1,1,14/09/2021,"$399,000",20/09/2021,"$400,000"
430,Apartment/Condominium,"$3,641",1369 sqft,Yes,$839,R2612040,,Residential,2007,,"1905 - 5088 Kwantlen St, Richmond, BC",2,3,1,22/08/2021,"$1,149,900",20/09/2021,"$1,058,000"
431,Single Family Residence,"$4,391",2839 sqft,Yes,$598,R2618178,,Residential,1989,,"3651 Cunningham Dr, Richmond, BC",3,4,4,14/09/2021,"$1,698,000",20/09/2021,"$1,820,000"
432,Single Family Residence,"$5,106",1717 sqft,Yes,"$1,019",R2619362,,Residential,1974,,"6811 Chelmsford St, Richmond, BC",2,3,6,19/09/2021,"$1,750,000",22/09/2021,"$1,728,000"
433,Apartment/Condominium,"$1,623",775 sqft,Yes,$643,R2618288,,Residential,2007,,"317 - 9233 Ferndale Rd, Richmond, BC",1,2,1,13/09/2021,"$499,000",21/09/2021,"$577,000"
434,Apartment/Condominium,"$1,504",566 sqft,Yes,"$1,058",R2807004,,Residential,2015,,"909 - 9099 Cook Rd, Richmond, BC",1,1,1,13/08/2023,"$599,000",21/08/2023,"$599,000"
435,Townhouse,"$2,049",1115 sqft,No,$626,R2607108,,Residential,1978,,"13 - 11491 7th Ave, Richmond, BC",1,3,2,02/08/2021,"$699,000",21/09/2021,"$687,000"
436,Apartment/Condominium,"$1,743",927 sqft,Yes,$678,R2579368,,Residential,1995,,"209 - 8180 Jones Rd, Richmond, BC",2,2,1,09/05/2021,"$629,000",22/09/2021,"$615,000"
437,Apartment/Condominium,,452 sqft,Yes,"$1,128",R2619165,,Residential,2022,,"1404 - 6328 No. 3 Rd, Richmond, BC",1,1,0,19/09/2021,"$510,000",22/09/2021,"$540,000"
438,Townhouse,"$2,473",1551 sqft,Yes,$604,R2606631,,Residential,1994,,"38 - 12871 Jack Bell Dr, Richmond, BC",2,4,2,02/08/2021,"$938,000",22/09/2021,"$925,000"
439,Single Family Residence,"$4,170",2017 sqft,No,$842,R2607335,,Residential,1973,,"10351 Mortfield Rd, Richmond, BC",2,5,4,01/08/2021,"$1,699,900",22/09/2021,"$1,635,000"
440,Single Family Residence,"$3,753",1056 sqft,No,"$1,562",R2608728,,Residential,1955,,"4780 Westminster Highway, Richmond, BC",1,3,2,09/08/2021,"$1,650,000",24/09/2021,"$1,550,000"
441,Apartment/Condominium,"$1,553",873 sqft,Yes,$948,R2599050,,Residential,2020,,"617 - 5508 Hollybridge Way, Richmond, BC",2,2,1,05/07/2021,"$828,000",24/09/2021,"$815,000"
442,Single Family Residence,"$4,058",2890 sqft,Yes,$518,R2619177,,Residential,1979,,"5566 Westminster Highway, Richmond, BC",3,6,8,19/09/2021,"$1,499,900",24/09/2021,"$1,550,000"
443,Townhouse,"$3,429",1765 sqft,Yes,$814,R2620607,,Residential,2019,,"5 - 5071 Steveston Highway, Richmond, BC",2,3,2,20/09/2021,"$1,438,000",24/09/2021,"$1,438,000"
444,Apartment/Condominium,"$1,333",1122 sqft,Yes,$443,R2584690,,Residential,1981,,"216 - 5800 Cooney Rd, Richmond, BC",1,2,1,24/05/2021,"$498,000",24/09/2021,"$479,000"
445,Apartment/Condominium,"$1,843",1372 sqft,Yes,$459,R2617302,,Residential,1989,,"308 - 7500 Abercrombie Dr, Richmond, BC",2,2,1,12/09/2021,"$630,000",24/09/2021,"$625,000"
446,Apartment/Condominium,"$12,318",2820 sqft,Yes,"$1,769",R2899300,,Residential,2021,,"1205 - 6688 Pearson Way, Richmond, BC",4,4,5,25/06/2024,"$4,988,888",-,Not Sold Yet
447,Apartment/Condominium,"$1,399",1013 sqft,Yes,$424,R2618615,,Residential,1984,,"140 - 8500 Ackroyd Rd, Richmond, BC",2,2,1,14/09/2021,"$429,800",24/09/2021,"$416,000"
448,Single Family Residence,"$2,767",1300 sqft,Yes,$907,R2528825,,Residential,9999,,"23191 Westminster Highway, Richmond, BC",1,3,4,13/01/2021,"$1,180,000",26/09/2021,"$1,140,000"
449,Apartment/Condominium,"$1,179",739 sqft,Yes,$579,R2619496,,Residential,1984,,"306 - 7471 Blundell Rd, Richmond, BC",1,1,1,19/09/2021,"$428,000",26/09/2021,"$405,000"
450,Apartment/Condominium,"$2,350",823 sqft,Yes,$850,R2620715,,Residential,2018,,"612 - 5580 No. 3 Rd, Richmond, BC",2,2,1,22/09/2021,"$699,999",26/09/2021,"$780,000"
451,Apartment/Condominium,"$2,063",865 sqft,Yes,$843,R2619129,,Residential,2016,,"151 - 6168 London Rd, Richmond, BC",2,1,1,16/09/2021,"$729,900",26/09/2021,"$747,000"
452,Apartment/Condominium,"$2,231",975 sqft,Yes,"$1,075",R2612426,,Residential,2021,,"510 - 6688 Pearson Way, Richmond, BC",2,2,1,25/08/2021,"$1,048,888",26/09/2021,"$1,008,464"
453,Townhouse,"$2,372",1501 sqft,No,$532,R2620948,,Residential,1981,,"6 - 8551 Cook Rd, Richmond, BC",2,3,2,23/09/2021,"$799,000",26/09/2021,"$800,000"
454,Apartment/Condominium,"$1,877",1258 sqft,Yes,$595,R2617290,,Residential,1989,,"327 - 12873 Railway Ave, Richmond, BC",2,2,2,12/09/2021,"$749,700",26/09/2021,"$725,000"
455,Apartment/Condominium,"$1,408",541 sqft,Yes,"$1,071",R2694433,,Residential,2014,,"610 - 6951 Elmbridge Way, Richmond, BC",1,1,1,29/05/2022,"$579,900",-,-
456,Single Family Residence,"$3,226",1562 sqft,Yes,"$1,120",R2666384,,Residential,1983,,"9291 Auburn Dr, Richmond, BC",3,4,2,16/03/2022,"$1,750,000",-,-
457,Apartment/Condominium,,861 sqft,Yes,$719,R2618842,,Residential,2024,,"415 - 23200 Gilley Rd, Richmond, BC",2,2,1,16/09/2021,"$619,900",27/09/2021,"$619,900"
458,Apartment/Condominium,"$1,708",706 sqft,No,$706,R2619263,,Residential,2020,,"322 - 4033 May Dr, Richmond, BC",1,1,1,19/09/2021,"$499,000",27/09/2021,"$556,000"
459,Apartment/Condominium,"$1,280",794 sqft,Yes,$754,R2619878,,Residential,2020,,"214 - 4033 May Dr, Richmond, BC",2,2,1,19/09/2021,"$599,000",27/09/2021,"$620,000"
460,Townhouse,"$2,382",1656 sqft,No,$518,R2615972,,Residential,1992,,"6 - 8591 Blundell Rd, Richmond, BC",2,3,1,07/09/2021,"$859,000",27/09/2021,"$850,000"
461,Apartment/Condominium,"$1,509",993 sqft,Yes,$441,R2619379,,Residential,1989,,"111 - 8651 Ackroyd Rd, Richmond, BC",2,2,1,19/09/2021,"$438,000",27/09/2021,"$453,000"
462,Single Family Residence,"$3,177",1617 sqft,Yes,$803,R2619195,,Residential,1984,,"9331 Mcburney Dr, Richmond, BC",3,3,0,15/09/2021,"$1,299,000",27/09/2021,"$1,300,000"
463,Townhouse,"$1,582",1221 sqft,No,$538,R2620103,,Residential,1971,,"14 - 10200 4 Th Ave, Richmond, BC",1,3,1,21/09/2021,"$658,000",27/09/2021,"$644,000"
464,Single Family Residence,"$5,621",2927 sqft,Yes,$785,R2604861,,Residential,2003,,"3353 Trutch Ave, Richmond, BC",4,5,2,25/07/2021,"$2,298,000",28/09/2021,"$2,218,000"
465,Single Family Residence,"$4,173",1829 sqft,Yes,$819,R2619374,,Residential,1976,,"4151 Lancelot Dr, Richmond, BC",2,3,6,19/09/2021,"$1,499,000",28/09/2021,"$1,540,000"
466,Apartment/Condominium,"$2,286",1259 sqft,No,$587,R2619533,,Residential,1991,,"1005 - 8831 Lansdowne Rd, Richmond, BC",2,2,1,16/09/2021,"$740,000",28/09/2021,"$640,000"
467,Single Family Residence,"$7,677",3667 sqft,Yes,$760,R2616886,,Residential,2003,,"5531 Blundell Rd, Richmond, BC",4,5,3,12/09/2021,"$2,790,000",28/09/2021,"$2,533,888"
468,Apartment/Condominium,"$1,277",883 sqft,Yes,$451,R2618808,,Residential,1981,,"109 - 8400 Lansdowne Rd, Richmond, BC",1,2,1,14/09/2021,"$399,000",28/09/2021,"$436,800"
469,Single Family Residence,"$3,888",2610 sqft,No,$612,R2620799,,Residential,1971,,"9391 Arvida Dr, Richmond, BC",2,5,4,23/09/2021,"$1,599,900",28/09/2021,"$1,680,000"
470,Apartment/Condominium,"$1,316",1051 sqft,Yes,$465,R2621668,,Residential,1973,,"314 - 8740 No. 1 Rd, Richmond, BC",1,2,1,27/09/2021,"$489,000",28/09/2021,"$520,000"
471,Townhouse,"$2,706",1286 sqft,Yes,$712,R2619918,,Residential,2011,,"8 - 9533 Tomicki Ave, Richmond, BC",2,2,2,20/09/2021,"$916,000",28/09/2021,"$900,800"
472,Single Family Residence,"$4,740",2956 sqft,Yes,$631,R2608787,,Residential,1974,,"10771 Spender Crt, Richmond, BC",3,6,2,09/08/2021,"$1,868,000",30/09/2021,"$1,791,800"
473,Apartment/Condominium,"$1,467",1163 sqft,Yes,$666,R2859117,,Residential,1988,,"316 - 7500 Abercrombie Dr, Richmond, BC",2,2,1,11/03/2024,"$775,000",26/03/2024,"$727,500"
474,Single Family Residence,"$4,552",2113 sqft,Yes,$842,R2620245,,Residential,1963,,"8251 Fairbrook Cres, Richmond, BC",3,5,3,19/09/2021,"$1,780,000",30/09/2021,"$1,727,564"
475,Apartment/Condominium,"$1,966",860 sqft,Yes,$754,R2622056,,Residential,2010,,"806 - 3333 Corvette Way, Richmond, BC",2,2,1,28/09/2021,"$649,000",30/09/2021,"$649,000"
476,Single Family Residence,"$7,362",2976 sqft,No,"$1,343",R2560595,,Residential,1964,,"4280 River Rd, Richmond, BC",2,5,2,05/04/2021,"$3,999,000",30/09/2021,"$3,800,000"
477,Townhouse,"$2,868",1451 sqft,Yes,$549,R2619659,,Residential,1998,,"42 - 7100 Lynnwood Dr, Richmond, BC",3,4,2,19/09/2021,"$798,000",30/09/2021,"$980,000"
478,Apartment/Condominium,"$2,058",811 sqft,Yes,$862,R2619430,,Residential,2014,,"805 - 6951 Elmbridge Way, Richmond, BC",2,2,1,19/09/2021,"$699,800",30/09/2021,"$697,800"
479,Apartment/Condominium,"$2,186",863 sqft,Yes,$750,R2620824,,Residential,2006,,"6406 - 5117 Garden City Rd, Richmond, BC",2,2,1,23/09/2021,"$648,000",30/09/2021,"$638,800"
480,Single Family Residence,"$4,372",1979 sqft,Yes,$732,R2619254,,Residential,1970,,"10711 Roselea Cres, Richmond, BC",2,3,4,19/09/2021,"$1,450,000",02/10/2021,"$1,650,000"
481,Apartment/Condominium,"$1,134",926 sqft,Yes,$430,R2614542,,Residential,1977,,"222 - 9151 No. 5 Rd, Richmond, BC",1,1,1,29/08/2021,"$399,000",02/10/2021,"$373,000"
482,Single Family Residence,"$2,653",1381 sqft,Yes,$905,R2601587,,Residential,9999,,"1200 Douglas Cres, Richmond, BC",2,3,2,11/07/2021,"$1,250,000",02/10/2021,"$1,230,000"
483,Apartment/Condominium,"$1,997",1069 sqft,Yes,$550,R2622659,,Residential,1997,,"211 - 5800 Andrews Rd, Richmond, BC",2,2,1,29/09/2021,"$589,000",02/10/2021,"$589,000"
484,Single Family Residence,"$4,447",2584 sqft,Yes,$808,R2620867,,Residential,1985,,"12380 Hayashi Crt, Richmond, BC",3,3,4,26/09/2021,"$2,088,000",02/10/2021,"$2,120,000"
485,Townhouse,,1264 sqft,Yes,$781,R2621215,,Residential,2021,,"8 - 13040 No. 2 Rd, Richmond, BC",2,3,2,26/09/2021,"$988,000",02/10/2021,"$983,000"
486,Single Family Residence,"$4,269",1848 sqft,Yes,$919,R2620775,,Residential,2006,,"4711 Duncliffe Rd, Richmond, BC",2,4,4,23/09/2021,"$1,699,000",02/10/2021,"$1,735,000"
487,Townhouse,"$2,794",1201 sqft,Yes,$766,R2615737,,Residential,2016,,"1 - 8633 Capstan Way, Richmond, BC",3,2,1,06/09/2021,"$920,000",02/10/2021,"$915,000"
488,Single Family Residence,"$4,015",2738 sqft,Yes,$657,R2621832,,Residential,1987,,"8791 Allison St, Richmond, BC",3,5,2,27/09/2021,"$1,798,900",04/10/2021,"$1,800,000"
489,Apartment/Condominium,$994,640 sqft,Yes,$778,R2615660,,Residential,2008,,"906 - 9171 Ferndale Rd, Richmond, BC",1,1,1,06/09/2021,"$498,000",03/10/2021,"$499,000"
490,Townhouse,"$5,650",2535 sqft,Yes,$942,R2619836,,Residential,2017,,"15 - 9055 Dayton Ave, Richmond, BC",4,4,2,20/09/2021,"$2,388,000",04/10/2021,"$2,378,000"
491,Townhouse,"$2,547",2312 sqft,No,$427,R2617389,,Residential,1977,,"37 - 6600 Lucas Rd, Richmond, BC",2,3,2,12/09/2021,"$989,000",03/10/2021,"$980,000"
492,Single Family Residence,"$4,501",2888 sqft,Yes,$584,R2621447,,Residential,1986,,"5731 Bouchard Gate, Richmond, BC",3,6,4,26/09/2021,"$1,688,000",03/10/2021,"$1,958,000"
493,Single Family Residence,"$9,406",4046 sqft,No,$934,R2613731,,Residential,2019,,"8700 Saunders Rd, Richmond, BC",6,6,3,31/08/2021,"$3,780,000",04/10/2021,"$3,500,000"
494,Apartment/Condominium,$943,636 sqft,Yes,$594,R2603354,,Residential,1982,,"214 - 8511 Ackroyd Rd, Richmond, BC",1,1,1,18/07/2021,"$378,000",03/10/2021,"$370,000"
495,Single Family Residence,"$6,953",3636 sqft,Yes,"$1,072",R2839972,,Residential,2023,,"8540 Littlemore Pl, Richmond, BC",5,5,5,07/01/2024,"$3,900,000",06/03/2024,"$3,518,000"
496,Townhouse,"$3,291",1814 sqft,Yes,$715,R2621352,,Residential,2001,,"1 - 6811 Livingstone Pl, Richmond, BC",3,4,2,26/09/2021,"$1,298,000",06/10/2021,"$1,408,000"
497,Apartment/Condominium,"$2,372",888 sqft,Yes,$887,R2622131,,Residential,2016,,"708 - 6188 No. 3 Rd, Richmond, BC",2,2,1,28/09/2021,"$788,000",06/10/2021,"$770,000"
498,Apartment/Condominium,"$1,426",970 sqft,Yes,$514,R2621107,,Residential,1983,,"119 - 7531 Minoru Blvd, Richmond, BC",1,2,1,26/09/2021,"$498,800",05/10/2021,"$535,000"
499,Single Family Residence,"$3,813",1741 sqft,Yes,$797,R2621768,,Residential,2002,,"4368 Blair Dr, Richmond, BC",2,3,2,26/09/2021,"$1,388,000",05/10/2021,"$1,380,000"
500,Apartment/Condominium,"$2,775",991 sqft,No,$936,R2622316,,Residential,2020,,"1002 - 5508 Hollybridge Way, Richmond, BC",2,2,1,27/09/2021,"$928,000",06/10/2021,"$885,000"
501,Apartment/Condominium,"$1,055",744 sqft,Yes,$537,R2622321,,Residential,1992,,"101 - 8580 General Currie Rd, Richmond, BC",1,1,1,29/09/2021,"$399,800",06/10/2021,"$408,000"
502,Single Family Residence,"$4,090",2458 sqft,No,$686,R2622911,,Residential,1975,,"10251 Cornerbrook Cres, Richmond, BC",3,4,4,03/10/2021,"$1,688,000",05/10/2021,"$1,768,000"
503,Apartment/Condominium,,829 sqft,Yes,$699,R2618760,,Residential,2024,,"221 - 23200 Gilley Rd, Richmond, BC",2,2,2,16/09/2021,"$579,900",05/10/2021,"$579,900"
504,Apartment/Condominium,"$1,636",1150 sqft,Yes,$581,R2615702,,Residential,1991,,"129 - 8520 General Currie Rd, Richmond, BC",2,2,1,06/09/2021,"$669,000",07/10/2021,"$652,500"
505,Apartment/Condominium,,549 sqft,Yes,$837,R2623206,,Residential,2024,,"326 - 23200 Gilley Rd, Richmond, BC",1,1,1,30/09/2021,"$459,900",07/10/2021,"$459,900"
