,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
0,Townhouse,,1891 sqft,Yes,$417,R2527085,,Residential,2021,,"2828 156 St, Surrey, BC",2,4,0,06/01/2021,"$789,990",09/01/2021,"$779,990"
1,Single Family Residence,"$3,321",2487 sqft,Yes,$402,R2589453,,Residential,1996,,"14897 57b Ave, Surrey, BC",3,3,0,06/06/2021,"$999,999",23/06/2021,"$1,040,000"
2,Condo Townhouse,"$2,500",1200-1399 sqft,Attached,$442,X4393007,,3-Storey,,,"15030 58 Ave, Surrey, BC",3,3,2,25/03/2019,"$575,000",01/05/2019,"$570,000"
3,Duplex,"$4,528",3831 sqft,Yes,$404,R2527785,,Residential Income,1968,,"9727 123a St, Surrey, BC",6,11,6,10/01/2021,"$1,550,000",13/01/2021,"$1,592,000"
4,Condo Townhouse,$118,2000-2249 sqft,Surface,$134,X3146029,,Multi-Level,,,"51 - 13813 102 Ave, Surrey, BC",2,3,1,27/06/2015,"$284,900",20/09/2016,"$315,000"
5,Detached,"$4,599",-,Attached,,X3294960,204.01 feet x 171.67 feet,2-Storey,,,"13484 56 Ave, Surrey, BC",4,4,4,24/08/2015,"$1,200,000",20/11/2015,"$1,150,000"
6,,,-,No,,R2598060,,Residential Lease,,,"13696 100 Ave, Surrey, BC",1,1,0,01/07/2021,"$1,550",12/07/2021,"$1,550"
7,Townhouse,"$4,213",2053 sqft,Yes,$486,R2591606,,Residential,2002,,"3500 144 St, Surrey, BC",2,3,0,13/06/2021,"$999,000",14/06/2021,"$1,050,000"
8,Single Family Residence,"$9,986",2265 sqft,Yes,"$2,114",R2560515,,Residential,1971,,"2067 176 St, Surrey, BC",1,4,0,05/04/2021,"$4,790,000",08/04/2021,"$4,200,000"
9,Single Family Residence,"$3,981",2625 sqft,Yes,$490,R2567307,,Residential,1981,,"14068 17b Ave, Surrey, BC",2,5,0,15/04/2021,"$1,288,000",16/04/2021,"$1,370,000"
10,Single Family Residence,"$4,275",4225 sqft,Yes,$342,R2563790,,Residential,2001,,"6576 125a St, Surrey, BC",4,8,0,12/04/2021,"$1,449,000",19/04/2021,"$1,520,000"
11,Single Family Residence,"$6,770",2758 sqft,Yes,$609,R2850035,,Residential,1979,,"15062 92a Ave, Surrey, BC",5,7,6,13/02/2024,"$1,680,000",06/03/2024,"$1,665,000"
12,Single Family Residence,"$4,611",2400 sqft,Yes,$541,R2561953,,Residential,1978,,"8963 Crichton Dr, Surrey, BC",3,5,0,01/04/2021,"$1,298,888",14/04/2021,"$1,351,000"
13,Single Family Residence,"$3,324",1075 sqft,Yes,$994,R2545374,,Residential,1967,,"9731 116 St, Surrey, BC",1,2,0,22/03/2021,"$1,069,000",12/04/2021,"$1,040,000"
14,Quadruplex,"$9,922",2199 sqft,No,"$1,523",R2566951,,Residential Income,1987,,"13847 108 Ave, Surrey, BC",4,6,0,11/04/2021,"$3,350,000",12/04/2021,"$3,300,000"
15,Townhouse,"$2,924",1373 sqft,Yes,$501,R2593760,,Residential,2014,,"6945 185 St, Surrey, BC",2,3,0,16/06/2021,"$689,000",21/06/2021,"$725,000"
16,Townhouse,"$2,073",1087 sqft,Yes,$551,R2586494,,Residential,2019,,"17555 57a Ave, Surrey, BC",2,2,0,27/05/2021,"$599,900",06/06/2021,"$610,000"
17,Single Family Residence,"$3,383",1596 sqft,No,$751,R2572978,,Residential,1961,,"13111 100 Ave, Surrey, BC",1,4,0,27/04/2021,"$1,199,900",05/05/2021,"$1,180,000"
18,Single Family Residence,"$6,219",2702 sqft,Yes,$591,R2806931,,Residential,1975,,"10185 145 St, Surrey, BC",3,4,10,14/08/2023,"$1,598,888",28/10/2023,"$1,435,000"
19,Townhouse,"$2,048",1297 sqft,Yes,$499,R2588562,,Residential,2016,,"13636 81a Ave, Surrey, BC",2,3,0,02/06/2021,"$648,000",05/06/2021,"$705,000"
20,Single Family Residence,"$4,502",3356 sqft,No,$357,R2572528,,Residential,1972,,"14142 79a Ave, Surrey, BC",4,8,0,26/04/2021,"$1,199,000",07/05/2021,"$1,375,000"
21,Single Family Residence,"$3,870",2608 sqft,No,$498,R2570977,,Residential,1975,,"6593 Swanson Pl, Surrey, BC",2,6,0,22/04/2021,"$1,299,000",07/05/2021,"$1,275,000"
22,Single Family Residence,"$4,507",1923 sqft,Yes,$784,R2553872,,Residential,1955,,"2346 124 St, Surrey, BC",2,3,0,14/03/2021,"$1,508,000",07/05/2021,"$1,480,000"
23,Townhouse,"$2,583",1776 sqft,Yes,$494,R2780155,,Residential,1994,,"155 - 15501 89a Ave, Surrey, BC",2,3,2,21/05/2023,"$879,000",25/05/2023,"$940,000"
24,Townhouse,"$2,495",1364 sqft,Yes,$512,R2585288,,Residential,2016,,"6162 138 St, Surrey, BC",2,3,0,22/05/2021,"$699,333",04/06/2021,"$720,000"
25,Single Family Residence,"$4,248",2446 sqft,No,$817,R2573201,,Residential,2005,,"13891 Grosvenor Rd, Surrey, BC",2,5,8,27/04/2021,"$2,000,000",15/05/2021,"$1,950,000"
26,Single Family Residence,"$3,517",1850 sqft,Yes,$642,R2578783,,Residential,1977,,"9548 Nairn Pl, Surrey, BC",1,3,0,10/05/2021,"$1,189,000",16/05/2021,"$1,279,999"
27,Single Family Residence,"$3,472",1700 sqft,Yes,"$1,176",R2573182,,Residential,9999,,"13883 Grosvenor Rd, Surrey, BC",2,4,12,27/04/2021,"$2,000,000",15/05/2021,"$1,950,000"
28,Townhouse,"$2,443", 2sq81tf4,Yes,$489,R2592843,,Residential,2014,,"6123 138 St, Surrey, BC",2,3,0,13/06/2021,"$699,000",24/06/2021,"$705,000"
29,Townhouse,"$1,579",1380 sqft,Yes,$398,R2485153,,Residential,1985,,"68 - 9287 122 St, Surrey, BC",2,2,1,30/07/2020,"$549,880",14/05/2021,"$550,000"
30,Single Family Residence,"$6,650",4934 sqft,Yes,$484,R2579918,,Residential,1996,,"16337 Morgan Creek Cres, Surrey, BC",4,5,0,11/05/2021,"$2,390,000",15/05/2021,"$2,330,000"
31,Single Family Residence,"$3,581",2288 sqft,No,$568,R2573880,,Residential,1958,,"9861 121 St, Surrey, BC",2,5,0,28/04/2021,"$1,300,000",16/05/2021,"$1,275,000"
32,Townhouse,"$2,111",1731 sqft,Yes,$418,R2579994,,Residential,1996,,"10340 156 St, Surrey, BC",2,3,0,09/05/2021,"$724,900",18/05/2021,"$725,000"
33,Townhouse,"$2,647",1468 sqft,Yes,$476,R2594489,,Residential,2008,,"2979 156 St, Surrey, BC",2,3,0,20/06/2021,"$699,000",27/06/2021,"$778,000"
34,Single Family Residence,"$6,232",2304 sqft,Yes,"$1,041",R2671698,,Residential,1962,,"13911 18 Ave, Surrey, BC",3,5,7,31/03/2022,"$2,400,000",07/04/2022,"$2,370,000"
35,Single Family Residence,"$5,229",4884 sqft,Yes,$388,R2583702,,Residential,2012,,"13088 67a Ave, Surrey, BC",5,6,0,19/05/2021,"$1,899,000",19/05/2021,"$1,750,000"
36,Single Family Residence,"$4,142",1855 sqft,Yes,$635,R2549882,,Residential,1988,,"16319 Glenwood Cres S, Surrey, BC",2,4,0,11/03/2021,"$1,179,000",19/05/2021,"$1,182,500"
37,Single Family Residence,"$5,192",3755 sqft,Yes,$399,R2575727,,Residential,1990,,"16628 Cherryhill Cres, Surrey, BC",3,4,0,03/05/2021,"$1,499,000",19/05/2021,"$1,430,000"
38,Townhouse,"$2,619",1659 sqft,No,$421,R2581138,,Residential,2008,,"66 - 18199 70 Ave, Surrey, BC",3,3,2,16/05/2021,"$699,800",18/05/2021,"$715,000"
39,Single Family Residence,,3586 sqft,Yes,$501,R2583651,,Residential,2021,,"16565 20 Ave, Surrey, BC",4,6,0,19/05/2021,"$1,800,000",19/05/2021,"$1,820,000"
40,Townhouse,"$3,167",1475 sqft,Yes,$610,R2877594,,Residential,2010,,"47 - 3009 156 St, Surrey, BC",2,3,2,28/04/2024,"$899,888",-,Not Sold Yet
41,Townhouse,"$2,071",1431 sqft,No,$419,R2560602,,Residential,1979,,"1873 Lilac Dr, Surrey, BC",1,2,0,04/04/2021,"$599,900",21/05/2021,"$595,000"
42,Townhouse,"$2,689",2026 sqft,Yes,$369,R2595729,,Residential,1993,,"13900 Hyland Rd, Surrey, BC",3,4,0,22/06/2021,"$749,000",25/06/2021,"$750,000"
43,Single Family Residence,"$4,393",3726 sqft,Yes,$455,R2567673,,Residential,1991,,"12506 75a Ave, Surrey, BC",5,7,0,16/04/2021,"$1,699,000",21/05/2021,"$1,640,000"
44,Single Family Residence,"$4,789",2505 sqft,Yes,$598,R2881013,,Residential,1990,,"8648 140 St, Surrey, BC",2,4,4,07/05/2024,"$1,499,000",-,-
45,Townhouse,"$1,931",1300 sqft,Yes,$492,R2576959,,Residential,2006,,"6366 126 St, Surrey, BC",2,2,0,04/05/2021,"$639,999",21/05/2021,"$622,000"
46,Single Family Residence,"$6,663",5996 sqft,Yes,$326,R2577301,,Residential,1996,,"14488 57 Ave, Surrey, BC",6,7,0,05/05/2021,"$1,959,000",21/05/2021,"$1,890,000"
47,Manufactured Home,$229,960 sqft,No,$187,R2583115,,Residential,1989,,"13507 81 Ave, Surrey, BC",1,2,0,16/05/2021,"$180,000",21/05/2021,"$175,000"
48,Single Family Residence,,3821 sqft,Yes,$549,R2576266,,Residential,2021,,"16785 18 Ave, Surrey, BC",5,7,0,03/05/2021,"$2,099,900",23/05/2021,"$2,075,000"
49,Single Family Residence,"$5,247",2404 sqft,Yes,$619,R2565329,,Residential,1999,,"15575 36b Ave, Surrey, BC",2,3,0,13/04/2021,"$1,489,900",23/05/2021,"$1,480,000"
50,Townhouse,"$1,896",1053 sqft,No,$569,R2593544,,Residential,2012,,"19477 72a Ave, Surrey, BC",2,2,0,15/06/2021,"$599,800",20/06/2021,"$632,000"
51,Townhouse,,1918 sqft,Yes,$469,R2599375,,Residential,2021,,"17557 100 Ave, Surrey, BC",3,4,0,04/07/2021,"$899,900",05/07/2021,"$899,900"
52,Single Family Residence,,3700 sqft,Yes,$432,R2575249,,Residential,2021,,"12778 59a Ave, Surrey, BC",5,6,0,02/05/2021,"$1,599,000",23/05/2021,"$1,597,000"
53,Townhouse,"$2,706",1845 sqft,Yes,$378,R2591526,,Residential,2008,,"6575 192 St, Surrey, BC",2,4,0,09/06/2021,"$699,000",20/06/2021,"$765,000"
54,Townhouse,"$2,281",1802 sqft,Yes,$360,R2582563,,Residential,1994,,"9310 King George Blvd, Surrey, BC",2,3,0,19/05/2021,"$650,000",23/05/2021,"$675,000"
55,Townhouse,"$2,498",1349 sqft,Yes,$510,R2595775,,Residential,2011,,"2955 156 St, Surrey, BC",2,2,0,22/06/2021,"$689,000",28/06/2021,"$689,000"
56,Townhouse,"$2,180",1824 sqft,Yes,$382,R2591468,,Residential,2000,,"6747 137 St, Surrey, BC",3,3,0,09/06/2021,"$698,000",29/06/2021,"$712,000"
57,Townhouse,"$2,744",2302 sqft,Yes,$368,R2581119,,Residential,1999,,"15959 82 Ave, Surrey, BC",3,4,0,16/05/2021,"$849,000",24/05/2021,"$880,000"
58,Townhouse,,-,No,,R2755402,,Residential Lease,,,"15151 Edmund Dr, Surrey, BC",3,3,2,24/02/2023,"$3,380",07/03/2023,"$3,380"
59,Townhouse,"$3,069",1682 sqft,Yes,$505,R2598946,,Residential,2016,,"2958 159 St, Surrey, BC",3,4,0,06/07/2021,"$849,900",07/07/2021,"$900,000"
60,Single Family Residence,"$4,441",3857 sqft,Yes,$414,R2582090,,Residential,1999,,"16015 79a Ave, Surrey, BC",3,6,0,17/05/2021,"$1,599,999",24/05/2021,"$1,605,000"
61,Townhouse,"$2,429",1945 sqft,Yes,$398,R2576938,,Residential,2005,,"18839 69 Ave, Surrey, BC",3,3,0,02/05/2021,"$775,000",24/05/2021,"$788,800"
62,Manufactured Home,$229,960 sqft,No,$187,R2583115,,Residential,1989,,"13507 81 Ave, Surrey, BC",1,2,0,16/05/2021,"$180,000",21/05/2021,"$175,000"
63,Single Family Residence,"$3,695",2453 sqft,Yes,$521,R2582399,,Residential,1966,,"11826 100 Ave, Surrey, BC",2,4,0,16/05/2021,"$1,278,900",24/05/2021,"$1,247,000"
64,Single Family Residence,,3056 sqft,Yes,$556,R2575609,,Residential,2021,,"850 163 A St, Surrey, BC",3,4,0,02/05/2021,"$1,699,900",26/05/2021,"$1,699,900"
65,Single Family Residence,"$9,528",6719 sqft,Yes,$475,R2785614,,Residential,2006,,"8488 171a St, Surrey, BC",7,10,11,05/06/2023,"$3,198,000",16/06/2023,"$3,080,000"
66,Single Family Residence,"$7,499",5486 sqft,Yes,$362,R2856705,,Residential,2002,,"16976 105a Ave, Surrey, BC",5,8,4,03/07/2024,"$1,990,000",-,Not Sold Yet
67,Single Family Residence,"$3,485",1809 sqft,Yes,$552,R2582320,,Residential,1951,,"18435 56 Ave, Surrey, BC",2,3,0,16/05/2021,"$999,999",26/05/2021,"$999,999"
68,Single Family Residence,"$4,456",2167 sqft,Yes,$599,R2581154,,Residential,2012,,"19110 73 Ave, Surrey, BC",3,4,0,16/05/2021,"$1,299,900",26/05/2021,"$1,260,000"
69,Single Family Residence,"$5,684",3745 sqft,Yes,$480,R2635574,,Residential,2010,,"15013 59a Ave, Surrey, BC",5,7,4,27/11/2021,"$1,799,000",05/12/2021,"$1,862,000"
70,Townhouse,"$2,571",1672 sqft,No,$418,R2583354,,Residential,2011,,"7121 192 St, Surrey, BC",2,3,0,19/05/2021,"$699,888",26/05/2021,"$718,000"
71,Single Family Residence,"$4,092",1933 sqft,Yes,$636,R2594033,,Residential,2003,,"15288 36 Ave, Surrey, BC",2,3,0,14/06/2021,"$1,230,000",07/07/2021,"$1,188,800"
72,Single Family Residence,"$9,975",4209 sqft,Yes,$781,R2586082,,Residential,1993,,"16441 26 Ave, Surrey, BC",3,6,0,26/05/2021,"$3,290,000",28/05/2021,"$3,300,000"
73,Townhouse,"$2,367",1248 sqft,Yes,$480,R2585484,,Residential,2007,,"7088 191 St, Surrey, BC",2,2,0,25/05/2021,"$599,900",30/05/2021,"$650,000"
74,Single Family Residence,"$4,925",2986 sqft,Yes,$518,R2581734,,Residential,2012,,"16062 28a Ave, Surrey, BC",4,4,0,17/05/2021,"$1,549,000",28/05/2021,"$1,539,000"
75,Single Family Residence,"$6,180",5463 sqft,Yes,$447,R2583262,,Residential,2012,,"17160 4 Ave, Surrey, BC",5,7,0,20/05/2021,"$2,446,000",28/05/2021,"$2,450,000"
76,Townhouse,,-,No,,R2822405,,Residential Lease,,,"16433 19 Ave, Surrey, BC",3,3,0,04/10/2023,"$3,200",16/11/2023,"$3,200"
77,Single Family Residence,"$6,149",5833 sqft,Yes,$375,R2581882,,Residential,2017,,"11867 River Rd, Surrey, BC",6,9,0,17/05/2021,"$2,188,000",28/05/2021,"$2,000,000"
78,Townhouse,"$2,115",1148 sqft,Yes,$500,R2593896,,Residential,2002,,"8383 159 St, Surrey, BC",2,2,0,15/06/2021,"$575,000",20/06/2021,"$640,000"
79,Townhouse,"$2,333",1249 sqft,Yes,$520,R2589496,,Residential,2018,,"16488 64 Ave, Surrey, BC",2,2,0,06/06/2021,"$650,000",24/06/2021,"$630,000"
80,Single Family Residence,"$4,490",2625 sqft,Yes,$532,R2581918,,Residential,1973,,"5909 181a St, Surrey, BC",3,4,0,17/05/2021,"$1,399,000",29/05/2021,"$1,375,000"
81,Townhouse,,1791 sqft,Yes,$495,R2579068,,Residential,2022,,"5858 132 St, Surrey, BC",3,4,0,10/05/2021,"$887,260",29/05/2021,"$887,260"
82,Single Family Residence,"$3,456",1685 sqft,No,$711,R2586330,,Residential,1959,,"8595 144 A St, Surrey, BC",2,3,0,25/05/2021,"$1,199,000",30/05/2021,"$1,199,000"
83,Single Family Residence,,2908 sqft,Yes,$555,R2586066,,Residential,2022,,"16727 18 A Ave, Surrey, BC",4,5,0,25/05/2021,"$1,615,700",30/05/2021,"$1,637,015"
84,Single Family Residence,"$4,979",1825 sqft,Yes,$712,R2901531,,Residential,1989,,"14285 67 Ave, Surrey, BC",3,4,0,02/07/2024,"$1,299,888",-,Not Sold Yet
85,Single Family Residence,"$4,317",3234 sqft,Yes,$417,R2586380,,Residential,1987,,"18063 60 Ave, Surrey, BC",4,6,0,26/05/2021,"$1,349,000",30/05/2021,"$1,355,000"
86,Single Family Residence,"$4,430",2684 sqft,No,$446,R2757744,,Residential,1977,,"7621 Berkeley Pl, Surrey, BC",6,7,6,05/03/2023,"$1,199,000",23/03/2023,"$1,355,000"
87,Single Family Residence,"$4,632",2950 sqft,Yes,$508,R2587291,,Residential,1978,,"13249 95a Ave, Surrey, BC",4,7,0,30/05/2021,"$1,499,000",30/05/2021,"$1,500,000"
88,Single Family Residence,"$4,457",1747 sqft,No,$737,R2800196,,Residential,1979,,"14454 85a Ave, Surrey, BC",2,3,5,18/07/2023,"$1,288,000",-,-
89,Single Family Residence,"$5,350",4510 sqft,Yes,$410,R2580715,,Residential,1991,,"18102 Claytonwood Cres, Surrey, BC",2,5,0,13/05/2021,"$1,850,000",30/05/2021,"$1,785,000"
90,Single Family Residence,"$7,452",4580 sqft,Yes,$523,R2563958,,Residential,2019,,"17205 58 Ave, Surrey, BC",5,6,0,11/04/2021,"$2,399,800",30/05/2021,"$2,225,000"
91,Townhouse,"$2,602",1532 sqft,Yes,$488,R2585930,,Residential,1996,,"8111 160 St, Surrey, BC",2,3,0,23/05/2021,"$749,000",30/05/2021,"$810,000"
92,Townhouse,"$2,872",2240 sqft,Yes,$368,R2591357,,Residential,2005,,"12040 68 Ave, Surrey, BC",3,4,0,09/06/2021,"$825,000",17/06/2021,"$812,500"
93,Townhouse,"$2,527",1200 sqft,Yes,$524,R2595810,,Residential,2016,,"14555 68 Ave, Surrey, BC",2,2,0,22/06/2021,"$629,888",24/06/2021,"$650,000"
94,Single Family Residence,"$2,766",3758 sqft,Yes,$452,R2586370,,Residential,2020,,"5916 140b St, Surrey, BC",6,7,0,26/05/2021,"$1,699,000",30/05/2021,"$1,695,000"
95,Single Family Residence,"$4,489",2903 sqft,Yes,$478,R2584160,,Residential,1989,,"10433 Willow Grove, Surrey, BC",2,4,0,23/05/2021,"$1,388,000",30/05/2021,"$1,501,175"
96,Townhouse,,1427 sqft,Yes,$546,R2594148,,Residential,2021,,"1639 162 St, Surrey, BC",2,3,0,17/06/2021,"$779,900",03/07/2021,"$795,900"
97,Townhouse,"$2,248",1860 sqft,No,$344,R2585552,,Residential,1981,,"1847 Lilac Dr, Surrey, BC",1,3,0,24/05/2021,"$639,900",31/05/2021,"$645,000"
98,Single Family Residence,"$3,971",3661 sqft,No,$354,R2584670,,Residential,1990,,"8249 149 St, Surrey, BC",3,5,4,24/05/2021,"$1,299,000",31/05/2021,"$1,365,000"
99,Single Family Residence,"$3,660",1853 sqft,Yes,$636,R2579538,,Residential,1988,,"16165 Brookside Crt, Surrey, BC",2,3,0,11/05/2021,"$1,179,000",31/05/2021,"$1,169,000"
100,Single Family Residence,"$3,881",2279 sqft,Yes,$570,R2579405,,Residential,1995,,"15108 83a Ave, Surrey, BC",3,4,0,10/05/2021,"$1,299,999",30/05/2021,"$1,250,500"
101,Single Family Residence,"$3,150",3qs1 tf11,Yes,$663,R2571122,,Residential,1980,,"14073 67a Ave, Surrey, BC",1,3,0,21/04/2021,"$869,900",30/05/2021,"$835,000"
102,Single Family Residence,"$3,507",1970 sqft,Yes,$583,R2585804,,Residential,1972,,"9312 Stuart Cres, Surrey, BC",1,3,0,26/05/2021,"$1,150,000",31/05/2021,"$1,250,000"
103,Single Family Residence,"$5,361",2613 sqft,Yes,$612,R2571176,,Residential,2015,,"16715 22 A Ave, Surrey, BC",3,5,0,25/04/2021,"$1,599,900",31/05/2021,"$1,490,000"
104,Single Family Residence,"$5,274",5 6q7t2fs,Yes,$577,R2577818,,Residential,2015,,"16733 22a Ave, Surrey, BC",3,5,0,04/05/2021,"$1,488,000",31/05/2021,"$1,480,000"
105,Townhouse,"$2,633",1304 sqft,Yes,$536,R2585198,,Residential,2017,,"8699 158 St, Surrey, BC",3,3,0,24/05/2021,"$699,000",31/05/2021,"$690,000"
106,Single Family Residence,"$5,054",3063 sqft,Yes,$554,R2898923,,Residential,2021,,"5941 141 St, Surrey, BC",5,6,3,24/06/2024,"$1,699,000",-,Not Sold Yet
107,Townhouse,"$2,575",1488 sqft,Yes,$430,R2588668,,Residential,2003,,"15233 34 Ave, Surrey, BC",2,3,0,02/06/2021,"$640,000",11/06/2021,"$725,000"
108,Single Family Residence,"$4,221",3008 sqft,Yes,$382,R2586297,,Residential,1997,,"18486 66 Ave, Surrey, BC",3,4,0,27/05/2021,"$1,150,000",31/05/2021,"$1,188,000"
109,Single Family Residence,"$6,453",3944 sqft,Yes,$760,R2570962,,Residential,1980,,"12665 54 Ave, Surrey, BC",3,5,0,21/04/2021,"$2,998,000",31/05/2021,"$2,800,000"
110,Single Family Residence,"$6,468",4916 sqft,Yes,$376,R2561011,,Residential,2003,,"14516 72a Ave, Surrey, BC",6,9,0,05/04/2021,"$1,850,000",31/05/2021,"$1,800,000"
111,Townhouse,"$2,339",1287 sqft,Yes,$504,R2592023,,Residential,1998,,"15355 26 Ave, Surrey, BC",2,3,0,10/06/2021,"$649,900",-,-
112,Townhouse,"$2,228",1491 sqft,Yes,$469,R2582265,,Residential,2012,,"6450 187 St, Surrey, BC",3,3,0,17/05/2021,"$699,900",02/06/2021,"$690,000"
113,Single Family Residence,"$4,199",2606 sqft,Yes,$479,R2581927,,Residential,2018,,"2916 160 St, Surrey, BC",3,4,0,17/05/2021,"$1,249,900",01/06/2021,"$1,275,000"
114,,"$5,240",101 sqft,No,"$26,237",R2830164,,Residential,9999,,"13054 112 Ave, Surrey, BC",0,0,0,01/11/2023,"$2,650,000",-,-
115,Townhouse,"$2,007",1202 sqft,Yes,$519,R2585536,,Residential,2009,,"6671 121 St, Surrey, BC",2,3,0,23/05/2021,"$625,000",25/05/2021,"$610,000"
116,Single Family Residence,"$4,432",2125 sqft,No,$597,R2579438,,Residential,1959,,"8648 154a St, Surrey, BC",2,5,0,16/05/2021,"$1,269,000",01/06/2021,"$1,240,000"
117,Townhouse,"$2,508",1582 sqft,Yes,$505,R2596065,,Residential,2017,,"2528 156 St, Surrey, BC",2,3,0,22/06/2021,"$799,900",28/06/2021,"$798,000"
118,Single Family Residence,"$4,690",2860 sqft,No,$569,R2625166,,Residential,1989,,"7823 144 St, Surrey, BC",6,8,0,11/10/2021,"$1,629,000",17/11/2021,"$1,635,000"
119,Single Family Residence,"$3,577",1530 sqft,Yes,$718,R2586919,,Residential,1987,,"6570 138 St, Surrey, BC",2,3,0,30/05/2021,"$1,099,000",01/06/2021,"$1,133,000"
120,Townhouse,"$2,026",1110 sqft,No,$495,R2575380,,Residential,1978,,"13718 67 Ave, Surrey, BC",1,3,0,02/05/2021,"$549,999",03/06/2021,"$540,000"
121,Townhouse,"$2,777",1480 sqft,No,$492,R2593333,,Residential,1996,,"16233 82 Ave, Surrey, BC",2,3,0,15/06/2021,"$729,000",20/06/2021,"$790,000"
122,Townhouse,"$2,578",1596 sqft,No,$454,R2597033,,Residential,2008,,"6036 164 St, Surrey, BC",2,3,0,29/06/2021,"$725,000",03/07/2021,"$725,000"
123,Single Family Residence,"$7,526",4246 sqft,Yes,$435,R2878896,,Residential,2004,,"15293 83b Ave, Surrey, BC",6,8,0,01/05/2024,"$1,849,999",16/05/2024,"$1,780,000"
124,Single Family Residence,"$5,403",4147 sqft,Yes,$361,R2585371,,Residential,2004,,"6284 132a St, Surrey, BC",6,8,0,24/05/2021,"$1,499,900",03/06/2021,"$1,400,000"
125,Townhouse,"$2,833",1867 sqft,Yes,$422,R2574503,,Residential,1994,,"12165 75 Ave, Surrey, BC",2,3,0,02/05/2021,"$789,000",02/06/2021,"$772,000"
126,Townhouse,"$3,272",2200 sqft,Yes,$409,R2582775,,Residential,2010,,"2738 158 St, Surrey, BC",3,3,0,18/05/2021,"$899,900",24/05/2021,"$1,030,000"
127,Townhouse,"$2,523",1563 sqft,Yes,$427,R2597801,,Residential,2005,,"15168 36 Ave, Surrey, BC",1,3,0,28/06/2021,"$668,000",05/07/2021,"$675,000"
128,Townhouse,"$2,439",1407 sqft,Yes,$511,R2589118,,Residential,2019,,"14955 101a Ave, Surrey, BC",2,4,0,03/06/2021,"$719,000",04/06/2021,"$800,000"
129,Townhouse,"$1,698",1286 sqft,Yes,$387,R2588648,,Residential,1988,,"6537 138 St, Surrey, BC",2,2,0,02/06/2021,"$498,000",05/06/2021,"$515,000"
130,Townhouse,"$2,570",1351 sqft,Yes,$473,R2590536,,Residential,2018,,"10688 140 St, Surrey, BC",2,3,0,07/06/2021,"$640,000",26/06/2021,"$605,000"
131,Townhouse,"$2,274",1225 sqft,Yes,$489,R2588223,,Residential,1999,,"12778 66 Ave, Surrey, BC",2,2,0,01/06/2021,"$599,900",05/06/2021,"$615,000"
132,Townhouse,"$2,398",1528 sqft,Yes,$510,R2593713,,Residential,2017,,"8130 136a St, Surrey, BC",3,4,0,14/06/2021,"$779,900",26/06/2021,"$750,000"
133,Townhouse,"$2,574",1892 sqft,Yes,$422,R2585990,,Residential,2011,,"9077 150 St, Surrey, BC",3,4,0,25/05/2021,"$799,000",04/06/2021,"$790,000"
134,Townhouse,"$1,688",1423 sqft,Yes,$339,R2588992,,Residential,1988,,"7156 121 St, Surrey, BC",2,2,0,03/06/2021,"$483,000",04/06/2021,"$483,000"
135,,"$4,021",-,No,,R2747976,,Land,,,"9377 133a St, Surrey, BC",0,0,0,22/01/2023,"$1,349,000",31/03/2023,"$1,330,000"
136,Single Family Residence,"$5,226",3280 sqft,Yes,$465,R2586329,,Residential,1992,,"12722 68a Ave, Surrey, BC",4,7,0,26/05/2021,"$1,528,000",06/06/2021,"$1,635,500"
137,Single Family Residence,"$2,056",2587 sqft,Yes,$463,R2577740,,Residential,1990,,"12370 56 Ave, Surrey, BC",2,3,0,06/05/2021,"$1,199,888",06/06/2021,"$1,360,000"
138,Townhouse,"$2,702",1461 sqft,Yes,$513,R2586775,,Residential,2017,,"16433 Watson Dr, Surrey, BC",2,3,0,30/05/2021,"$749,900",06/06/2021,"$840,000"
139,Single Family Residence,"$9,038",3440 sqft,Yes,$581,R2587074,,Residential,9999,,"19070 52 Ave, Surrey, BC",2,2,0,30/05/2021,"$1,999,900",06/06/2021,"$2,810,000"
140,Townhouse,"$3,106",1921 sqft,Yes,$442,R2589165,,Residential,2000,,"6885 184 St, Surrey, BC",2,3,0,03/06/2021,"$850,000",06/06/2021,"$875,000"
141,Single Family Residence,"$3,650",1836 sqft,No,$680,R2586766,,Residential,1980,,"17130 Friesian Dr, Surrey, BC",3,4,0,27/05/2021,"$1,250,000",06/06/2021,"$1,279,000"
142,Apartment/Condominium,"$1,858",801 sqft,Yes,$734,R2635123,,Residential,2014,,"208 - 10477 154 St, Surrey, BC",2,2,1,21/11/2021,"$588,000",21/12/2021,"$610,000"
143,Townhouse,"$3,040",2100 sqft,Yes,$428,R2587584,,Residential,2018,,"16828 Boxwood Dr, Surrey, BC",3,4,0,31/05/2021,"$899,888",06/06/2021,"$925,000"
144,Single Family Residence,"$5,015",2070 sqft,Yes,$772,R2586740,,Residential,1984,,"13292 18a Ave, Surrey, BC",2,3,0,30/05/2021,"$1,599,000",06/06/2021,"$1,720,000"
145,Single Family Residence,"$4,431",3049 sqft,Yes,$458,R2587594,,Residential,2011,,"17316 1a Ave, Surrey, BC",3,5,0,31/05/2021,"$1,399,000",06/06/2021,"$1,462,000"
