,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
290,Single Family Residence,"$5,402",2482 sqft,Yes,$644,R2636072,,Residential,1980,,"712 Thistledown Pl, Delta, BC",2,4,6,28/11/2021,"$1,599,000",04/12/2021,"$1,599,000"
291,Single Family Residence,"$4,327",2236 sqft,Yes,$625,R2636167,,Residential,1974,,"244 Murphy Dr W, Delta, BC",3,4,5,28/11/2021,"$1,399,000",05/12/2021,"$1,601,000"
292,Apartment/Condominium,"$1,985",1086 sqft,No,$570,R2637045,,Residential,1988,,"301 - 4889 53 St, Delta, BC",2,2,1,01/12/2021,"$619,900",04/12/2021,"$625,000"
293,Single Family Residence,"$3,989",2072 sqft,Yes,$885,R2817675,,Residential,1973,,"10742 Ramona Way, Delta, BC",3,4,7,18/09/2023,"$1,834,606",-,-
294,Single Family Residence,"$4,448",2907 sqft,Yes,$550,R2690079,,Residential,1966,,"5125 Whitworth Cres S, Delta, BC",2,6,6,18/05/2022,"$1,600,000",20/09/2022,"$1,500,000"
295,Single Family Residence,"$4,389",2040 sqft,Yes,$710,R2637757,,Residential,1967,,"5110 10 A Ave, Delta, BC",1,4,4,05/12/2021,"$1,450,000",09/12/2021,"$1,450,000"
296,Single Family Residence,"$3,591",2328 sqft,No,$510,R2636325,,Residential,1970,,"8616 Sunbury Pl, Delta, BC",2,4,6,25/11/2021,"$1,188,000",09/12/2021,"$1,400,000"
297,Townhouse,"$2,433",1199 sqft,Yes,$673,R2832583,,Residential,2020,,"2 - 8447 115 St, Delta, BC",2,3,1,13/11/2023,"$808,000",-,-
298,Apartment/Condominium,,606 sqft,Yes,$750,R2628552,,Residential,2021,,"A105 - 6950 Nicholson Rd, Delta, BC",1,1,1,24/10/2021,"$454,900",09/12/2021,"$454,900"
299,Single Family Residence,"$4,718",1052 sqft,No,"$1,234",R2670680,,Residential,1945,,"4795 47 A Ave, Delta, BC",1,1,0,29/03/2022,"$1,298,800",-,-
300,Apartment/Condominium,"$1,756",867 sqft,Yes,$690,R2633191,,Residential,2012,,"407 - 7511 120 St, Delta, BC",1,2,2,13/11/2021,"$599,000",09/12/2021,"$590,000"
301,Single Family Residence,"$3,790",2430 sqft,Yes,$658,R2635811,,Residential,1974,,"9084 117 St, Delta, BC",3,5,0,25/11/2021,"$1,599,000",09/12/2021,"$1,600,000"
302,Single Family Residence,"$4,110",1538 sqft,Yes,"$1,007",R2746119,,Residential,1973,,"5409 4a Ave, Delta, BC",2,3,5,15/01/2023,"$1,549,000",06/04/2023,"$1,460,000"
303,Single Family Residence,"$4,311",2623 sqft,Yes,$657,R2630955,,Residential,1974,,"6783 Stoney Cres, Delta, BC",3,5,6,02/11/2021,"$1,724,000",15/12/2021,"$1,700,000"
304,Apartment/Condominium,"$2,436",1280 sqft,Yes,$624,R2888354,,Residential,1994,,"215 - 1359 56 St, Delta, BC",2,2,1,27/05/2024,"$799,000",-,Not Sold Yet
305,Townhouse,"$2,131",1316 sqft,No,$417,R2638971,,Residential,1972,,"101 - 11944 92 Ave, Delta, BC",1,3,1,10/12/2021,"$549,900",15/12/2021,"$590,000"
306,Single Family Residence,"$3,580",4136 sqft,Yes,$628,R2631448,,Residential,2021,,"11758 82b Ave, Delta, BC",6,8,7,07/11/2021,"$2,600,000",16/12/2021,"$2,523,809"
307,Single Family Residence,,2482 sqft,Yes,$773,R2634160,,Residential,2021,,"246 Parkside St, Delta, BC",2,4,2,17/11/2021,"$1,919,900",15/12/2021,"$1,919,900"
308,Single Family Residence,"$6,267",2533 sqft,Yes,$947,R2638224,,Residential,1949,,"10604 River Rd, Delta, BC",3,5,15,08/12/2021,"$2,400,000",16/12/2021,"$2,375,000"
309,Single Family Residence,"$3,500",2506 sqft,No,$582,R2634533,,Residential,1953,,"8309 112 St, Delta, BC",2,7,0,21/11/2021,"$1,459,000",15/12/2021,"$1,450,000"
310,Single Family Residence,"$4,366",3021 sqft,Yes,$605,R2635867,,Residential,1974,,"4969 2a Ave, Delta, BC",3,4,6,23/11/2021,"$1,828,000",17/12/2021,"$1,795,000"
311,Apartment/Condominium,"$1,957",1215 sqft,Yes,$493,R2612703,,Residential,1990,,"101 - 1172 55 St, Delta, BC",2,2,1,26/08/2021,"$599,000",23/12/2021,"$575,000"
312,Single Family Residence,"$4,056",1305 sqft,No,"$1,148",R2639921,,Residential,1960,,"7713 118 St, Delta, BC",1,3,6,21/12/2021,"$1,499,000",27/12/2021,"$1,740,000"
313,Townhouse,"$3,038",1602 sqft,Yes,$624,R2639151,,Residential,2020,,"7 - 7167 116 St, Delta, BC",2,3,2,13/12/2021,"$999,800",24/12/2021,"$1,000,000"
314,Apartment/Condominium,"$1,197",872 sqft,No,$400,R2636015,,Residential,1972,,"275C - 8635 120 St, Delta, BC",1,2,0,28/11/2021,"$349,000",22/12/2021,"$340,000"
315,Townhouse,"$3,010",1991 sqft,Yes,$552,R2635142,,Residential,2010,,"63 - 8355 Delsom Way, Delta, BC",3,4,2,21/11/2021,"$1,100,000",22/12/2021,"$1,100,000"
316,Single Family Residence,"$12,408",5627 sqft,Yes,$602,R2614201,,Residential,1978,,"1143 Pacific Dr, Delta, BC",4,5,6,01/09/2021,"$3,388,800",25/12/2021,"$3,000,000"
317,Single Family Residence,"$4,522",3985 sqft,No,$426,R2896214,,Residential,9999,,"9421 116 St, Delta, BC",3,8,6,17/06/2024,"$1,699,000",-,Not Sold Yet
318,Apartment/Condominium,"$1,612",925 sqft,Yes,$571,R2635189,,Residential,1995,,"203 - 4768 53 St, Delta, BC",2,2,1,22/11/2021,"$529,000",22/12/2021,"$518,000"
319,Apartment/Condominium,"$1,280",685 sqft,No,$640,R2626304,,Residential,1994,,"210 - 1369 56 St, Delta, BC",1,1,1,14/10/2021,"$439,000",10/01/2022,"$426,000"
320,Single Family Residence,"$3,473",2001 sqft,Yes,$649,R2640631,,Residential,1970,,"5511 44 Ave, Delta, BC",2,4,4,03/01/2022,"$1,299,000",10/01/2022,"$1,516,000"
321,Single Family Residence,"$4,829",1511 sqft,Yes,$909,R2640578,,Residential,2014,,"5066 Springs Blvd, Delta, BC",2,3,2,02/01/2022,"$1,375,000",10/01/2022,"$1,430,000"
322,Townhouse,"$3,605",2121 sqft,Yes,$565,R2641181,,Residential,2020,,"40 - 7167 116 St, Delta, BC",3,4,2,04/01/2022,"$1,199,888",10/01/2022,"$1,250,000"
323,Single Family Residence,"$4,391",1843 sqft,No,$812,R2641140,,Residential,1950,,"1323 Compston Cres, Delta, BC",2,3,0,02/01/2022,"$1,498,000",10/01/2022,"$1,600,000"
324,Apartment/Condominium,"$1,465",840 sqft,Yes,$511,R2640590,,Residential,1992,,"A106 - 4811 53 St, Delta, BC",1,1,1,04/01/2022,"$429,785",10/01/2022,"$525,000"
325,Single Family Residence,"$3,630",1113 sqft,Yes,"$1,067",R2640477,,Residential,1975,,"8597 Terrace Dr, Delta, BC",1,3,3,03/01/2022,"$1,188,000",10/01/2022,"$1,580,254"
326,Apartment/Condominium,,898 sqft,Yes,$751,R2637692,,Residential,2021,,"B507 - 6950 Nicholson Rd, Delta, BC",2,2,1,07/12/2021,"$674,900",10/01/2022,"$674,000"
327,Single Family Residence,"$4,124",2104 sqft,Yes,$712,R2642857,,Residential,1970,,"970 Gale Dr, Delta, BC",2,4,5,12/01/2022,"$1,499,000",17/01/2022,"$1,500,000"
328,Apartment/Condominium,"$1,371",691 sqft,Yes,$606,R2642639,,Residential,1994,,"416 - 5518 14 Ave, Delta, BC",1,1,1,07/01/2022,"$418,800",17/01/2022,"$516,500"
329,Single Family Residence,"$4,307",2150 sqft,Yes,"$2,093",R2640193,,Residential,1969,,"4726 60 B St, Delta, BC",1,0,8,26/12/2021,"$4,500,000",18/01/2022,"$4,500,000"
330,Single Family Residence,"$3,681",2346 sqft,No,$553,R2641932,,Residential,1961,,"11141 Kendale Way, Delta, BC",3,0,0,09/01/2022,"$1,299,000",17/01/2022,"$1,353,000"
331,Single Family Residence,"$5,517",2870 sqft,Yes,$625,R2642186,,Residential,2019,,"1593 Pine Springs Lane, Delta, BC",5,5,4,10/01/2022,"$1,795,000",17/01/2022,"$1,838,000"
332,Apartment/Condominium,"$2,015",905 sqft,Yes,$607,R2642491,,Residential,2011,,"201 - 5599 14b Ave, Delta, BC",2,2,1,11/01/2022,"$549,900",17/01/2022,"$590,000"
333,Single Family Residence,"$4,164",1614 sqft,Yes,$835,R2642155,,Residential,1989,,"5362 Westminster Ave, Delta, BC",2,3,4,09/01/2022,"$1,348,000",17/01/2022,"$1,673,000"
334,Single Family Residence,"$4,385",2332 sqft,Yes,$686,R2642114,,Residential,1971,,"7314 Blake Pl, Delta, BC",3,4,5,10/01/2022,"$1,599,999",17/01/2022,"$1,795,000"
335,Townhouse,"$2,494",1220 sqft,Yes,$531,R2643838,,Residential,1997,,"107 - 1702 56 St, Delta, BC",2,2,1,17/01/2022,"$649,000",24/01/2022,"$800,000"
336,Apartment/Condominium,"$2,857",1010 sqft,Yes,$806,R2644998,,Residential,2018,,"510 - 5011 Springs Blvd, Delta, BC",2,2,1,23/01/2022,"$815,000",24/01/2022,"$805,000"
337,Single Family Residence,,-,No,,R2649323,,Residential Lease,,,"1585 Pine Springs Lane, Delta, BC",4,4,2,03/02/2022,"$5,000",-,Not Leased Yet
338,Single Family Residence,"$3,720",2448 sqft,No,$694,R2643894,,Residential,1978,,"11273 89a Ave, Delta, BC",3,5,0,16/01/2022,"$1,699,000",24/01/2022,"$1,785,000"
339,Single Family Residence,"$4,397",3049 sqft,Yes,$517,R2644401,,Residential,1989,,"1698 53a St, Delta, BC",3,4,2,18/01/2022,"$1,578,000",24/01/2022,"$1,547,000"
340,Single Family Residence,"$4,230",2408 sqft,Yes,$664,R2644265,,Residential,1968,,"1398 Farrell Ave, Delta, BC",2,4,4,17/01/2022,"$1,599,000",25/01/2022,"$1,705,000"
341,Single Family Residence,"$3,668",1234 sqft,No,"$1,033",R2644381,,Residential,1971,,"4362 44b Ave, Delta, BC",1,3,3,17/01/2022,"$1,275,000",24/01/2022,"$1,200,000"
342,Single Family Residence,"$3,995",2830 sqft,No,$670,R2644473,,Residential,1970,,"11057 Lawrie Cres, Delta, BC",3,4,4,20/01/2022,"$1,898,000",24/01/2022,"$2,100,000"
343,Apartment/Condominium,"$1,674",890 sqft,Yes,$646,R2645788,,Residential,1994,,"203 - 5556 14 Ave, Delta, BC",2,2,1,24/01/2022,"$575,000",30/01/2022,"$605,000"
344,Single Family Residence,"$4,356",2305 sqft,Yes,$650,R2850481,,Residential,1967,,"11234 Kendale View, Delta, BC",2,5,3,12/02/2024,"$1,499,000",-,-
345,Single Family Residence,"$9,828",3269 sqft,Yes,$764,R2641802,,Residential,2002,,"5208 Glen Abbey Pl, Delta, BC",4,6,6,09/01/2022,"$2,498,000",30/01/2022,"$2,200,000"
346,Single Family Residence,"$4,370",1353 sqft,Yes,"$1,181",R2636279,,Residential,1966,,"6705 Seaview Rd, Delta, BC",1,2,5,28/11/2021,"$1,599,000",29/01/2022,"$1,599,000"
347,Single Family Residence,"$4,064",1033 sqft,No,"$1,354",R2646291,,Residential,1972,,"1365 Duncan Dr, Delta, BC",1,2,4,25/01/2022,"$1,399,000",30/01/2022,"$1,425,000"
348,Single Family Residence,"$4,379",5793 sqft,Yes,$516,R2900638,,Residential,2023,,"11666 95a Ave, Delta, BC",7,8,6,26/06/2024,"$2,990,000",-,Not Sold Yet
349,Townhouse,"$3,241",2081 sqft,Yes,$540,R2645329,,Residential,2009,,"54 - 10605 Delsom Cres, Delta, BC",3,4,2,23/01/2022,"$1,125,000",30/01/2022,"$1,280,000"
350,Single Family Residence,"$4,782",2453 sqft,No,$611,R2645756,,Residential,1965,,"770 54 St, Delta, BC",2,4,4,24/01/2022,"$1,499,000",30/01/2022,"$1,620,000"
351,Single Family Residence,"$3,886",2110 sqft,No,$684,R2836008,,Residential,1969,,"7293 Blake Dr, Delta, BC",2,6,0,28/11/2023,"$1,444,000",-,-
352,Single Family Residence,"$4,554",3655 sqft,Yes,$492,R2645394,,Residential,1996,,"11899 87 Ave, Delta, BC",5,8,8,23/01/2022,"$1,799,000",01/02/2022,"$1,973,000"
353,Single Family Residence,"$3,797",2262 sqft,Yes,$618,R2646352,,Residential,1970,,"5391 44 Ave, Delta, BC",2,5,4,25/01/2022,"$1,399,000",01/02/2022,"$1,600,000"
354,Apartment/Condominium,"$2,186",1318 sqft,Yes,$474,R2646155,,Residential,1981,,"606 - 1350 View Cres, Delta, BC",2,2,1,25/01/2022,"$625,000",01/02/2022,"$625,000"
355,Single Family Residence,"$5,687",3973 sqft,Yes,$575,R2647740,,Residential,1984,,"6603 Hyland Pl, Delta, BC",5,7,4,30/01/2022,"$2,288,000",01/02/2022,"$2,300,000"
356,Apartment/Condominium,$867,604 sqft,No,$395,R2603876,,Residential,1973,,"128 - 11806 88 Ave, Delta, BC",1,1,0,21/07/2021,"$238,880",01/02/2022,"$271,000"
357,Single Family Residence,"$3,935",2080 sqft,Yes,$768,R2647186,,Residential,1973,,"7919 115a St, Delta, BC",3,5,6,30/01/2022,"$1,599,000",01/02/2022,"$1,855,000"
358,Townhouse,"$2,595",1535 sqft,Yes,$487,R2645492,,Residential,1976,,"101 - 5421 10 Ave, Delta, BC",1,3,1,23/01/2022,"$748,000",01/02/2022,"$880,000"
359,Single Family Residence,"$5,170",2172 sqft,Yes,$800,R2649460,,Residential,2018,,"1590 Pine Springs Lane, Delta, BC",3,3,2,02/02/2022,"$1,738,000",06/02/2022,"$1,715,000"
360,Apartment/Condominium,,779 sqft,Yes,$822,R2648891,,Residential,2022,,"201 - 6960 Nicholson Rd, Delta, BC",2,2,1,01/02/2022,"$640,800",06/02/2022,"$680,000"
361,Single Family Residence,"$3,609",2133 sqft,Yes,$702,R2649225,,Residential,1969,,"7346 112 St, Delta, BC",2,4,5,02/02/2022,"$1,499,000",06/02/2022,"$1,600,000"
362,Single Family Residence,"$3,200",1590 sqft,Yes,$879,R2649400,,Residential,1979,,"11960 Staples Cres, Delta, BC",2,4,3,02/02/2022,"$1,399,000",06/02/2022,"$1,530,000"
363,Single Family Residence,"$2,873",2551 sqft,Yes,$588,R2649024,,Residential,1983,,"7581 Barrymore Dr, Delta, BC",4,7,6,01/02/2022,"$1,499,999",06/02/2022,"$1,641,000"
364,Single Family Residence,"$4,452",2648 sqft,Yes,$599,R2649186,,Residential,1965,,"929 57 St, Delta, BC",2,4,6,01/02/2022,"$1,588,000",06/02/2022,"$1,710,000"
365,Single Family Residence,"$4,505",2853 sqft,Yes,$696,R2646583,,Residential,1960,,"1511 Enderby Ave, Delta, BC",3,4,5,25/01/2022,"$1,988,000",06/02/2022,"$2,216,000"
366,Single Family Residence,"$5,324",2908 sqft,Yes,$515,R2647141,,Residential,1961,,"6596 Knight Dr, Delta, BC",2,5,6,30/01/2022,"$1,499,900",06/02/2022,"$2,180,000"
367,Townhouse,"$3,276",1606 sqft,Yes,$591,R2647589,,Residential,1996,,"38 - 1700 56 St, Delta, BC",2,3,2,30/01/2022,"$950,000",09/02/2022,"$1,020,000"
368,Single Family Residence,"$3,940",2281 sqft,No,$519,R2649940,,Residential,1970,,"1579 Braid Rd, Delta, BC",2,4,3,02/02/2022,"$1,185,000",10/02/2022,"$1,550,000"
369,Single Family Residence,"$3,606",1987 sqft,Yes,$704,R2648471,,Residential,1974,,"8845 112 St, Delta, BC",2,5,5,31/01/2022,"$1,399,000",09/02/2022,"$1,700,200"
370,Multi Family,"$2,724",2180 sqft,Yes,$422,R2651363,,Residential,2007,,"6893 120 St, Delta, BC",3,4,2,07/02/2022,"$920,000",09/02/2022,"$1,100,000"
371,Single Family Residence,"$3,772",2017 sqft,No,$792,R2650783,,Residential,1971,,"11450 73 Ave, Delta, BC",2,5,4,07/02/2022,"$1,598,000",10/02/2022,"$1,715,000"
372,Single Family Residence,"$3,806",1291 sqft,No,"$1,083",R2649053,,Residential,1957,,"11626 82 Ave, Delta, BC",1,3,6,06/02/2022,"$1,399,000",09/02/2022,"$1,775,000"
373,Single Family Residence,"$4,079",1860 sqft,Yes,$768,R2649025,,Residential,1978,,"5165 11a Ave, Delta, BC",2,3,4,31/01/2022,"$1,428,800",11/02/2022,"$1,448,800"
374,Single Family Residence,"$5,979",2595 sqft,Yes,$808,R2645916,,Residential,2017,,"5724 16a Ave, Delta, BC",4,5,6,24/01/2022,"$2,098,000",09/02/2022,"$2,050,000"
375,Single Family Residence,"$5,222",2595 sqft,Yes,$732,R2645729,,Residential,2003,,"5555 Commodore Dr, Delta, BC",3,5,4,24/01/2022,"$1,899,900",14/02/2022,"$1,880,000"
376,Single Family Residence,"$3,942",2905 sqft,Yes,$602,R2649192,,Residential,1976,,"5002 53 St, Delta, BC",3,5,4,29/01/2022,"$1,750,000",14/02/2022,"$1,840,000"
377,Single Family Residence,"$3,604",2079 sqft,Yes,$721,R2650308,,Residential,1960,,"11486 93 Ave, Delta, BC",2,3,3,07/02/2022,"$1,499,000",14/02/2022,"$1,556,500"
378,Single Family Residence,"$3,963",1820 sqft,Yes,$813,R2650112,,Residential,1983,,"6500 Sunwood Dr, Delta, BC",3,4,4,06/02/2022,"$1,480,000",14/02/2022,"$1,600,000"
379,Townhouse,"$2,962",1471 sqft,Yes,$611,R2652947,,Residential,2015,,"2 - 4949 47a Ave, Delta, BC",2,2,2,14/02/2022,"$900,000",14/02/2022,"$1,045,000"
380,Single Family Residence,"$4,367",2588 sqft,Yes,$734,R2650586,,Residential,1970,,"4965 5 Ave, Delta, BC",3,4,8,07/02/2022,"$1,899,999",14/02/2022,"$1,925,000"
381,Apartment/Condominium,"$2,209",831 sqft,Yes,$841,R2881928,,Residential,2017,,"3207 - 11967 80 Ave, Delta, BC",2,2,2,13/05/2024,"$699,000",-,Not Sold Yet
382,Single Family Residence,"$3,675",2652 sqft,No,$602,R2651623,,Residential,1970,,"4753 46 Ave, Delta, BC",5,7,4,09/02/2022,"$1,599,000",14/02/2022,"$1,886,000"
383,Single Family Residence,"$3,973",2423 sqft,Yes,$619,R2650922,,Residential,1975,,"5580 48 B Ave, Delta, BC",3,4,4,08/02/2022,"$1,499,900",16/02/2022,"$1,550,000"
384,Single Family Residence,"$4,566",2774 sqft,Yes,$612,R2649522,,Residential,1966,,"552 55a St, Delta, BC",2,5,2,03/02/2022,"$1,699,900",17/02/2022,"$1,560,000"
385,Apartment/Condominium,"$2,644",1041 sqft,Yes,$787,R2872061,,Residential,2022,,"404 - 6960 Nicholson Rd, Delta, BC",2,3,1,15/04/2024,"$819,777",-,Not Sold Yet
386,Single Family Residence,"$4,329",2745 sqft,No,$727,R2766920,,Residential,1968,,"8206 112 St, Delta, BC",3,5,6,10/04/2023,"$1,998,000",17/08/2023,"$1,775,000"
387,Single Family Residence,"$4,730",2919 sqft,Yes,$547,R2650884,,Residential,1995,,"7231 116 St, Delta, BC",4,5,0,08/02/2022,"$1,599,000",16/02/2022,"$1,650,000"
388,Apartment/Condominium,"$1,990",880 sqft,Yes,$624,R2651669,,Residential,2011,,"206 - 5599 14b Ave, Delta, BC",2,2,2,09/02/2022,"$549,900",15/02/2022,"$625,000"
389,Apartment/Condominium,,1018 sqft,Yes,$839,R2651655,,Residential,2022,,"206 - 6960 Nicholson Rd, Delta, BC",2,3,1,07/02/2022,"$854,999",16/02/2022,"$882,999"
390,Single Family Residence,"$5,154",2234 sqft,Yes,$890,R2651646,,Residential,1972,,"11064 64a Ave, Delta, BC",3,4,4,09/02/2022,"$1,990,000",15/02/2022,"$2,220,000"
391,Single Family Residence,"$3,473",3050 sqft,Yes,$508,R2653809,,Residential,1992,,"11919 72 Ave, Delta, BC",4,6,0,13/02/2022,"$1,550,000",21/02/2022,"$1,865,000"
392,Single Family Residence,"$5,902",3973 sqft,Yes,$500,R2877355,,Residential,1994,,"10228 Sheaves Way, Delta, BC",4,7,0,30/04/2024,"$1,989,000",-,Not Sold Yet
393,Apartment/Condominium,"$1,954",902 sqft,Yes,$681,R2652486,,Residential,2019,,"206 - 9015 120 St, Delta, BC",2,2,1,10/02/2022,"$615,000",21/02/2022,"$675,000"
394,Single Family Residence,"$5,325",2677 sqft,Yes,$910,R2895357,,Residential,1966,,"5441 7b Ave, Delta, BC",4,4,5,11/06/2024,"$2,438,000",-,Not Sold Yet
395,Apartment/Condominium,"$2,053",1180 sqft,Yes,$550,R2653226,,Residential,1993,,"A301 - 4811 53 St, Delta, BC",2,2,1,13/02/2022,"$649,000",21/02/2022,"$652,000"
396,Apartment/Condominium,"$1,286",708 sqft,Yes,$663,R2653275,,Residential,1991,,"202 - 4845 53 St, Delta, BC",1,1,1,13/02/2022,"$469,900",21/02/2022,"$525,000"
397,Single Family Residence,"$4,648",2338 sqft,Yes,$812,R2649834,,Residential,1971,,"45 Georgia Wynd, Delta, BC",2,5,4,06/02/2022,"$1,900,000",21/02/2022,"$1,900,000"
398,Single Family Residence,"$4,240",2815 sqft,Yes,$564,R2654054,,Residential,1980,,"11779 Lyon Rd, Delta, BC",3,4,6,15/02/2022,"$1,588,000",21/02/2022,"$1,851,000"
399,Single Family Residence,"$4,446",2202 sqft,Yes,$678,R2654650,,Residential,1969,,"729 52 St, Delta, BC",2,4,6,17/02/2022,"$1,495,000",27/02/2022,"$1,620,000"
400,Single Family Residence,"$4,626",2443 sqft,Yes,"$1,227",R2730284,,Residential,1988,,"9165 Hardy Rd, Delta, BC",2,3,0,10/10/2022,"$2,999,999",-,-
401,Single Family Residence,"$4,366",1564 sqft,No,$959,R2648908,,Residential,1966,,"1437 Windsor Cres, Delta, BC",2,3,4,02/02/2022,"$1,499,900",26/02/2022,"$1,520,000"
402,Apartment/Condominium,,820 sqft,Yes,$945,R2655146,,Residential,2021,,"511 - 6960 Nicholson Rd, Delta, BC",2,2,1,15/02/2022,"$775,000",24/02/2022,"$765,000"
403,Apartment/Condominium,"$1,866",853 sqft,Yes,$644,R2650071,,Residential,2019,,"217 - 9015 120 St, Delta, BC",1,2,1,06/02/2022,"$550,000",24/02/2022,"$513,000"
404,Townhouse,"$3,779",1863 sqft,Yes,$697,R2651107,,Residential,2018,,"100 - 5551 Admiral Way, Delta, BC",3,4,4,07/02/2022,"$1,300,000",25/02/2022,"$1,300,000"
405,Single Family Residence,"$4,080",3030 sqft,Yes,$659,R2651622,,Residential,1973,,"5400 Paton Dr, Delta, BC",2,5,4,09/02/2022,"$1,998,000",26/02/2022,"$2,010,000"
406,Single Family Residence,"$4,249",1250 sqft,Yes,"$1,079",R2651874,,Residential,1969,,"1315 Malvern Pl, Delta, BC",1,2,2,09/02/2022,"$1,349,000",25/02/2022,"$1,325,000"
407,Single Family Residence,"$3,654",1885 sqft,Yes,$742,R2655192,,Residential,1979,,"4707 Cannery Pl, Delta, BC",3,3,3,21/02/2022,"$1,399,000",28/02/2022,"$1,500,000"
408,Single Family Residence,"$5,676",4575 sqft,Yes,$437,R2654467,,Residential,1960,,"6528 Kempson Cres, Delta, BC",4,5,8,20/02/2022,"$1,999,900",28/02/2022,"$2,375,000"
409,Single Family Residence,"$4,169",2442 sqft,Yes,$654,R2655395,,Residential,1969,,"5324 Belair Cres, Delta, BC",3,3,6,21/02/2022,"$1,598,000",28/02/2022,"$1,575,000"
410,Single Family Residence,,2501 sqft,No,$639,R2873135,,Residential,1973,,"7755 Garrett Dr, Delta, BC",3,5,6,21/04/2024,"$1,599,900",17/06/2024,"$1,555,000"
411,Single Family Residence,"$3,990",2678 sqft,Yes,$504,R2655662,,Residential,1979,,"8553 116b St, Delta, BC",3,5,5,22/02/2022,"$1,350,000",28/02/2022,"$1,683,000"
412,Single Family Residence,"$3,754",1896 sqft,Yes,$837,R2656184,,Residential,1981,,"8523 Delnova Dr, Delta, BC",2,3,4,22/02/2022,"$1,588,000",28/02/2022,"$1,709,100"
413,Single Family Residence,"$3,806",2945 sqft,Yes,$437,R2653582,,Residential,1970,,"7328 York Cres, Delta, BC",3,3,3,15/02/2022,"$1,288,000",01/03/2022,"$1,391,000"
414,Single Family Residence,"$9,829",3040 sqft,Yes,$756,R2639666,,Residential,1968,,"677 English Bluff Rd, Delta, BC",3,3,6,19/12/2021,"$2,300,000",01/03/2022,"$2,300,000"
415,Single Family Residence,"$3,814",2351 sqft,Yes,$637,R2658665,,Residential,1954,,"9175 117 St, Delta, BC",2,4,6,28/02/2022,"$1,498,000",06/03/2022,"$1,700,000"
416,Apartment/Condominium,"$2,717",1086 sqft,Yes,$689,R2657898,,Residential,2017,,"214 - 5011 Springs Blvd, Delta, BC",2,2,2,27/02/2022,"$749,000",07/03/2022,"$877,000"
417,Apartment/Condominium,"$1,922",1136 sqft,No,$624,R2890592,,Residential,1987,,"208 - 4885 53 St, Delta, BC",2,2,1,03/06/2024,"$709,000",04/06/2024,"$725,000"
418,Single Family Residence,"$4,255",2407 sqft,Yes,$830,R2655949,,Residential,1962,,"4549 Garry St, Delta, BC",3,3,6,21/02/2022,"$1,998,000",06/03/2022,"$1,900,000"
419,Single Family Residence,"$4,130",2324 sqft,Yes,$774,R2650420,,Residential,1980,,"1210 Morris Cres, Delta, BC",2,4,4,07/02/2022,"$1,799,000",06/03/2022,"$1,799,000"
420,Single Family Residence,"$4,860",1907 sqft,No,$786,R2656862,,Residential,1974,,"11694 64b Ave, Delta, BC",2,4,6,23/02/2022,"$1,499,999",06/03/2022,"$1,650,000"
421,Townhouse,"$2,642",1435 sqft,No,$592,R2660238,,Residential,1989,,"16 - 4695 53 St, Delta, BC",2,3,2,01/03/2022,"$850,000",06/03/2022,"$960,000"
422,Apartment/Condominium,"$2,787",1099 sqft,Yes,$745,R2655854,,Residential,2015,,"312 - 1166 54 A St, Delta, BC",2,2,2,21/02/2022,"$819,000",06/03/2022,"$926,000"
423,Single Family Residence,"$3,429",2335 sqft,Yes,$594,R2659710,,Residential,1979,,"4535 61 St, Delta, BC",3,4,6,01/03/2022,"$1,388,888",12/03/2022,"$1,375,000"
424,Single Family Residence,"$4,554",2581 sqft,Yes,$531,R2660243,,Residential,1980,,"5261 4a Ave, Delta, BC",2,3,4,02/03/2022,"$1,373,000",10/03/2022,"$1,620,000"
425,Apartment/Condominium,"$1,891",850 sqft,Yes,$657,R2658480,,Residential,1996,,"119 - 4770 52 A St, Delta, BC",1,2,3,27/02/2022,"$559,000",11/03/2022,"$590,000"
426,Single Family Residence,"$3,598",2269 sqft,Yes,$628,R2655063,,Residential,1966,,"9120 114 St, Delta, BC",1,4,3,21/02/2022,"$1,425,000",12/03/2022,"$1,525,000"
427,Single Family Residence,"$3,718",2164 sqft,Yes,$734,R2658745,,Residential,1967,,"11478 88a Ave, Delta, BC",2,6,5,02/03/2022,"$1,589,000",12/03/2022,"$1,725,000"
428,Single Family Residence,"$3,721",2636 sqft,No,$654,R2658901,,Residential,1977,,"11272 89a Ave, Delta, BC",3,4,5,27/02/2022,"$1,725,000",12/03/2022,"$1,660,000"
429,Apartment/Condominium,"$2,699",1022 sqft,Yes,$780,R2663319,,Residential,2019,,"202 - 4977 Springs Blvd, Delta, BC",2,2,2,09/03/2022,"$798,000",11/03/2022,"$825,000"
430,Single Family Residence,"$4,755",2792 sqft,Yes,$676,R2643800,,Residential,1993,,"5068 Bentley Dr, Delta, BC",2,4,4,16/01/2022,"$1,888,800",11/03/2022,"$1,820,000"
431,Single Family Residence,"$4,496",2310 sqft,Yes,$644,R2887660,,Residential,1971,,"7133 114a St, Delta, BC",2,5,6,27/05/2024,"$1,489,000",-,Not Sold Yet
432,Apartment/Condominium,"$2,420",1142 sqft,Yes,$556,R2649593,,Residential,1997,,"103 - 4745 54a St, Delta, BC",2,2,1,05/02/2022,"$635,000",15/03/2022,"$620,000"
