mlsId,price,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,soldDate,listingDate,listingPrice
R2887450,585000.0,1.0,1.0,"4689 Hazel St, Burnaby, BC, Canada",724.0,1.0,1449.0,827.0,1994.0,Condo,02/07/2024,2024-05-26,599000.0
R2898391,460000.0,1.0,1.0,"6759 Willingdon Ave, Burnaby, BC, Canada",698.0,1.0,1116.0,598.0,1976.0,Condo,02/07/2024,2024-06-23,418000.0
R2894817,1830000.0,4.0,2.0,"4136 Cambridge St, Burnaby, BC, Canada",1886.0,2.0,5088.0,1006.0,1914.0,SingleFamily,02/07/2024,2024-06-12,1898000.0
R2898921,803000.0,2.0,1.0,"7000 21st Ave, Burnaby, BC, Canada",1021.0,1.0,2112.0,779.0,2005.0,Townhouse,02/07/2024,2024-06-24,796000.0
R2880501,870000.0,2.0,2.0,"6383 Mckay Ave, Burnaby, BC, Canada",804.0,1.0,2597.0,993.0,2020.0,Condo,01/07/2024,2024-05-05,799000.0
R2880722,840000.0,2.0,2.0,"2188 Madison Ave, Burnaby, BC, Canada",878.0,1.0,2364.0,967.0,2018.0,Condo,30/06/2024,2024-05-06,849900.0
R2895135,705000.0,2.0,2.0,"8940 University Cres, Burnaby, BC, Canada",961.0,1.0,2038.0,715.0,2021.0,Condo,29/06/2024,2024-06-13,688000.0
R2892563,595000.0,1.0,1.0,"7328 Arcola St, Burnaby, BC, Canada",626.0,2.0,1488.0,982.0,2009.0,Condo,29/06/2024,2024-06-09,615000.0
R2842032,918000.0,2.0,2.0,"6188 Patterson Ave, Burnaby, BC, Canada",1168.0,2.0,2000.0,812.0,1993.0,Condo,29/06/2024,2024-01-15,949000.0
R2897382,670000.0,2.0,2.0,"3811 Hastings St, Burnaby, BC, Canada",760.0,1.0,1901.0,894.0,2007.0,Condo,28/06/2024,2024-06-19,679900.0
R2894807,720000.0,2.0,2.0,"3811 Hastings St, Burnaby, BC, Canada",975.0,1.0,2250.0,768.0,2006.0,Condo,28/06/2024,2024-06-12,749000.0
R2890490,1877777.0,3.0,2.0,"2355 Madison Ave, Burnaby, BC, Canada",1800.0,3.0,4452.0,1110.0,2007.0,Condo,27/06/2024,2024-06-03,1998000.0
R2892429,2650000.0,5.0,3.0,"3812 Eton St, Burnaby, BC, Canada",3590.0,2.0,7375.0,738.0,1994.0,SingleFamily,26/06/2024,2024-06-11,2649888.0
R2896171,640000.0,2.0,1.0,"3920 Hastings St, Burnaby, BC, Canada",1116.0,1.0,1669.0,581.0,1986.0,Condo,26/06/2024,2024-06-17,649000.0
R2899500,479500.0,1.0,1.0,"3883 Laurel St, Burnaby, BC, Canada",670.0,1.0,986.0,716.0,1983.0,Condo,25/06/2024,2024-06-25,479999.0
R2896811,643900.0,1.0,1.0,"4720 Lougheed Highway, Burnaby, BC, Canada",506.0,1.0,1480.0,1183.0,2022.0,Condo,25/06/2024,2024-06-18,599000.0
R2884826,1118000.0,3.0,2.0,"3379 Morrey Crt, Burnaby, BC, Canada",1328.0,2.0,2821.0,856.0,2005.0,Townhouse,25/06/2024,2024-05-14,1138000.0
R2896827,620000.0,2.0,1.0,"4194 Maywood St, Burnaby, BC, Canada",905.0,1.0,1580.0,693.0,1985.0,Condo,25/06/2024,2024-06-16,628000.0
R2895491,880000.0,2.0,2.0,"5611 Goring St, Burnaby, BC, Canada",1118.0,2.0,2316.0,787.0,2008.0,Condo,25/06/2024,2024-06-16,880000.0
R2893907,792000.0,3.0,2.0,"6622 Southoaks Cres, Burnaby, BC, Canada",1181.0,1.0,2040.0,677.0,1997.0,Condo,25/06/2024,2024-06-11,799999.0
R2883152,870000.0,3.0,2.0,"7428 Byrnepark Walk, Burnaby, BC, Canada",949.0,2.0,2175.0,947.0,2010.0,Condo,24/06/2024,2024-05-13,899000.0
R2889374,550000.0,1.0,1.0,"4118 Dawson St, Burnaby, BC, Canada",639.0,1.0,1532.0,891.0,2006.0,Condo,24/06/2024,2024-05-29,569900.0
R2897042,1238000.0,3.0,3.0,"6498 Elgin Ave, Burnaby, BC, Canada",1416.0,2.0,3176.0,846.0,2007.0,Townhouse,24/06/2024,2024-06-18,1199000.0
R2896432,778800.0,2.0,2.0,"6838 Station Hill Dr, Burnaby, BC, Canada",1086.0,1.0,1997.0,717.0,1996.0,Condo,24/06/2024,2024-06-16,778800.0
R2894098,1950888.0,5.0,4.0,"8866 Yarrow Pl, Burnaby, BC, Canada",2517.0,4.0,5665.0,750.0,1991.0,SingleFamily,24/06/2024,2024-06-11,1888000.0
R2892406,816000.0,2.0,2.0,"2232 Douglas Rd, Burnaby, BC, Canada",900.0,1.0,2163.0,920.0,2012.0,Condo,24/06/2024,2024-06-09,828000.0
R2890046,1060000.0,3.0,2.0,"6699 Dunblane Ave, Burnaby, BC, Canada",926.0,1.0,3240.0,1090.0,2021.0,Condo,23/06/2024,2024-06-02,1010000.0
R2893090,680000.0,2.0,2.0,"3811 Hastings St, Burnaby, BC, Canada",763.0,1.0,1879.0,903.0,2007.0,Condo,23/06/2024,2024-06-09,689000.0
R2889180,740000.0,3.0,2.0,"7025 Stride Ave, Burnaby, BC, Canada",1091.0,1.0,1825.0,687.0,1992.0,Condo,23/06/2024,2024-05-27,749900.0
R2895979,610000.0,1.0,1.0,"6888 Southpoint Dr, Burnaby, BC, Canada",751.0,2.0,1579.0,798.0,2006.0,Condo,23/06/2024,2024-06-17,599900.0
R2895326,518000.0,1.0,1.0,"3738 Norfolk St, Burnaby, BC, Canada",745.0,1.0,1357.0,670.0,1994.0,Condo,23/06/2024,2024-06-16,499888.0
R2890056,1700000.0,4.0,1.0,"8275 Joffre Ave, Burnaby, BC, Canada",2126.0,0.0,5192.0,870.0,1955.0,SingleFamily,22/06/2024,2024-06-02,1850000.0
R2892479,675000.0,1.0,1.0,"4132 Halifax St, Burnaby, BC, Canada",855.0,1.0,1864.0,817.0,2005.0,Condo,22/06/2024,2024-06-06,699000.0
R2884930,619000.0,1.0,1.0,"7063 Hall Ave, Burnaby, BC, Canada",643.0,1.0,1434.0,978.0,2007.0,Condo,22/06/2024,2024-05-20,629000.0
R2897010,625000.0,2.0,1.0,"6540 Burlington Ave, Burnaby, BC, Canada",1127.0,1.0,1668.0,576.0,1983.0,Condo,22/06/2024,2024-06-18,650000.0
R2895627,825000.0,2.0,2.0,"2188 Madison Ave, Burnaby, BC, Canada",871.0,2.0,2236.0,940.0,2018.0,Condo,22/06/2024,2024-06-16,819000.0
R2890455,850000.0,2.0,2.0,"4720 Lougheed Highway, Burnaby, BC, Canada",723.0,1.0,2316.0,1189.0,2022.0,Condo,22/06/2024,2024-06-03,859900.0
R2878895,780000.0,2.0,2.0,"2355 Madison Ave, Burnaby, BC, Canada",833.0,1.0,2044.0,957.0,2007.0,Condo,21/06/2024,2024-05-02,798000.0
R2894564,2580000.0,4.0,3.0,"4264 Pender St, Burnaby, BC, Canada",2406.0,2.0,6458.0,1075.0,2014.0,SingleFamily,21/06/2024,2024-06-12,2588000.0
R2881917,730000.0,2.0,2.0,"4788 Brentwood Dr, Burnaby, BC, Canada",830.0,1.0,1688.0,889.0,2008.0,Condo,21/06/2024,2024-05-12,738000.0
R2885952,830000.0,2.0,2.0,"4398 Buchanan St, Burnaby, BC, Canada",1196.0,1.0,2376.0,710.0,2001.0,Condo,21/06/2024,2024-05-20,849900.0
R2894794,799000.0,2.0,2.0,"4425 Halifax St, Burnaby, BC, Canada",1105.0,2.0,2163.0,723.0,1999.0,Condo,20/06/2024,2024-06-12,799000.0
R2880720,725000.0,2.0,2.0,"4833 Brentwood Dr, Burnaby, BC, Canada",821.0,1.0,1954.0,912.0,2008.0,Condo,20/06/2024,2024-05-06,749000.0
R2889305,681300.0,2.0,2.0,"4888 Brentwood Dr, Burnaby, BC, Canada",835.0,1.0,1938.0,836.0,2008.0,Condo,20/06/2024,2024-05-30,698888.0
R2868506,846000.0,2.0,2.0,"2388 Madison Ave, Burnaby, BC, Canada",827.0,2.0,2341.0,1049.0,2019.0,Condo,20/06/2024,2024-04-08,868000.0
R2895515,812000.0,2.0,2.0,"2188 Madison Ave, Burnaby, BC, Canada",931.0,1.0,2381.0,890.0,2018.0,Condo,20/06/2024,2024-06-16,829000.0
R2896234,536000.0,2.0,1.0,"9890 Manchester Dr, Burnaby, BC, Canada",898.0,1.0,1277.0,596.0,1981.0,Condo,20/06/2024,2024-06-17,536000.0
R2879262,742000.0,2.0,2.0,"7328 Arcola St, Burnaby, BC, Canada",849.0,1.0,1994.0,881.0,2009.0,Condo,20/06/2024,2024-05-05,748000.0
R2884553,1080000.0,3.0,2.0,"9868 Cameron St, Burnaby, BC, Canada",1419.0,2.0,3318.0,816.0,2009.0,Condo,19/06/2024,2024-05-19,1158000.0
R2887853,650000.0,1.0,1.0,"4730 Lougheed Highway, Burnaby, BC, Canada",535.0,1.0,1885.0,1250.0,2023.0,Condo,19/06/2024,2024-05-27,669000.0
R2885318,1200000.0,2.0,2.0,"6188 Wilson Ave, Burnaby, BC, Canada",1255.0,1.0,2992.0,1009.0,2010.0,Condo,19/06/2024,2024-05-20,1266900.0
R2865127,1672500.0,4.0,3.0,"6697 Lochdale St, Burnaby, BC, Canada",1996.0,3.0,4427.0,850.0,2006.0,MultiFamily,19/06/2024,2024-04-01,1698000.0
R2895042,1110000.0,2.0,2.0,"4365 Hastings St, Burnaby, BC, Canada",1001.0,1.0,2590.0,1148.0,2008.0,Condo,19/06/2024,2024-06-13,1150000.0
R2892466,1630000.0,3.0,1.0,"3881 Hurst St, Burnaby, BC, Canada",2192.0,2.0,5116.0,775.0,1955.0,SingleFamily,19/06/2024,2024-06-09,1699000.0
R2888229,883800.0,3.0,2.0,"3980 Carrigan Crt, Burnaby, BC, Canada",1490.0,1.0,2042.0,596.0,1985.0,Townhouse,19/06/2024,2024-06-02,888800.0
R2885178,465000.0,1.0,1.0,"6105 Kingsway, Burnaby, BC, Canada",673.0,1.0,1073.0,698.0,1984.0,Condo,18/06/2024,2024-05-20,469900.0
R2891277,835000.0,2.0,2.0,"4650 Brentwood Blvd, Burnaby, BC, Canada",765.0,1.0,2558.0,1045.0,2021.0,Condo,18/06/2024,2024-06-05,799900.0
R2883549,465000.0,1.0,1.0,"9262 University Cres, Burnaby, BC, Canada",512.0,1.0,1053.0,953.0,2006.0,Condo,18/06/2024,2024-05-14,488000.0
R2896434,525000.0,1.0,1.0,"6455 Willingdon Ave, Burnaby, BC, Canada",684.0,1.0,1301.0,729.0,1982.0,Condo,18/06/2024,2024-06-16,499000.0
R2891553,2460000.0,4.0,2.0,"6385 Grant St, Burnaby, BC, Canada",2610.0,2.0,6744.0,919.0,1960.0,SingleFamily,18/06/2024,2024-06-05,2399000.0
R2882988,889000.0,2.0,2.0,"7358 Edmonds St, Burnaby, BC, Canada",871.0,1.0,2370.0,1030.0,2020.0,Condo,18/06/2024,2024-05-12,898000.0
R2893457,1805000.0,6.0,2.0,"8067 11th Ave, Burnaby, BC, Canada",2352.0,2.0,5194.0,807.0,1947.0,SingleFamily,18/06/2024,2024-06-10,1899900.0
R2892408,635000.0,2.0,1.0,"3920 Hastings St, Burnaby, BC, Canada",1028.0,1.0,1617.0,582.0,1986.0,Condo,17/06/2024,2024-06-09,599000.0
R2894094,2300000.0,6.0,5.0,"8126 Lakefield Dr, Burnaby, BC, Canada",4597.0,6.0,6147.0,478.0,1989.0,SingleFamily,17/06/2024,2024-06-10,2200000.0
R2889898,640000.0,2.0,1.0,"4158 Garden Grove Dr, Burnaby, BC, Canada",971.0,1.0,1576.0,669.0,1976.0,Townhouse,17/06/2024,2024-06-02,650000.0
R2890692,653000.0,1.0,1.0,"5051 Imperial St, Burnaby, BC, Canada",536.0,1.0,1763.0,1248.0,2019.0,Condo,17/06/2024,2024-06-03,669000.0
R2867742,1025000.0,2.0,2.0,"5051 Imperial St, Burnaby, BC, Canada",917.0,1.0,2670.0,1123.0,2019.0,Condo,17/06/2024,2024-04-07,1030000.0
R2891357,2030000.0,4.0,2.0,"8161 Macpherson Ave, Burnaby, BC, Canada",1788.0,4.0,5710.0,1055.0,1953.0,SingleFamily,17/06/2024,2024-06-05,1888000.0
R2892486,1901000.0,6.0,3.0,"4265 Macdonald Ave, Burnaby, BC, Canada",2408.0,3.0,5153.0,747.0,1956.0,SingleFamily,17/06/2024,2024-06-06,1799000.0
R2892792,999800.0,3.0,1.0,"7373 Hawthorne Terr, Burnaby, BC, Canada",1238.0,2.0,2568.0,807.0,2001.0,Townhouse,17/06/2024,2024-06-09,999800.0
R2891224,629000.0,1.0,1.0,"7303 Noble Lane, Burnaby, BC, Canada",590.0,1.0,1706.0,1081.0,2019.0,Condo,17/06/2024,2024-06-03,638000.0
R2880149,665000.0,2.0,2.0,"7025 Stride Ave, Burnaby, BC, Canada",889.0,1.0,1602.0,764.0,1992.0,Condo,17/06/2024,2024-05-06,680000.0
R2893774,795000.0,2.0,2.0,"7332 Hawthorne Terr, Burnaby, BC, Canada",914.0,1.0,1902.0,869.0,2001.0,Townhouse,17/06/2024,2024-06-10,795000.0
R2888168,568000.0,1.0,1.0,"7178 Collier St, Burnaby, BC, Canada",631.0,1.0,1605.0,914.0,2005.0,Condo,17/06/2024,2024-05-26,577000.0
R2892903,650000.0,2.0,2.0,"7038 21st Ave, Burnaby, BC, Canada",926.0,2.0,1865.0,646.0,2000.0,Townhouse,17/06/2024,2024-06-09,599000.0
R2893706,435000.0,1.0,1.0,"4373 Halifax St, Burnaby, BC, Canada",506.0,1.0,1021.0,887.0,1982.0,Condo,17/06/2024,2024-06-10,449000.0
R2897337,708000.0,1.0,1.0,"6188 Wilson Ave, Burnaby, BC, Canada",745.0,1.0,1858.0,959.0,2010.0,Condo,17/06/2024,2024-06-17,715000.0
R2863446,630000.0,2.0,2.0,"3970 Carrigan Crt, Burnaby, BC, Canada",954.0,1.0,1789.0,700.0,1986.0,Condo,17/06/2024,2024-03-26,668000.0
R2871314,1320000.0,3.0,2.0,"5773 Irmin St, Burnaby, BC, Canada",1350.0,2.0,3365.0,1000.0,2010.0,Townhouse,16/06/2024,2024-04-14,1350000.0
R2890821,620000.0,1.0,1.0,"7358 Edmonds St, Burnaby, BC, Canada",550.0,1.0,1602.0,1090.0,2020.0,Condo,16/06/2024,2024-06-09,599900.0
R2893497,638000.0,2.0,2.0,"3733 Norfolk St, Burnaby, BC, Canada",939.0,2.0,1638.0,692.0,1994.0,Condo,16/06/2024,2024-06-10,649900.0
R2893869,770000.0,2.0,2.0,"3221 Noel Dr, Burnaby, BC, Canada",904.0,1.0,2120.0,829.0,2017.0,Townhouse,16/06/2024,2024-06-10,749900.0
R2886966,762500.0,2.0,2.0,"4650 Brentwood Blvd, Burnaby, BC, Canada",717.0,1.0,2161.0,1087.0,2021.0,Condo,16/06/2024,2024-05-23,779900.0
R2892594,545000.0,1.0,1.0,"3980 Carrigan Crt, Burnaby, BC, Canada",770.0,1.0,1250.0,707.0,1985.0,Condo,16/06/2024,2024-06-09,545000.0
R2894308,888888.0,2.0,1.0,"6588 Southoaks Cres, Burnaby, BC, Canada",1243.0,2.0,2357.0,723.0,1997.0,Townhouse,16/06/2024,2024-06-10,899900.0
R2893561,1299000.0,4.0,2.0,"6786 Village Green, Burnaby, BC, Canada",1637.0,2.0,3305.0,793.0,1999.0,Townhouse,16/06/2024,2024-06-09,1299000.0
R2893317,2260000.0,5.0,3.0,"4136 Burke St, Burnaby, BC, Canada",3170.0,4.0,6052.0,661.0,1985.0,SingleFamily,16/06/2024,2024-06-10,2098000.0
R2856184,818000.0,2.0,2.0,"7169 14th Ave, Burnaby, BC, Canada",828.0,1.0,2107.0,1002.0,2021.0,Condo,16/06/2024,2024-03-03,830000.0
R2894389,790000.0,2.0,2.0,"5460 Broadway, Burnaby, BC, Canada",809.0,1.0,2108.0,982.0,2018.0,Condo,16/06/2024,2024-06-11,795000.0
R2892722,1180000.0,3.0,2.0,"7383 Montecito Dr, Burnaby, BC, Canada",2327.0,1.0,2742.0,450.0,1973.0,Townhouse,16/06/2024,2024-06-09,1048800.0
R2881229,586000.0,1.0,1.0,"4353 Halifax St, Burnaby, BC, Canada",940.0,1.0,1483.0,638.0,1982.0,Condo,16/06/2024,2024-05-08,599900.0
R2874933,630000.0,1.0,1.0,"7303 Noble Lane, Burnaby, BC, Canada",565.0,1.0,1621.0,1146.0,2019.0,Condo,16/06/2024,2024-04-23,648000.0
R2892509,735000.0,1.0,1.0,"6000 Mckay Ave, Burnaby, BC, Canada",595.0,1.0,1896.0,1092.0,2022.0,Condo,16/06/2024,2024-06-09,649900.0
R2893525,3378000.0,6.0,4.0,"6172 Gordon Pl, Burnaby, BC, Canada",5299.0,4.0,8710.0,639.0,1992.0,SingleFamily,16/06/2024,2024-06-10,3388000.0
R2887740,770000.0,2.0,2.0,"4350 Beresford St, Burnaby, BC, Canada",1098.0,1.0,1873.0,709.0,1989.0,Condo,15/06/2024,2024-05-27,779000.0
R2893571,640900.0,3.0,1.0,"1807 Goleta Dr, Burnaby, BC, Canada",1181.0,2.0,1756.0,550.0,1973.0,Townhouse,15/06/2024,2024-06-10,649900.0
R2892430,925000.0,2.0,3.0,"9000 Ash Grove Cres, Burnaby, BC, Canada",1660.0,2.0,2369.0,572.0,1986.0,Townhouse,15/06/2024,2024-06-09,950000.0
R2893953,585000.0,1.0,1.0,"4768 Brentwood Dr, Burnaby, BC, Canada",667.0,1.0,1590.0,868.0,2008.0,Condo,15/06/2024,2024-06-11,579000.0
R2893672,730000.0,2.0,2.0,"6688 Arcola St, Burnaby, BC, Canada",817.0,2.0,1892.0,878.0,2011.0,Condo,15/06/2024,2024-06-10,718000.0
R2892358,819000.0,2.0,2.0,"4189 Halifax St, Burnaby, BC, Canada",793.0,1.0,2218.0,1034.0,2015.0,Condo,14/06/2024,2024-06-09,819999.0
R2891751,625000.0,1.0,1.0,"6537 Telford Ave, Burnaby, BC, Canada",461.0,1.0,1134.0,1299.0,2024.0,Condo,14/06/2024,2024-06-05,599000.0
R2870117,1960000.0,5.0,2.0,"5760 Burns Pl, Burnaby, BC, Canada",2240.0,4.0,5480.0,892.0,1963.0,SingleFamily,14/06/2024,2024-04-11,1999000.0
R2871844,845000.0,2.0,2.0,"5883 Barker Ave, Burnaby, BC, Canada",763.0,1.0,2354.0,1114.0,2017.0,Condo,13/06/2024,2024-04-16,850000.0
R2893396,1978000.0,3.0,1.0,"8375 Nelson Ave, Burnaby, BC, Canada",2930.0,6.0,5652.0,682.0,1967.0,SingleFamily,13/06/2024,2024-06-06,2000000.0
R2879346,1735000.0,4.0,1.0,"6102 6th St, Burnaby, BC, Canada",2045.0,4.0,5208.0,879.0,1969.0,SingleFamily,13/06/2024,2024-05-05,1798000.0
R2887226,1875000.0,5.0,3.0,"6630 Russell Ave, Burnaby, BC, Canada",2193.0,1.0,4558.0,865.0,2008.0,MultiFamily,13/06/2024,2024-05-26,1899000.0
R2867818,1899800.0,4.0,2.0,"7745 Kentwood St, Burnaby, BC, Canada",1939.0,3.0,5707.0,979.0,1969.0,SingleFamily,13/06/2024,2024-04-07,1899800.0
R2892109,326000.0,0.0,1.0,"9288 University Cres, Burnaby, BC, Canada",379.0,1.0,881.0,868.0,2004.0,Condo,13/06/2024,2024-06-09,329000.0
R2891926,544000.0,1.0,1.0,"4433 Alaska St, Burnaby, BC, Canada",512.0,1.0,600.0,1054.0,2024.0,Condo,13/06/2024,2024-06-05,539900.0
R2872551,815000.0,2.0,2.0,"7090 Edmonds St, Burnaby, BC, Canada",902.0,1.0,1530.0,886.0,2012.0,Condo,12/06/2024,2024-04-16,799999.0
R2888298,699000.0,2.0,2.0,"7368 Sandborne Ave, Burnaby, BC, Canada",856.0,2.0,1811.0,838.0,2002.0,Condo,12/06/2024,2024-05-28,718000.0
R2890220,689000.0,1.0,1.0,"4510 Halifax Way, Burnaby, BC, Canada",541.0,1.0,1816.0,1290.0,2019.0,Condo,12/06/2024,2024-06-02,698000.0
R2894121,779900.0,3.0,1.0,"8576 Wilderness Crt, Burnaby, BC, Canada",1195.0,3.0,1959.0,652.0,1982.0,Townhouse,12/06/2024,2024-06-11,779900.0
R2883017,698000.0,1.0,1.0,"4360 Beresford St, Burnaby, BC, Canada",637.0,1.0,2148.0,1160.0,2017.0,Condo,12/06/2024,2024-05-12,739000.0
R2882956,504500.0,2.0,1.0,"4941 Lougheed Highway, Burnaby, BC, Canada",802.0,1.0,1239.0,647.0,1979.0,Condo,12/06/2024,2024-05-13,519000.0
R2884897,739000.0,1.0,1.0,"2085 Skyline Crt, Burnaby, BC, Canada",622.0,1.0,2121.0,1205.0,2021.0,Condo,12/06/2024,2024-05-20,749900.0
R2876856,788000.0,2.0,2.0,"4250 Dawson St, Burnaby, BC, Canada",859.0,1.0,2044.0,953.0,2008.0,Condo,11/06/2024,2024-04-29,819000.0
R2889530,2608000.0,5.0,4.0,"4456 Union St, Burnaby, BC, Canada",2794.0,2.0,6234.0,894.0,2007.0,SingleFamily,11/06/2024,2024-06-02,2498000.0
R2876627,1840000.0,6.0,3.0,"7596 Elwell St, Burnaby, BC, Canada",2756.0,4.0,5063.0,671.0,1984.0,SingleFamily,11/06/2024,2024-04-28,1849900.0
R2886894,765000.0,2.0,2.0,"7328 Arcola St, Burnaby, BC, Canada",853.0,2.0,1926.0,811.0,2009.0,Condo,11/06/2024,2024-05-22,692000.0
R2878862,1040000.0,2.0,2.0,"6588 Nelson Ave, Burnaby, BC, Canada",995.0,1.0,2684.0,1103.0,2015.0,Condo,11/06/2024,2024-05-02,1098000.0
R2888030,1850000.0,4.0,2.0,"4211 Graveley St, Burnaby, BC, Canada",2160.0,3.0,5498.0,856.0,1948.0,SingleFamily,11/06/2024,2024-05-27,1850000.0
R2880360,523000.0,1.0,1.0,"58 - 5355 Lane St, Burnaby, BC, Canada",485.0,1.0,1431.0,1111.0,2020.0,Condo,11/06/2024,2024-05-06,539000.0
R2882802,575000.0,2.0,1.0,"5932 Patterson Ave, Burnaby, BC, Canada",847.0,1.0,1624.0,707.0,1980.0,Condo,11/06/2024,2024-05-12,599000.0
R2889828,975000.0,2.0,2.0,"1955 Alpha Way, Burnaby, BC, Canada",911.0,1.0,2885.0,1095.0,2020.0,Condo,11/06/2024,2024-06-02,998000.0
R2890600,627500.0,1.0,1.0,"7339 Macpherson Ave, Burnaby, BC, Canada",720.0,1.0,1667.0,833.0,2008.0,Condo,10/06/2024,2024-06-03,599900.0
R2881103,735000.0,2.0,2.0,"4182 Dawson St, Burnaby, BC, Canada",827.0,1.0,1992.0,906.0,2007.0,Condo,10/06/2024,2024-05-08,749999.0
R2890619,740000.0,2.0,2.0,"7328 Arcola St, Burnaby, BC, Canada",853.0,1.0,1972.0,819.0,2009.0,Condo,10/06/2024,2024-06-03,699000.0
R2889725,745000.0,1.0,1.0,"2085 Skyline Crt, Burnaby, BC, Canada",637.0,1.0,2058.0,1098.0,2021.0,Condo,10/06/2024,2024-06-02,699900.0
R2892208,525000.0,2.0,1.0,"7275 Salisbury Ave, Burnaby, BC, Canada",794.0,1.0,1390.0,670.0,1982.0,Condo,10/06/2024,2024-06-05,532000.0
R2848250,680000.0,1.0,1.0,"1788 Gilmore Ave, Burnaby, BC, Canada",660.0,1.0,1927.0,1059.0,2019.0,Condo,10/06/2024,2024-02-07,699000.0
R2888362,603800.0,1.0,1.0,"7303 Noble Lane, Burnaby, BC, Canada",544.0,1.0,1534.0,1101.0,2019.0,Condo,10/06/2024,2024-05-28,599000.0
R2868672,935000.0,3.0,2.0,"7175 17th Ave, Burnaby, BC, Canada",1330.0,1.0,2372.0,729.0,1993.0,Townhouse,10/06/2024,2024-04-08,970000.0
R2890867,1145000.0,4.0,3.0,"2979 Corona Dr, Burnaby, BC, Canada",2001.0,3.0,2970.0,544.0,1973.0,Townhouse,10/06/2024,2024-06-04,1088800.0
R2885445,697500.0,1.0,1.0,"6699 Dunblane Ave, Burnaby, BC, Canada",604.0,1.0,2142.0,1158.0,2021.0,Condo,10/06/2024,2024-05-20,699900.0
R2879162,830000.0,2.0,2.0,"4730 Lougheed Highway, Burnaby, BC, Canada",736.0,1.0,2247.0,1084.0,2023.0,Condo,10/06/2024,2024-05-05,798000.0
R2892677,570000.0,1.0,1.0,"3980 Canada Way, Burnaby, BC, Canada",734.0,1.0,1431.0,776.0,1984.0,Condo,10/06/2024,2024-06-09,569800.0
R2883084,592000.0,1.0,1.0,"7478 Byrnepark Walk, Burnaby, BC, Canada",666.0,1.0,1149.0,897.0,2009.0,Condo,10/06/2024,2024-05-26,598000.0
R2882686,698000.0,1.0,1.0,"2288 Alpha Ave, Burnaby, BC, Canada",622.0,1.0,1926.0,1122.0,2021.0,Condo,10/06/2024,2024-05-13,698000.0
R2889797,1850000.0,5.0,3.0,"4621 Pender St, Burnaby, BC, Canada",2780.0,3.0,5902.0,647.0,1984.0,SingleFamily,09/06/2024,2024-06-02,1799800.0
R2888502,574500.0,1.0,1.0,"6461 Telford Ave, Burnaby, BC, Canada",480.0,1.0,1619.0,1218.0,2014.0,Condo,09/06/2024,2024-05-28,585000.0
R2852766,722500.0,2.0,2.0,"6737 Station Hill Crt, Burnaby, BC, Canada",1104.0,1.0,1934.0,687.0,1992.0,Condo,09/06/2024,2024-02-25,759000.0
R2890461,550000.0,1.0,1.0,"9868 Cameron St, Burnaby, BC, Canada",630.0,1.0,1466.0,822.0,2008.0,Condo,09/06/2024,2024-06-03,518000.0
R2889860,1700000.0,4.0,3.0,"5496 Venables St, Burnaby, BC, Canada",2042.0,2.0,4751.0,816.0,2006.0,MultiFamily,09/06/2024,2024-06-02,1668000.0
R2882853,875000.0,2.0,2.0,"6461 Telford Ave, Burnaby, BC, Canada",914.0,1.0,2501.0,973.0,2014.0,Condo,09/06/2024,2024-05-13,890000.0
R2890690,863000.0,2.0,2.0,"6461 Telford Ave, Burnaby, BC, Canada",866.0,1.0,2316.0,922.0,2014.0,Condo,09/06/2024,2024-06-03,799000.0
R2889184,1980000.0,3.0,1.0,"7290 Dow Ave, Burnaby, BC, Canada",1802.0,3.0,5901.0,937.0,1952.0,SingleFamily,09/06/2024,2024-05-27,1688800.0
R2889748,915000.0,3.0,2.0,"7133 14th Ave, Burnaby, BC, Canada",998.0,0.0,2447.0,901.0,2021.0,Condo,09/06/2024,2024-06-02,899888.0
R2890312,1728000.0,3.0,2.0,"4578 Union St, Burnaby, BC, Canada",1812.0,2.0,5090.0,938.0,1959.0,SingleFamily,09/06/2024,2024-06-03,1699900.0
R2889666,806000.0,2.0,2.0,"6240 Mckay Ave, Burnaby, BC, Canada",1336.0,1.0,2211.0,598.0,1989.0,Condo,09/06/2024,2024-06-02,799000.0
R2891297,2425000.0,7.0,3.0,"7449 Dorchester Dr, Burnaby, BC, Canada",2639.0,10.0,6599.0,947.0,1974.0,SingleFamily,09/06/2024,2024-06-04,2500000.0
R2890320,800000.0,2.0,2.0,"3399 Noel Dr, Burnaby, BC, Canada",817.0,1.0,2076.0,977.0,2017.0,Condo,09/06/2024,2024-06-03,799000.0
R2890145,985000.0,2.0,2.0,"6461 Telford Ave, Burnaby, BC, Canada",890.0,2.0,2626.0,1123.0,2014.0,Condo,09/06/2024,2024-06-02,999999.0
R2887341,573000.0,1.0,1.0,"4178 Dawson St, Burnaby, BC, Canada",629.0,1.0,1573.0,915.0,2006.0,Condo,08/06/2024,2024-05-23,576000.0
R2880700,1395000.0,4.0,3.0,"5298 Oakmount Cres, Burnaby, BC, Canada",1887.0,2.0,3398.0,746.0,1995.0,Townhouse,08/06/2024,2024-05-07,1408000.0
R2881228,754000.0,2.0,2.0,"5790 Patterson Ave, Burnaby, BC, Canada",1094.0,1.0,1997.0,731.0,1985.0,Condo,08/06/2024,2024-05-08,799900.0
