mlsId,price,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,soldDate,listingDate,listingPrice
R2896874,485000.0,1.0,1.0,"9015 120St, Delta, BC, Canada",644.0,1.0,1315.0,774.0,2019.0,Condo,28/06/2024,2024-06-18,499000.0
R2898852,1115000.0,4.0,2.0,"5550 Admiral Way, Delta, BC, Canada",1665.0,3.0,3472.0,672.0,2017.0,Townhouse,26/06/2024,2024-06-24,1120000.0
R2887819,925000.0,2.0,2.0,"4955 River Rd, Delta, BC, Canada",1401.0,2.0,2563.0,677.0,1990.0,Condo,24/06/2024,2024-05-26,949000.0
R2896418,1005000.0,3.0,2.0,"4756 62St, Delta, BC, Canada",1551.0,2.0,3012.0,580.0,1991.0,Townhouse,24/06/2024,2024-06-17,899900.0
R2896382,2175000.0,5.0,2.0,"897 Gale Pl, Delta, BC, Canada",2753.0,6.0,5738.0,753.0,1970.0,SingleFamily,24/06/2024,2024-06-17,2075000.0
R2895382,1351333.0,3.0,2.0,"5389 Laurel Way, Delta, BC, Canada",1850.0,4.0,4343.0,702.0,1986.0,SingleFamily,23/06/2024,2024-06-16,1299999.0
R2896052,1381000.0,5.0,2.0,"6032 45 Ave, Delta, BC, Canada",2045.0,3.0,3903.0,635.0,1977.0,SingleFamily,23/06/2024,2024-06-17,1299000.0
R2874693,1345000.0,4.0,2.0,"4486 61St, Delta, BC, Canada",2491.0,1.0,3958.0,561.0,1977.0,SingleFamily,23/06/2024,2024-04-23,1399900.0
R2890971,567500.0,2.0,1.0,"11967 80 Ave, Delta, BC, Canada",576.0,1.0,2220.0,954.0,2017.0,Condo,23/06/2024,2024-06-04,549900.0
R2896720,1500000.0,3.0,2.0,"5050 Wallace Ave, Delta, BC, Canada",1863.0,4.0,5232.0,778.0,1973.0,SingleFamily,22/06/2024,2024-06-17,1449900.0
R2857442,1350000.0,3.0,2.0,"6302 Dawn Dr, Delta, BC, Canada",2093.0,6.0,4653.0,711.0,1988.0,SingleFamily,22/06/2024,2024-03-07,1490000.0
R2888776,1480000.0,4.0,2.0,"4578 Kensington Crt, Delta, BC, Canada",2521.0,4.0,4889.0,624.0,1990.0,SingleFamily,20/06/2024,2024-05-29,1575000.0
R2897482,1620000.0,5.0,3.0,"1255 49St, Delta, BC, Canada",3280.0,4.0,5124.0,467.0,1978.0,SingleFamily,20/06/2024,2024-06-19,1535000.0
R2897998,920000.0,3.0,2.0,"10735 84 Ave, Delta, BC, Canada",1492.0,2.0,3034.0,626.0,2015.0,Townhouse,20/06/2024,2024-06-19,935000.0
R2897628,817999.0,2.0,2.0,"11501 84 Ave, Delta, BC, Canada",1183.0,2.0,2657.0,691.0,2020.0,Condo,20/06/2024,2024-06-18,817999.0
R2897036,1610000.0,2.0,2.0,"1636 Fir Springs Lane, Delta, BC, Canada",1798.0,4.0,4907.0,889.0,2015.0,SingleFamily,19/06/2024,2024-06-18,1599900.0
R2859568,535000.0,2.0,1.0,"11967 80 Ave, Delta, BC, Canada",577.0,1.0,1663.0,970.0,2017.0,Condo,18/06/2024,2024-03-11,559995.0
R2894886,237000.0,2.0,1.0,"4515 River Rd W, Delta, BC, Canada",761.0,1.0,500.0,314.0,1986.0,SingleFamily,17/06/2024,2024-06-12,239000.0
R2881454,620000.0,2.0,2.0,"9015 120St, Delta, BC, Canada",873.0,1.0,1975.0,732.0,2019.0,Condo,16/06/2024,2024-05-08,639900.0
R2871927,1690000.0,4.0,2.0,"262 52St, Delta, BC, Canada",2788.0,6.0,5334.0,645.0,1976.0,SingleFamily,16/06/2024,2024-04-15,1799000.0
R2893606,599000.0,2.0,2.0,"6866 Nicholson Rd, Delta, BC, Canada",1375.0,1.0,1663.0,435.0,1991.0,Condo,16/06/2024,2024-06-10,599000.0
R2885616,685000.0,2.0,1.0,"4875 53St, Delta, BC, Canada",924.0,1.0,1717.0,745.0,1987.0,Condo,16/06/2024,2024-05-20,689000.0
R2894520,1376100.0,4.0,2.0,"8219 111b St, Delta, BC, Canada",2450.0,8.0,4237.0,530.0,9999.0,SingleFamily,16/06/2024,2024-06-10,1299000.0
R2886263,2363500.0,7.0,6.0,"10917 Mcadam Rd, Delta, BC, Canada",4640.0,0.0,6566.0,536.0,2022.0,SingleFamily,16/06/2024,2024-05-22,2489999.0
R2875760,1990000.0,3.0,2.0,"470 Sandbar Pl, Delta, BC, Canada",1870.0,6.0,5452.0,1081.0,1988.0,SingleFamily,13/06/2024,2024-04-25,2022000.0
R2894691,1980000.0,3.0,2.0,"6505 3 Ave, Delta, BC, Canada",2258.0,6.0,5111.0,876.0,1993.0,Townhouse,13/06/2024,2024-06-12,1980000.0
R2892630,725000.0,3.0,2.0,"9015 120St, Delta, BC, Canada",1297.0,1.0,2419.0,538.0,2019.0,Condo,12/06/2024,2024-06-09,699000.0
R2873419,1340000.0,5.0,2.0,"11415 91a Ave, Delta, BC, Canada",2229.0,3.0,4384.0,627.0,1966.0,SingleFamily,12/06/2024,2024-04-21,1399000.0
R2877209,1650000.0,4.0,2.0,"66 Diefenbaker Wynd, Delta, BC, Canada",2579.0,4.0,4842.0,646.0,1979.0,SingleFamily,11/06/2024,2024-04-29,1668000.0
R2883479,585000.0,2.0,2.0,"5599 14b Ave, Delta, BC, Canada",866.0,1.0,1942.0,692.0,2011.0,Condo,11/06/2024,2024-05-14,599900.0
R2893088,2098000.0,5.0,3.0,"11464 Lyon Rd, Delta, BC, Canada",3046.0,6.0,5419.0,688.0,1977.0,SingleFamily,11/06/2024,2024-06-09,2098000.0
R2888837,1345000.0,4.0,1.0,"10620 Westside Dr, Delta, BC, Canada",2340.0,5.0,4112.0,597.0,1973.0,SingleFamily,10/06/2024,2024-05-27,1399000.0
R2891476,1272500.0,3.0,1.0,"5789 51 Ave, Delta, BC, Canada",1546.0,3.0,4390.0,775.0,1972.0,SingleFamily,10/06/2024,2024-06-05,1199000.0
R2890648,1418000.0,4.0,2.0,"5819 48a Ave, Delta, BC, Canada",2002.0,2.0,4492.0,718.0,1968.0,SingleFamily,10/06/2024,2024-06-03,1438000.0
R2889607,575000.0,3.0,1.0,"11901 89a Ave, Delta, BC, Canada",1209.0,1.0,1895.0,496.0,1971.0,Townhouse,10/06/2024,2024-06-02,599800.0
R2889864,1400000.0,3.0,3.0,"6597 Faber Cres, Delta, BC, Canada",2662.0,6.0,5433.0,563.0,1971.0,SingleFamily,09/06/2024,2024-06-02,1499999.0
R2876638,585000.0,2.0,2.0,"4768 53St, Delta, BC, Canada",947.0,1.0,1916.0,628.0,1995.0,Condo,09/06/2024,2024-04-28,595000.0
R2888686,1245000.0,3.0,2.0,"8794 Shepherd Way, Delta, BC, Canada",1719.0,5.0,4142.0,726.0,1958.0,SingleFamily,09/06/2024,2024-05-28,1248000.0
R2891384,1567000.0,4.0,2.0,"6595 Lyon Rd, Delta, BC, Canada",2585.0,4.0,4462.0,606.0,1978.0,SingleFamily,09/06/2024,2024-06-05,1567000.0
R2869158,1488000.0,4.0,3.0,"1310 53a St, Delta, BC, Canada",2294.0,6.0,4256.0,653.0,1966.0,SingleFamily,09/06/2024,2024-04-09,1499000.0
R2877147,1215000.0,2.0,1.0,"5171 57St, Delta, BC, Canada",1170.0,6.0,4100.0,1058.0,1972.0,SingleFamily,08/06/2024,2024-04-27,1239000.0
R2882266,1445000.0,7.0,3.0,"11373 88a Ave, Delta, BC, Canada",2348.0,2.0,4455.0,638.0,1971.0,SingleFamily,08/06/2024,2024-05-12,1499999.0
R2890654,2498000.0,4.0,2.0,"3541 41b St, Delta, BC, Canada",3752.0,12.0,7767.0,665.0,1969.0,SingleFamily,07/06/2024,2024-06-03,2498000.0
R2871531,1489000.0,3.0,2.0,"5448 5b Ave, Delta, BC, Canada",2560.0,5.0,4863.0,577.0,1974.0,SingleFamily,06/06/2024,2024-04-15,1479000.0
R2891592,1500000.0,2.0,2.0,"6505 3 Ave, Delta, BC, Canada",1957.0,4.0,4286.0,766.0,1993.0,Townhouse,06/06/2024,2024-06-04,1499900.0
R2884031,1352500.0,4.0,2.0,"9474 118St, Delta, BC, Canada",2050.0,5.0,4540.0,629.0,1971.0,SingleFamily,06/06/2024,2024-05-21,1290000.0
R2882679,470000.0,1.0,1.0,"7445 120St, Delta, BC, Canada",655.0,1.0,1410.0,723.0,2010.0,Condo,06/06/2024,2024-05-12,473888.0
R2888353,640000.0,2.0,1.0,"1440 Garden Pl, Delta, BC, Canada",1058.0,1.0,1852.0,613.0,1982.0,Condo,06/06/2024,2024-05-29,649000.0
R2874015,1535000.0,4.0,3.0,"4916 58St, Delta, BC, Canada",3020.0,5.0,4477.0,514.0,1969.0,SingleFamily,05/06/2024,2024-04-22,1555000.0
R2865143,1460000.0,4.0,2.0,"258 66St, Delta, BC, Canada",1626.0,5.0,4801.0,913.0,1967.0,SingleFamily,05/06/2024,2024-04-01,1485000.0
R2890592,725000.0,2.0,2.0,"4885 53St, Delta, BC, Canada",1136.0,1.0,1922.0,624.0,1987.0,Condo,04/06/2024,2024-06-03,709000.0
R2865829,1015000.0,2.0,2.0,"5535 Admiral Way, Delta, BC, Canada",1200.0,2.0,2908.0,874.0,2021.0,Condo,04/06/2024,2024-03-31,1049900.0
R2889122,935000.0,3.0,2.0,"6300 Cottonwood St, Delta, BC, Canada",1866.0,2.0,3336.0,509.0,1988.0,Townhouse,04/06/2024,2024-05-30,949900.0
R2872915,1443000.0,3.0,2.0,"5900 Ferry Rd, Delta, BC, Canada",2247.0,2.0,4216.0,644.0,1998.0,Townhouse,04/06/2024,2024-04-17,1449000.0
R2870856,4800000.0,4.0,2.0,"5800 28 Ave, Delta, BC, Canada",3418.0,5.0,4490.0,1462.0,2004.0,SingleFamily,03/06/2024,2024-04-14,4999900.0
R2887865,1475000.0,5.0,2.0,"9247 Hardy Rd, Delta, BC, Canada",2158.0,6.0,4509.0,718.0,1964.0,SingleFamily,03/06/2024,2024-05-27,1549900.0
R2886219,1370000.0,4.0,2.0,"10500 Delsom Cres, Delta, BC, Canada",2174.0,4.0,3987.0,597.0,2014.0,Townhouse,03/06/2024,2024-05-20,1299000.0
R2887374,1830000.0,6.0,3.0,"4826 48 Ave, Delta, BC, Canada",3155.0,3.0,4445.0,538.0,1920.0,SingleFamily,02/06/2024,2024-05-26,1699000.0
R2885662,1730000.0,6.0,3.0,"11272 Sussex Pl, Delta, BC, Canada",3181.0,6.0,5064.0,556.0,1976.0,SingleFamily,02/06/2024,2024-05-21,1769000.0
R2888346,1525000.0,2.0,2.0,"1631 Birch Springs Lane, Delta, BC, Canada",1517.0,4.0,4457.0,955.0,2012.0,SingleFamily,02/06/2024,2024-05-28,1450000.0
R2887159,2275000.0,6.0,6.0,"11220 Mason Pl, Delta, BC, Canada",3652.0,10.0,7389.0,602.0,1972.0,SingleFamily,02/06/2024,2024-05-26,2199000.0
R2886805,925000.0,3.0,2.0,"4743 54a St, Delta, BC, Canada",1590.0,2.0,3162.0,583.0,1998.0,Townhouse,02/06/2024,2024-05-26,928000.0
R2887418,675000.0,1.0,1.0,"4821 53St, Delta, BC, Canada",1000.0,1.0,1943.0,699.0,1991.0,Condo,01/06/2024,2024-05-27,699000.0
R2874296,1348000.0,3.0,2.0,"10500 Delsom Cres, Delta, BC, Canada",2154.0,3.0,3984.0,626.0,2014.0,Townhouse,30/05/2024,2024-04-22,1350000.0
R2883321,1315000.0,4.0,3.0,"4933 44b Ave, Delta, BC, Canada",2368.0,0.0,4295.0,548.0,1988.0,SingleFamily,30/05/2024,2024-05-13,1299800.0
R2872289,1850000.0,4.0,2.0,"7758 Boynton Pl, Delta, BC, Canada",3014.0,6.0,4819.0,630.0,1984.0,SingleFamily,30/05/2024,2024-04-17,1899900.0
R2864608,2170000.0,8.0,6.0,"10586 River Rd, Delta, BC, Canada",4568.0,6.0,6051.0,492.0,2022.0,SingleFamily,29/05/2024,2024-04-01,2249000.0
R2888573,1569000.0,4.0,2.0,"1034 Walalee Dr, Delta, BC, Canada",2850.0,3.0,4938.0,550.0,1965.0,SingleFamily,29/05/2024,2024-05-28,1569000.0
R2885977,1450000.0,4.0,2.0,"10748 Burbank Dr, Delta, BC, Canada",1996.0,1.0,4586.0,751.0,1973.0,SingleFamily,28/05/2024,2024-05-21,1499000.0
R2880831,1482000.0,4.0,2.0,"10654 Hermosa Dr, Delta, BC, Canada",2477.0,4.0,4729.0,617.0,1975.0,SingleFamily,28/05/2024,2024-05-07,1529800.0
R2884046,616000.0,2.0,1.0,"4955 57St, Delta, BC, Canada",960.0,1.0,2007.0,645.0,1969.0,Townhouse,28/05/2024,2024-05-15,619800.0
R2873995,1445000.0,6.0,3.0,"10473 Dunlop Rd, Delta, BC, Canada",2433.0,4.0,4423.0,657.0,1973.0,SingleFamily,28/05/2024,2024-04-22,1600000.0
R2886144,1018000.0,3.0,3.0,"11965 84a Ave, Delta, BC, Canada",2637.0,3.0,2858.0,378.0,1991.0,Townhouse,28/05/2024,2024-05-21,998000.0
R2885964,1975000.0,6.0,4.0,"6587 Hillside Cres, Delta, BC, Canada",3554.0,8.0,5987.0,528.0,1970.0,SingleFamily,27/05/2024,2024-05-22,1879000.0
R2885351,1500000.0,3.0,2.0,"7744 Wansford Dr, Delta, BC, Canada",1889.0,6.0,4272.0,793.0,1979.0,SingleFamily,27/05/2024,2024-05-26,1499000.0
R2885474,824900.0,2.0,2.0,"1702 56St, Delta, BC, Canada",1250.0,2.0,2547.0,671.0,1997.0,Townhouse,27/05/2024,2024-05-20,839900.0
R2885383,683500.0,2.0,2.0,"11501 84 Ave, Delta, BC, Canada",996.0,2.0,1770.0,701.0,2020.0,Condo,27/05/2024,2024-05-20,699000.0
R2874910,2700000.0,5.0,5.0,"1537 Braid Rd, Delta, BC, Canada",3148.0,4.0,4724.0,873.0,2024.0,SingleFamily,26/05/2024,2024-04-23,2749888.0
R2879703,1316000.0,4.0,3.0,"9303 114a St, Delta, BC, Canada",1961.0,4.0,4360.0,688.0,1960.0,SingleFamily,26/05/2024,2024-05-05,1349900.0
R2884851,850000.0,2.0,2.0,"1140 55St, Delta, BC, Canada",1518.0,1.0,2283.0,559.0,1990.0,Condo,26/05/2024,2024-05-20,849000.0
R2885639,1525000.0,3.0,2.0,"96 Diefenbaker Wynd, Delta, BC, Canada",1592.0,4.0,4427.0,970.0,1979.0,SingleFamily,26/05/2024,2024-05-21,1545000.0
R2880407,830000.0,1.0,1.0,"5055 Springs Blvd, Delta, BC, Canada",1053.0,1.0,2706.0,835.0,2014.0,Condo,26/05/2024,2024-05-05,879900.0
R2872518,1220000.0,3.0,1.0,"7463 Barrymore Dr, Delta, BC, Canada",2464.0,2.0,3707.0,506.0,1973.0,SingleFamily,26/05/2024,2024-04-21,1249000.0
R2884481,905000.0,3.0,2.0,"11910 90 Ave, Delta, BC, Canada",1794.0,2.0,3069.0,523.0,1996.0,Townhouse,25/05/2024,2024-05-16,939880.0
R2867884,2170000.0,8.0,6.0,"10590 River Rd, Delta, BC, Canada",4568.0,6.0,6032.0,492.0,2022.0,SingleFamily,24/05/2024,2024-04-08,2249000.0
R2882004,1452000.0,3.0,2.0,"4883 42b Ave, Delta, BC, Canada",2653.0,8.0,4371.0,565.0,1969.0,SingleFamily,23/05/2024,2024-05-12,1499900.0
R2877478,765000.0,2.0,2.0,"1166 54 A St, Delta, BC, Canada",1054.0,1.0,2592.0,754.0,2016.0,Condo,23/05/2024,2024-04-30,794900.0
R2882101,1210000.0,4.0,3.0,"7267 116St, Delta, BC, Canada",2020.0,6.0,3571.0,608.0,2012.0,MultiFamily,23/05/2024,2024-05-12,1230000.0
R2875799,825000.0,2.0,2.0,"4743 River Rd W, Delta, BC, Canada",1407.0,1.0,2210.0,674.0,1990.0,Condo,23/05/2024,2024-04-25,949000.0
R2883338,1292500.0,3.0,1.0,"5623 Grove Ave, Delta, BC, Canada",1217.0,4.0,4365.0,1075.0,1964.0,SingleFamily,23/05/2024,2024-05-14,1309000.0
R2885060,1388000.0,4.0,3.0,"6601 Wade Rd, Delta, BC, Canada",2107.0,4.0,4624.0,658.0,1980.0,SingleFamily,23/05/2024,2024-05-20,1388000.0
R2877585,525000.0,1.0,1.0,"7445 120St, Delta, BC, Canada",852.0,2.0,1517.0,645.0,2010.0,Condo,22/05/2024,2024-04-30,549999.0
R2877591,1400000.0,4.0,2.0,"7323 York Cres, Delta, BC, Canada",2120.0,8.0,4584.0,674.0,1971.0,SingleFamily,22/05/2024,2024-04-29,1429000.0
R2885378,1430000.0,3.0,1.0,"11545 81a Ave, Delta, BC, Canada",2282.0,0.0,4813.0,630.0,1970.0,SingleFamily,22/05/2024,2024-05-21,1439000.0
R2879614,1300000.0,3.0,1.0,"8184 117St, Delta, BC, Canada",1262.0,3.0,4462.0,1108.0,1953.0,SingleFamily,22/05/2024,2024-05-05,1399000.0
R2878003,1560000.0,5.0,4.0,"11769 64b Ave, Delta, BC, Canada",2625.0,6.0,5091.0,628.0,1976.0,SingleFamily,22/05/2024,2024-05-01,1649900.0
R2884472,659000.0,2.0,2.0,"4770 52a St, Delta, BC, Canada",984.0,2.0,2205.0,669.0,1996.0,Condo,22/05/2024,2024-05-15,659000.0
R2862189,845000.0,2.0,2.0,"1300 Hunter Rd, Delta, BC, Canada",1347.0,1.0,2909.0,629.0,1996.0,Condo,22/05/2024,2024-03-21,848000.0
R2884842,1748000.0,4.0,3.0,"7694 Garrett Dr, Delta, BC, Canada",2400.0,4.0,5254.0,728.0,1977.0,SingleFamily,21/05/2024,2024-05-20,1748000.0
R2880213,1750000.0,10.0,4.0,"7832 115St, Delta, BC, Canada",4596.0,4.0,5300.0,391.0,1976.0,MultiFamily,21/05/2024,2024-05-11,1799000.0
R2883030,730000.0,2.0,2.0,"4889 53St, Delta, BC, Canada",1132.0,1.0,1960.0,626.0,1988.0,Condo,20/05/2024,2024-05-13,709000.0
R2883313,800000.0,2.0,2.0,"6350 48a Ave, Delta, BC, Canada",1789.0,2.0,2515.0,435.0,1990.0,Townhouse,20/05/2024,2024-05-13,780000.0
R2884221,1680000.0,6.0,3.0,"9225 112St, Delta, BC, Canada",3152.0,0.0,4504.0,554.0,1973.0,SingleFamily,19/05/2024,2024-05-14,1749000.0
R2881633,1600000.0,3.0,2.0,"1462 Village Greens Wynd, Delta, BC, Canada",1785.0,3.0,4188.0,839.0,1986.0,SingleFamily,19/05/2024,2024-05-09,1499000.0
R2880704,1326000.0,4.0,2.0,"856 55a St, Delta, BC, Canada",1980.0,0.0,4807.0,707.0,1968.0,SingleFamily,19/05/2024,2024-05-07,1399900.0
R2877819,1555000.0,6.0,4.0,"7926 118St, Delta, BC, Canada",3502.0,4.0,4488.0,456.0,2023.0,SingleFamily,18/05/2024,2024-04-30,1599000.0
R2883451,1499000.0,3.0,3.0,"4675 53a St, Delta, BC, Canada",1956.0,4.0,4703.0,766.0,1978.0,SingleFamily,18/05/2024,2024-05-14,1499000.0
R2884304,1315000.0,3.0,2.0,"5165 57St, Delta, BC, Canada",1673.0,2.0,4209.0,776.0,1963.0,SingleFamily,18/05/2024,2024-05-16,1299000.0
R2882409,1925000.0,2.0,2.0,"1212 Hunter Rd, Delta, BC, Canada",1857.0,1.0,5827.0,1022.0,2016.0,Condo,17/05/2024,2024-05-09,1899000.0
R2881878,929000.0,3.0,2.0,"8385 Delsom Way, Delta, BC, Canada",1385.0,2.0,3070.0,670.0,2009.0,Townhouse,17/05/2024,2024-05-12,929000.0
R2882288,1045000.0,3.0,2.0,"5550 Admiral Way, Delta, BC, Canada",1609.0,2.0,3450.0,652.0,2017.0,Townhouse,17/05/2024,2024-05-12,1050000.0
R2882604,1100000.0,3.0,2.0,"5550 Admiral Way, Delta, BC, Canada",1521.0,0.0,3244.0,733.0,2016.0,Townhouse,16/05/2024,2024-05-13,1115000.0
R2869547,1370000.0,3.0,1.0,"1390 Farrell Ave, Delta, BC, Canada",1295.0,4.0,4986.0,1080.0,1966.0,SingleFamily,15/05/2024,2024-04-09,1399000.0
R2873991,1469000.0,5.0,3.0,"11076 84 Ave, Delta, BC, Canada",2759.0,4.0,5160.0,539.0,1997.0,SingleFamily,15/05/2024,2024-04-23,1488000.0
R2882757,617500.0,2.0,2.0,"6950 Nicholson Rd, Delta, BC, Canada",720.0,2.0,1966.0,873.0,2021.0,Condo,15/05/2024,2024-05-13,629000.0
R2876031,748000.0,3.0,1.0,"6712 Baker Rd, Delta, BC, Canada",1305.0,2.0,2254.0,589.0,1979.0,Townhouse,15/05/2024,2024-04-28,769000.0
R2869408,1380000.0,3.0,2.0,"5313 Belair Cres, Delta, BC, Canada",2050.0,2.0,5065.0,677.0,1970.0,SingleFamily,15/05/2024,2024-04-09,1389000.0
R2880661,1375000.0,3.0,2.0,"4919 Cedar Cres, Delta, BC, Canada",2380.0,4.0,4936.0,567.0,1968.0,SingleFamily,14/05/2024,2024-05-06,1350000.0
R2877056,1390000.0,4.0,3.0,"4811 47a Ave, Delta, BC, Canada",3212.0,3.0,4280.0,435.0,1999.0,SingleFamily,13/05/2024,2024-04-28,1399000.0
R2879716,628213.0,2.0,2.0,"1350 View Cres, Delta, BC, Canada",1344.0,1.0,2078.0,491.0,1983.0,Condo,13/05/2024,2024-05-02,660000.0
R2878368,1525000.0,3.0,2.0,"11912 Briarwood Pl, Delta, BC, Canada",2339.0,4.0,5043.0,641.0,1980.0,SingleFamily,12/05/2024,2024-05-05,1499900.0
R2880190,800000.0,2.0,2.0,"4743 River Rd W, Delta, BC, Canada",1359.0,1.0,2151.0,587.0,1990.0,Condo,12/05/2024,2024-05-06,799000.0
R2879113,812500.0,3.0,3.0,"4866 Turnbuckle Wynd, Delta, BC, Canada",1449.0,2.0,2405.0,572.0,1978.0,Townhouse,12/05/2024,2024-05-02,829900.0
R2860203,478000.0,1.0,1.0,"11910 80 Ave, Delta, BC, Canada",903.0,1.0,1507.0,553.0,1992.0,Condo,12/05/2024,2024-03-17,499900.0
R2846897,2250000.0,6.0,6.0,"5092b Bentley Dr, Delta, BC, Canada",3508.0,4.0,6720.0,684.0,2022.0,SingleFamily,12/05/2024,2024-02-04,2399900.0
R2879245,1168000.0,4.0,2.0,"5550 Admiral Way, Delta, BC, Canada",1665.0,2.0,3472.0,654.0,2017.0,Townhouse,12/05/2024,2024-05-05,1090000.0
R2870723,1380000.0,4.0,2.0,"4615 Edmonds Dr, Delta, BC, Canada",2213.0,6.0,4843.0,632.0,1989.0,SingleFamily,12/05/2024,2024-04-11,1398800.0
R2863337,1115500.0,4.0,3.0,"10605 Delsom Cres, Delta, BC, Canada",2012.0,4.0,3515.0,576.0,2009.0,Townhouse,12/05/2024,2024-03-25,1160000.0
R2869112,955000.0,3.0,2.0,"8386 Centre St, Delta, BC, Canada",1994.0,4.0,3349.0,476.0,1989.0,Townhouse,11/05/2024,2024-04-08,949900.0
R2877109,1340000.0,5.0,3.0,"8235 110St, Delta, BC, Canada",1945.0,4.0,4111.0,712.0,1967.0,SingleFamily,11/05/2024,2024-05-05,1385000.0
R2869175,1800000.0,5.0,5.0,"5823 16 Ave, Delta, BC, Canada",3017.0,6.0,4287.0,725.0,2022.0,SingleFamily,11/05/2024,2024-04-09,2188000.0
R2880660,1748000.0,3.0,2.0,"11028 64a Ave, Delta, BC, Canada",2146.0,6.0,4897.0,814.0,1973.0,SingleFamily,11/05/2024,2024-05-07,1748000.0
R2868644,1720000.0,4.0,3.0,"5425 Candlewyck Wynd, Delta, BC, Canada",2970.0,8.0,5196.0,599.0,1980.0,SingleFamily,10/05/2024,2024-04-08,1780000.0
R2867638,1900000.0,4.0,2.0,"5013 1 Ave, Delta, BC, Canada",2549.0,6.0,5971.0,759.0,1975.0,SingleFamily,09/05/2024,2024-04-07,1935000.0
R2861854,1480000.0,2.0,2.0,"6505 3 Ave, Delta, BC, Canada",2024.0,4.0,4722.0,731.0,1992.0,Townhouse,09/05/2024,2024-03-19,1480000.0
R2878656,1665000.0,4.0,2.0,"10466 Dunlop Rd, Delta, BC, Canada",2387.0,4.0,5068.0,707.0,2009.0,SingleFamily,09/05/2024,2024-05-02,1688000.0
R2879522,1420000.0,5.0,2.0,"5410 Chestnut Cres, Delta, BC, Canada",2362.0,6.0,4545.0,583.0,1970.0,SingleFamily,08/05/2024,2024-05-05,1378000.0
R2875195,1772500.0,5.0,3.0,"11280 88 Ave, Delta, BC, Canada",2740.0,7.0,4489.0,685.0,1959.0,SingleFamily,08/05/2024,2024-04-21,1879000.0
R2874672,1925000.0,5.0,3.0,"4924 Cedar Springs Dr, Delta, BC, Canada",2621.0,4.0,5150.0,758.0,2019.0,SingleFamily,08/05/2024,2024-04-23,1988000.0
R2874284,1457000.0,4.0,2.0,"6440 117a St, Delta, BC, Canada",2136.0,6.0,5101.0,697.0,1976.0,SingleFamily,08/05/2024,2024-04-22,1489000.0
R2869782,1300000.0,5.0,3.0,"8679 110a St, Delta, BC, Canada",2110.0,4.0,4511.0,625.0,1959.0,SingleFamily,08/05/2024,2024-04-16,1320000.0
R2868951,879900.0,2.0,2.0,"5535 Admiral Way, Delta, BC, Canada",1050.0,1.0,2658.0,838.0,2021.0,Condo,08/05/2024,2024-04-08,879900.0
R2875782,1369900.0,5.0,2.0,"4780 44b Ave, Delta, BC, Canada",2172.0,0.0,4444.0,644.0,1969.0,SingleFamily,08/05/2024,2024-04-25,1399900.0
R2865355,1435000.0,4.0,2.0,"5924 49 Ave, Delta, BC, Canada",2101.0,4.0,4152.0,704.0,1987.0,SingleFamily,08/05/2024,2024-04-01,1480000.0
R2872576,578000.0,2.0,2.0,"11967 80 Ave, Delta, BC, Canada",765.0,1.0,2046.0,784.0,2017.0,Condo,08/05/2024,2024-04-16,599900.0
R2859462,2560000.0,4.0,3.0,"5000 Cliff Dr, Delta, BC, Canada",3760.0,7.0,6256.0,795.0,1965.0,SingleFamily,07/05/2024,2024-03-13,2990000.0
R2876021,825000.0,3.0,2.0,"4787 57St, Delta, BC, Canada",1425.0,2.0,2761.0,596.0,1998.0,Townhouse,07/05/2024,2024-04-30,850000.0
R2878151,1395000.0,4.0,3.0,"10888 79a Ave, Delta, BC, Canada",2325.0,6.0,4349.0,617.0,1983.0,SingleFamily,07/05/2024,2024-05-01,1435000.0
R2869593,950000.0,4.0,2.0,"11556 72a Ave, Delta, BC, Canada",1452.0,2.0,2690.0,653.0,2023.0,Townhouse,07/05/2024,2024-04-10,949000.0
R2872846,1300000.0,4.0,3.0,"5551 Admiral Way, Delta, BC, Canada",1960.0,3.0,4041.0,677.0,2020.0,Townhouse,06/05/2024,2024-04-18,1328000.0
R2875305,1380000.0,3.0,2.0,"6185 Sunwood Dr, Delta, BC, Canada",2248.0,6.0,4886.0,612.0,1981.0,SingleFamily,06/05/2024,2024-04-24,1378000.0
R2876056,1170000.0,4.0,3.0,"8355 Delsom Way, Delta, BC, Canada",2154.0,2.0,3561.0,556.0,2011.0,Townhouse,06/05/2024,2024-04-29,1199000.0
R2877398,719000.0,3.0,1.0,"6712 Baker Rd, Delta, BC, Canada",1305.0,1.0,2258.0,550.0,1979.0,Townhouse,06/05/2024,2024-04-29,719000.0
R2877747,1845000.0,4.0,3.0,"11105 Lincoln Dr, Delta, BC, Canada",3120.0,5.0,5963.0,606.0,1972.0,SingleFamily,05/05/2024,2024-04-30,1891000.0
R2876036,1170000.0,4.0,1.0,"10985 Mcadam Rd, Delta, BC, Canada",1861.0,1.0,4155.0,584.0,1957.0,SingleFamily,05/05/2024,2024-04-28,1088000.0
R2876288,1555000.0,5.0,2.0,"5334 45 Ave, Delta, BC, Canada",2223.0,2.0,4474.0,674.0,1970.0,SingleFamily,05/05/2024,2024-04-28,1499000.0
R2866198,1285000.0,4.0,2.0,"11682 71a Ave, Delta, BC, Canada",2198.0,4.0,4418.0,636.0,1970.0,SingleFamily,05/05/2024,2024-04-01,1399900.0
