mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice,lat,lon,addressDetails
R2887230,1,1,"5055 Springs Blvd, Delta, BC, Canada",1048.0,1,2745.0,771.0,2014,Condo,26/05/2024,809000.0,49.032576649999996,-123.08425568039883,"5055, Springs Boulevard, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4M 0A6, Canada"
R2886995,4,2,"9097 112St, Delta, BC, Canada",2376.0,5,4049.0,588.0,1971,SingleFamily,24/05/2024,1398000.0,,,
R2887254,4,3,"10489 Delsom Cres, Delta, BC, Canada",2079.0,4,3648.0,601.0,2012,Townhouse,26/05/2024,1249900.0,49.1532129,-122.9308525,"10489, Delsom Crescent, Eclipse At Sunstone, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 2L2, Canada"
R2887039,4,2,"708 Juniper Pl, Delta, BC, Canada",2482.0,6,5550.0,674.0,1980,SingleFamily,25/05/2024,1675000.0,49.015445,-123.0665378,"708, Juniper Place, Forest-by-the-Bay, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4L 2C0, Canada"
R2887280,3,2,"1100 56St, Delta, BC, Canada",1405.0,1,2573.0,640.0,1993,Condo,26/05/2024,900000.0,,,
R2887616,2,2,"4808 Linden Dr, Delta, BC, Canada",1047.0,1,2244.0,692.0,2011,Townhouse,26/05/2024,725000.0,49.0904079,-123.0712995,"4808, Linden Drive, Ladner, Delta, Metro Vancouver Regional District, British Columbia, V4K 1W6, Canada"
R2887239,4,3,"4992 44a Ave, Delta, BC, Canada",2159.0,0,4174.0,833.0,2024,SingleFamily,26/05/2024,1799900.0,49.0835077,-123.0851115,"4992, 44A Avenue, Ladner, Delta, Metro Vancouver Regional District, British Columbia, V4K 2W5, Canada"
R2883992,1,1,"7511 120St, Delta, BC, Canada",730.0,1,1691.0,752.0,2012,Condo,15/05/2024,549000.0,,,
R2884713,5,3,"5694 Greenland Dr, Delta, BC, Canada",2801.0,6,5287.0,606.0,1983,SingleFamily,19/05/2024,1699000.0,49.0050379,-123.0658478,"5694, Greenland Drive, The Terrace, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4L 1Z2, Canada"
R2884232,3,2,"1463 55St, Delta, BC, Canada",1853.0,6,5076.0,808.0,1967,SingleFamily,16/05/2024,1498000.0,,,
