mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice,lat,lon,addressDetails
R2896595,1,1,"4688 Kingsway, Burnaby, BC, Canada",656.0,1,1967.0,1198.0,2015,Condo,17/06/2024,786000.0,49.2287293,-123.00147797628152,"Station Square Tower 1, 4688, Kingsway, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 4V8, Canada"
R2896060,2,2,"4178 Dawson St, Burnaby, BC, Canada",882.0,1,2064.0,860.0,2006,Condo,17/06/2024,759000.0,49.2637366,-123.01262653243361,"Tandem B, 4178, Dawson Street, West Central Valley, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 0A4, Canada"
R2897184,3,2,"5935 Mayview Cir, Burnaby, BC, Canada",2238.0,1,2924.0,548.0,1979,Townhouse,16/06/2024,1228000.0,49.2374573,-122.95449012225274,"Mayview Circle, One Arbourlane, Burnaby, Metro Vancouver Regional District, British Columbia, V5E 3M9, Canada"
R2895465,4,3,"3796 Peter St, Burnaby, BC, Canada",2108.0,2,5067.0,901.0,1954,SingleFamily,16/06/2024,1899999.0,49.219254,-123.0228421,"Peter Street, Suncrest, Burnaby, Metro Vancouver Regional District, British Columbia, V5J 1M2, Canada"
R2896570,1,1,"6080 Mckay Ave, Burnaby, BC, Canada",570.0,1,1929.0,1301.0,2021,Condo,16/06/2024,742000.0,49.22832805,-123.00353734144929,"Station Square Tower 4, 6080, McKay Avenue, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 2W7, Canada"
R2896145,1,1,"5775 Irmin St, Burnaby, BC, Canada",614.0,1,1508.0,973.0,2010,Condo,16/06/2024,598000.0,49.2156618,-122.9747131,"Irmin Street, Burnaby, Metro Vancouver Regional District, British Columbia, V5J 1K4, Canada"
R2895440,3,2,"4808 Hazel St, Burnaby, BC, Canada",1155.0,2,2815.0,1038.0,2008,Condo,16/06/2024,1199999.0,49.2279938,-122.99591141243765,"4808, Hazel Street, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 4T6, Canada"
R2895505,3,2,"5152 Canada Way, Burnaby, BC, Canada",1122.0,2,2627.0,890.0,2018,Townhouse,16/06/2024,999000.0,49.2546713,-123.008434,"Canada Way, Discovery Park, Burnaby, Metro Vancouver Regional District, British Columbia, V5G 0A4, Canada"
R2895911,2,2,"2088 Beta Ave, Burnaby, BC, Canada",828.0,2,1913.0,903.0,2009,Condo,16/06/2024,748000.0,49.2744334,-122.9974219,"Beta Avenue, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 3V4, Canada"
R2895886,2,2,"6383 Mckay Ave, Burnaby, BC, Canada",775.0,1,2453.0,1082.0,2020,Condo,16/06/2024,839000.0,49.22638005,-123.00672343366662,"Gold House - North Tower, 6383, McKay Avenue, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 2W5, Canada"
R2896496,1,1,"6689 Willingdon Ave, Burnaby, BC, Canada",665.0,1,1165.0,660.0,1977,Condo,16/06/2024,439000.0,49.2228195,-123.0119313,"Kensington Manor, 6689, Willingdon Avenue, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 2W5, Canada"
R2895885,5,3,"5237 Oakmount Cres, Burnaby, BC, Canada",3170.0,4,4583.0,649.0,1996,Townhouse,16/06/2024,2058000.0,49.2333098,-122.9880547,"Oakmount Crescent, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 2X5, Canada"
R2897135,1,1,"7326 Antrim Ave, Burnaby, BC, Canada",768.0,1,1505.0,748.0,1995,Condo,16/06/2024,575000.0,49.21749645,-122.98450070671177,"Sovereign Manor, 7326, Antrim Avenue, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5J 2B7, Canada"
R2895466,1,1,"5311 Goring St, Burnaby, BC, Canada",579.0,1,1824.0,1084.0,2021,Condo,16/06/2024,628000.0,49.2629707,-122.9865169,"Goring Street, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 6C9, Canada"
R2895849,1,1,"6735 Station Hill Crt, Burnaby, BC, Canada",749.0,1,1387.0,759.0,1991,Condo,16/06/2024,569000.0,,,
R2895637,2,2,"5775 Irmin St, Burnaby, BC, Canada",955.0,1,2058.0,889.0,2010,Condo,16/06/2024,849000.0,49.2156618,-122.9747131,"Irmin Street, Burnaby, Metro Vancouver Regional District, British Columbia, V5J 1K4, Canada"
R2895732,5,3,"8647 10Th Ave, Burnaby, BC, Canada",2229.0,4,4320.0,1008.0,1954,SingleFamily,16/06/2024,2249000.0,49.1990838,-122.9642879,"10th Avenue, Burnaby, Metro Vancouver Regional District, British Columbia, V3N 2V9, Canada"
R2895541,2,2,"6588 Nelson Ave, Burnaby, BC, Canada",811.0,1,2313.0,1131.0,2015,Condo,13/06/2024,918000.0,49.223826450000004,-122.99377030041985,"The Met, 6588, Nelson Avenue, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 0G9, Canada"
R2895585,2,2,"9080 University Cres, Burnaby, BC, Canada",905.0,1,1935.0,772.0,2015,Condo,13/06/2024,699000.0,49.280350999999996,-122.90724229516854,"9080, University Crescent, UniverCity, Burnaby, Metro Vancouver Regional District, British Columbia, V5A 0A1, Canada"
R2894676,4,3,"7676 Stanley Cres, Burnaby, BC, Canada",1957.0,4,6733.0,2350.0,1963,SingleFamily,13/06/2024,4599000.0,49.2319415,-122.9523092,"Stanley Crescent, Buckingham Heights, Burnaby, Metro Vancouver Regional District, British Columbia, V5E 3M9, Canada"
R2895073,2,2,"6700 Dunblane Ave, Burnaby, BC, Canada",848.0,1,2051.0,1079.0,2020,Condo,12/06/2024,915000.0,49.218526,-122.9927644,"Dunblane Avenue, South Slope, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5J 1C4, Canada"
R2894925,3,3,"2008 Rosser Ave, Burnaby, BC, Canada",1708.0,3,4969.0,1228.0,2015,Condo,13/06/2024,2098000.0,49.2658306,-123.0057688,"2008, Rosser Avenue, West Central Valley, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 6R6, Canada"
R2894060,4,2,"5929 Berwick St, Burnaby, BC, Canada",2329.0,2,5273.0,805.0,1955,SingleFamily,11/06/2024,1875000.0,49.2278558,-122.97727841243358,"5929, Berwick Street, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 2G4, Canada"
R2894232,2,2,"4688 Kingsway, Burnaby, BC, Canada",1003.0,1,2858.0,1151.0,2015,Condo,11/06/2024,1155000.0,49.2287293,-123.00147797628152,"Station Square Tower 1, 4688, Kingsway, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 4V8, Canada"
R2894202,3,2,"6868 Burlington Ave, Burnaby, BC, Canada",1644.0,2,3444.0,821.0,2014,Townhouse,11/06/2024,1350000.0,49.22087435,-122.99032142635629,"6868, Burlington Avenue, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 3M9, Canada"
R2894133,1,2,"4788 Hazel St, Burnaby, BC, Canada",771.0,1,1660.0,776.0,2001,Condo,11/06/2024,599000.0,49.228435399999995,-122.99733042376145,"Spectrum, 4788, Hazel Street, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 2C3, Canada"
R2894037,4,2,"6710 Woodvale Cres, Burnaby, BC, Canada",1863.0,4,5501.0,1174.0,1973,SingleFamily,11/06/2024,2188000.0,49.2671486,-122.9632435,"Woodvale Crescent, Burnaby, Metro Vancouver Regional District, British Columbia, V5B 4J8, Canada"
R2894216,2,2,"4380 Halifax St, Burnaby, BC, Canada",1354.0,2,2870.0,697.0,2004,Condo,11/06/2024,945000.0,49.26776735,-123.00643552510871,"Buchanan North, 4380, Halifax Street, Willingdon Heights, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 5T1, Canada"
R2893925,2,1,"3970 Carrigan Crt, Burnaby, BC, Canada",884.0,1,1514.0,677.0,1986,Condo,11/06/2024,599000.0,49.249229150000005,-122.90027595000001,"3970, Carrigan Court, Burnaby, Metro Vancouver Regional District, British Columbia, V3N 4H4, Canada"
R2894662,9,7,"6056 Keith St, Burnaby, BC, Canada",6441.0,4,6953.0,620.0,2024,SingleFamily,11/06/2024,3999000.0,49.2073891,-122.975331125,"6056, Keith Street, Burnaby, Metro Vancouver Regional District, British Columbia, V5J 0A2, Canada"
R2893661,3,2,"3847 Parker St, Burnaby, BC, Canada",1950.0,2,4548.0,793.0,1910,SingleFamily,10/06/2024,1548000.0,49.27591875,-123.0203864,"3847, Parker Street, Willingdon Heights, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 3J1, Canada"
R2894859,2,1,"3737 Bartlett Crt, Burnaby, BC, Canada",1155.0,1,1628.0,561.0,1975,Condo,10/06/2024,649000.0,49.250488849999996,-122.90010807499999,"The Maple, 3737, Bartlett Court, Sullivan Heights, Burnaby, Metro Vancouver Regional District, British Columbia, V3J 1L6, Canada"
R2893584,4,3,"7728 Elford St, Burnaby, BC, Canada",2244.0,6,4827.0,801.0,1955,SingleFamily,10/06/2024,1799000.0,49.23493405,-122.9013835096018,"7728, Elford Street, Massey Victory Heights, Burnaby, Metro Vancouver Regional District, British Columbia, V3N 4C3, Canada"
R2893516,4,2,"2921 Phillips Ave, Burnaby, BC, Canada",3027.0,6,6398.0,726.0,1986,SingleFamily,10/06/2024,2199000.0,49.2680974,-122.9467817,"Phillips Avenue, Burnaby, Metro Vancouver Regional District, British Columbia, V5A 4H1, Canada"
R2893881,7,4,"8323 12Th Ave, Burnaby, BC, Canada",3493.0,10,5976.0,715.0,1994,SingleFamily,10/06/2024,2499900.0,49.198482,-122.969807,"12th Avenue, Burnaby, Metro Vancouver Regional District, British Columbia, V3N 2V9, Canada"
R2893642,1,1,"1888 Gilmore Ave, Burnaby, BC, Canada",632.0,1,1889.0,1185.0,2020,Condo,10/06/2024,749000.0,49.26776,-123.01384403052825,"1888, Gilmore Avenue, West Central Valley, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 3X1, Canada"
R2894489,2,2,"5788 Sidley St, Burnaby, BC, Canada",820.0,2,1961.0,974.0,2012,Condo,10/06/2024,799000.0,49.2174921,-122.9907724,"Sidley Street, South Slope, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5J 4K0, Canada"
R2893751,5,3,"7158 Stride Ave, Burnaby, BC, Canada",1920.0,2,3964.0,900.0,2004,MultiFamily,09/06/2024,1728000.0,49.21323805,-122.95128178820346,"7158, Stride Avenue, Burnaby, Metro Vancouver Regional District, British Columbia, V3N 4X8, Canada"
R2892441,1,1,"6098 Station St, Burnaby, BC, Canada",609.0,1,2011.0,1241.0,2018,Condo,09/06/2024,756000.0,49.2287486,-123.0010452,"Station Street, Station Square, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 2B3, Canada"
R2893531,2,2,"7368 Sandborne Ave, Burnaby, BC, Canada",835.0,2,1822.0,862.0,2002,Condo,09/06/2024,720000.0,49.21037055,-122.9612765,"Mayfair Place I, 7368, Sandborne Avenue, Edmonds, Burnaby, Metro Vancouver Regional District, British Columbia, V3N 4Z4, Canada"
R2894357,1,1,"9250 University High St, Burnaby, BC, Canada",592.0,1,1200.0,802.0,2012,Condo,09/06/2024,475000.0,49.2772254,-122.90737740143729,"Nest, 9250, University High Street, UniverCity, Burnaby, Metro Vancouver Regional District, British Columbia, V5A 4Y0, Canada"
R2893747,7,6,"7739 Lee St, Burnaby, BC, Canada",4303.0,2,5643.0,697.0,2023,SingleFamily,09/06/2024,2999999.0,49.2343665,-122.8993007,"Lee Street, Massey Victory Heights, Burnaby, Metro Vancouver Regional District, British Columbia, V3N 4C3, Canada"
R2892624,4,2,"4751 Carson Pl, Burnaby, BC, Canada",2434.0,2,5918.0,981.0,1967,SingleFamily,09/06/2024,2388000.0,49.2105622,-122.997071,"4751, Carson Place, Fairways at Nelson, Burnaby, Metro Vancouver Regional District, British Columbia, V5J 4K0, Canada"
R2892796,6,5,"7793 19Th Ave, Burnaby, BC, Canada",3095.0,4,3998.0,839.0,2024,SingleFamily,09/06/2024,2598000.0,49.223608,-122.9394201,"19th Avenue, Edmonds, Burnaby, Metro Vancouver Regional District, British Columbia, V3N 4Z6, Canada"
R2893057,2,2,"5311 Goring St, Burnaby, BC, Canada",1007.0,2,3147.0,993.0,2021,Condo,09/06/2024,999995.0,49.2629707,-122.9865169,"Goring Street, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 6C9, Canada"
R2892937,7,2,"7433 Elwell St, Burnaby, BC, Canada",2392.0,0,5510.0,710.0,1955,SingleFamily,09/06/2024,1699990.0,49.2216051,-122.95327,"Elwell Street, Middlegate, Burnaby, Metro Vancouver Regional District, British Columbia, V5E 1J6, Canada"
R2893208,2,2,"5333 Goring St, Burnaby, BC, Canada",989.0,2,3162.0,1107.0,2021,Condo,09/06/2024,1094900.0,49.2633996,-122.98628391753803,"Étoile Tower East, 5333, Goring Street, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 6C9, Canada"
R2892799,2,2,"4118 Dawson St, Burnaby, BC, Canada",876.0,2,2055.0,947.0,2006,Condo,09/06/2024,829800.0,49.26411375,-123.01371920125786,"Tandem A, 4118, Dawson Street, West Central Valley, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 0A4, Canada"
